target_id	length	eff_length	est_counts	tpm
JGI_V11_PST130_P492237	621	436.614	71	11.5787
JGI_V11_PST130_P498925	582	397.675	0	0
JGI_V11_PST130_P491322	1080	895.49	260.961	20.7498
JGI_V11_PST130_P488698	282	107.285	0	0
JGI_V11_PST130_P487343	339	158.29	0	0
JGI_V11_PST130_P493164	900	715.49	1032	102.701
JGI_V11_PST130_P499772	894	709.49	33	3.31183
JGI_V11_PST130_P488695	1260	1075.49	73	4.83299
JGI_V11_PST130_P503924	402	218.913	9	2.92733
JGI_V11_PST130_P500339	660	475.569	72	10.78
JGI_V11_PST130_P500415	921	736.49	0	0
JGI_V11_PST130_P497021	975	790.49	0	0
JGI_V11_PST130_P499052	678	493.547	242	34.913
JGI_V11_PST130_P489817	897	712.49	0	0
JGI_V11_PST130_P493451	2781	2596.49	301	8.25429
JGI_V11_PST130_P503596	669	484.551	104	15.2825
JGI_V11_PST130_P500118	462	278.169	3	0.767914
JGI_V11_PST130_P501171	975	790.49	93	8.37696
JGI_V11_PST130_P494500	198	48.0932	0	0
JGI_V11_PST130_P501677	1455	1270.49	10	0.560439
JGI_V11_PST130_P490538	255	85.7352	2	1.661
JGI_V11_PST130_P497907	2877	2692.49	176	4.65434
JGI_V11_PST130_P490066	225	64.4402	0	0
JGI_V11_PST130_P488378	1620	1435.49	157	7.78752
JGI_V11_PST130_P494683	855	670.496	0	0
JGI_V11_PST130_P488945	1389	1204.49	0	0
JGI_V11_PST130_P493936	228	66.422	0	0
JGI_V11_PST130_P489879	1371	1186.49	0	0
JGI_V11_PST130_P503992	2313	2128.49	22	0.735954
JGI_V11_PST130_P501182	4173	3988.49	490	8.74757
JGI_V11_PST130_P502478	531	346.82	22	4.51667
JGI_V11_PST130_P495219	969	784.49	2	0.181527
JGI_V11_PST130_P490833	1524	1339.49	338	17.9671
JGI_V11_PST130_P490867	672	487.551	28	4.08919
JGI_V11_PST130_P487024	309	130.69	1	0.544824
JGI_V11_PST130_P499940	1719	1534.49	401	18.6072
JGI_V11_PST130_P499472	1335	1150.49	68	4.20849
JGI_V11_PST130_P502637	1590	1405.49	205	10.3855
JGI_V11_PST130_P497755	558	373.755	0	0
JGI_V11_PST130_P495707	1320	1135.49	129.067	8.09343
JGI_V11_PST130_P492644	372	189.704	0	0
JGI_V11_PST130_P494471	372	189.704	0	0
JGI_V11_PST130_P495557	1218	1033.49	0	0
JGI_V11_PST130_P501513	1971	1786.49	82	3.26823
JGI_V11_PST130_P494697	261	90.3296	0	0
JGI_V11_PST130_P498766	1155	970.49	2	0.146737
JGI_V11_PST130_P498480	654	469.577	95	14.4051
JGI_V11_PST130_P488036	1638	1453.49	690	33.8016
JGI_V11_PST130_P492151	405	221.852	0	0
JGI_V11_PST130_P500500	222	62.4514	0	0
JGI_V11_PST130_P487348	552	367.765	0	0
JGI_V11_PST130_P498824	900	715.49	0	0
JGI_V11_PST130_P494110	2784	2599.49	163	4.46477
JGI_V11_PST130_P491104	651	466.577	22	3.35737
JGI_V11_PST130_P488205	438	254.389	35	9.79644
JGI_V11_PST130_P490802	1977	1792.49	191	7.58711
JGI_V11_PST130_P504509	207	53.219	6	8.02758
JGI_V11_PST130_P504485	354	172.43	0	0
JGI_V11_PST130_P494241	1410	1225.49	69	4.00903
JGI_V11_PST130_P491968	426	242.507	4	1.17445
JGI_V11_PST130_P489936	2061	1876.49	65	2.46642
JGI_V11_PST130_P497749	1194	1009.49	58	4.09096
JGI_V11_PST130_P486795	213	56.7679	0	0
JGI_V11_PST130_P504130	3096	2911.49	338	8.26611
JGI_V11_PST130_P501994	639	454.59	0	0
JGI_V11_PST130_P500760	483	299.024	58	13.8109
JGI_V11_PST130_P502737	1986	1801.49	22	0.869542
JGI_V11_PST130_P500325	1224	1039.49	0	0
JGI_V11_PST130_P504468	1257	1072.49	0	0
JGI_V11_PST130_P504128	2481	2296.49	94	2.91449
JGI_V11_PST130_P496175	1104	919.49	0	0
JGI_V11_PST130_P502580	612	427.622	65	10.8231
JGI_V11_PST130_P492987	114	18.7259	0	0
JGI_V11_PST130_P487067	1191	1006.49	14	0.990418
JGI_V11_PST130_P497078	297	120.079	0	0
JGI_V11_PST130_P497483	213	56.7679	0	0
JGI_V11_PST130_P490570	264	92.6474	9	6.91686
JGI_V11_PST130_P488186	1299	1114.49	105	6.70831
JGI_V11_PST130_P493736	687	502.542	2	0.283372
JGI_V11_PST130_P502792	369	186.803	11	4.19285
JGI_V11_PST130_P504234	975	790.49	11	0.990823
JGI_V11_PST130_P489375	546	361.775	0	0
JGI_V11_PST130_P504613	1530	1345.49	265	14.0238
JGI_V11_PST130_P501833	1293	1108.49	11751	754.819
JGI_V11_PST130_P487276	1032	847.49	161	13.5267
JGI_V11_PST130_P489521	276	102.257	0	0
JGI_V11_PST130_P498989	570	385.692	18	3.323
JGI_V11_PST130_P491011	294	117.474	0	0
JGI_V11_PST130_P501107	2226	2041.49	126	4.39464
JGI_V11_PST130_P488464	1599	1414.49	1	0.0503384
JGI_V11_PST130_P500697	597	412.66	0	0
JGI_V11_PST130_P487226	942	757.49	2	0.187998
JGI_V11_PST130_P494160	1278	1093.49	0	0
JGI_V11_PST130_P493213	2928	2743.49	453	11.7569
JGI_V11_PST130_P499046	909	724.49	7	0.687964
JGI_V11_PST130_P490517	1329	1144.49	8	0.497712
JGI_V11_PST130_P493752	873	688.496	201	20.7871
JGI_V11_PST130_P497468	351	169.589	0	0
JGI_V11_PST130_P500145	789	604.502	109	12.8389
JGI_V11_PST130_P502333	2694	2509.49	169	4.79514
JGI_V11_PST130_P491342	372	189.704	41	15.3889
JGI_V11_PST130_P501003	975	790.49	102	9.18763
JGI_V11_PST130_P491314	2967	2782.49	2	0.0511795
JGI_V11_PST130_P488252	888	703.496	2	0.202427
JGI_V11_PST130_P503238	516	331.873	93	19.9531
JGI_V11_PST130_P504556	1530	1345.49	157	8.30843
JGI_V11_PST130_P497785	1380	1195.49	193	11.4951
JGI_V11_PST130_P499274	321	141.598	12	6.03424
JGI_V11_PST130_P490059	264	92.6474	0	0
JGI_V11_PST130_P493665	1872	1687.49	385	16.245
JGI_V11_PST130_P491970	888	703.496	21	2.12548
JGI_V11_PST130_P486735	1497	1312.49	80	4.34004
JGI_V11_PST130_P488163	207	53.219	0	0
JGI_V11_PST130_P500550	1491	1306.49	22	1.19899
JGI_V11_PST130_P496702	720	535.528	0	0
JGI_V11_PST130_P487239	453	269.239	18	4.7603
JGI_V11_PST130_P493319	1146	961.49	1	0.0740551
JGI_V11_PST130_P499749	987	802.49	978	86.7759
JGI_V11_PST130_P492200	771	586.513	0	0
JGI_V11_PST130_P496997	372	189.704	0	0
JGI_V11_PST130_P501126	438	254.389	0	0
JGI_V11_PST130_P495263	753	568.518	0	0
JGI_V11_PST130_P496864	1158	973.49	45	3.2914
JGI_V11_PST130_P502830	855	670.496	120	12.7434
JGI_V11_PST130_P493143	345	163.916	0	0
JGI_V11_PST130_P501627	525	340.848	1554	324.631
JGI_V11_PST130_P504563	753	568.518	0	0
JGI_V11_PST130_P493533	693	508.538	0	0
JGI_V11_PST130_P500024	1218	1033.49	1	0.0688959
JGI_V11_PST130_P503798	303	125.343	48	27.2673
JGI_V11_PST130_P501726	384	201.337	9	3.18287
JGI_V11_PST130_P499906	990	805.49	505	44.6407
JGI_V11_PST130_P498781	1068	883.49	1	0.0805932
JGI_V11_PST130_P492101	1044	859.49	37	3.06521
JGI_V11_PST130_P497788	1968	1783.49	59	2.35549
JGI_V11_PST130_P503791	513	328.879	0	0
JGI_V11_PST130_P502590	996	811.49	437	38.3441
JGI_V11_PST130_P491336	345	163.916	333	144.651
JGI_V11_PST130_P499699	1140	955.49	408	30.4042
JGI_V11_PST130_P492333	225	64.4402	0	0
JGI_V11_PST130_P497807	1635	1450.49	110	5.3998
JGI_V11_PST130_P487728	312	133.397	1	0.533771
JGI_V11_PST130_P490255	402	218.913	19	6.17991
JGI_V11_PST130_P501947	417	233.659	0	0
JGI_V11_PST130_P501314	3264	3079.49	48	1.10984
JGI_V11_PST130_P504097	525	340.848	26	5.4314
JGI_V11_PST130_P489428	192	44.8227	13	20.6512
