target_id	length	eff_length	est_counts	tpm
JGI_V11_PST130_P487885	1113	924.996	72	4.31506
JGI_V11_PST130_P494206	534	346.413	6	0.960177
JGI_V11_PST130_P501964	639	451.132	30437	3740.18
JGI_V11_PST130_P486792	2010	1822	0	0
JGI_V11_PST130_P489455	480	292.683	4	0.757629
JGI_V11_PST130_P494973	1035	846.996	0	0
JGI_V11_PST130_P493976	936	747.996	0	0
JGI_V11_PST130_P502017	276	101.595	0	0
JGI_V11_PST130_P500300	1596	1408	771	30.3562
JGI_V11_PST130_P494435	477	289.713	0	0
JGI_V11_PST130_P491202	369	184.105	30.4262	9.16172
JGI_V11_PST130_P500412	1203	1015	75	4.0963
JGI_V11_PST130_P497467	420	233.459	9	2.13711
JGI_V11_PST130_P503043	831	642.996	0	0
JGI_V11_PST130_P492782	849	660.996	13	1.09028
JGI_V11_PST130_P498610	1911	1723	138	4.44007
JGI_V11_PST130_P493455	2637	2449	0	0
JGI_V11_PST130_P487534	699	511.054	21	2.27797
JGI_V11_PST130_P498631	264	92.239	10	6.01008
JGI_V11_PST130_P490339	294	116.288	2	0.953434
JGI_V11_PST130_P496873	840	651.996	3	0.255077
JGI_V11_PST130_P487910	354	169.994	0	0
JGI_V11_PST130_P487503	1722	1534	471	17.0212
JGI_V11_PST130_P494070	201	50.4305	23	25.283
JGI_V11_PST130_P493585	1413	1225	44345	2006.8
JGI_V11_PST130_P488392	516	328.487	400	67.505
JGI_V11_PST130_P498851	870	681.996	5	0.406427
JGI_V11_PST130_P492829	117	19.8258	0	0
JGI_V11_PST130_P493271	777	589.025	0	0
JGI_V11_PST130_P495613	774	586.025	0	0
JGI_V11_PST130_P493484	378	192.685	0	0
JGI_V11_PST130_P495946	4101	3913	241	3.4143
JGI_V11_PST130_P497574	2142	1954	1	0.0283708
JGI_V11_PST130_P491983	657	469.099	5	0.590882
JGI_V11_PST130_P496195	267	94.5544	0	0
JGI_V11_PST130_P504054	1005	816.996	24	1.62849
JGI_V11_PST130_P490755	2886	2698	1490	30.6154
JGI_V11_PST130_P501765	1053	864.996	0	0
JGI_V11_PST130_P501061	633	445.132	69	8.5932
JGI_V11_PST130_P489801	1974	1786	32	0.993263
JGI_V11_PST130_P497974	1311	1123	251	12.3905
JGI_V11_PST130_P488004	204	52.1563	0	0
JGI_V11_PST130_P490864	735	547.035	27	2.73617
JGI_V11_PST130_P492191	372	186.949	181	53.6723
JGI_V11_PST130_P495805	450	263.03	2	0.42152
JGI_V11_PST130_P488337	399	212.922	39	10.154
JGI_V11_PST130_P490295	375	189.813	1	0.292057
JGI_V11_PST130_P496430	1320	1132	0	0
JGI_V11_PST130_P495878	999	810.996	1	0.0683559
JGI_V11_PST130_P499320	3465	3277	43	0.727423
JGI_V11_PST130_P496905	825	636.996	157	13.6634
JGI_V11_PST130_P492598	741	553.035	38.8508	3.89442
JGI_V11_PST130_P497826	1191	1003	277	15.31
JGI_V11_PST130_P497736	1356	1168	3	0.142388
JGI_V11_PST130_P500991	933	744.996	131	9.74792
JGI_V11_PST130_P503923	459	271.925	4	0.815464
JGI_V11_PST130_P494286	510	322.514	0	0
JGI_V11_PST130_P490282	213	57.324	0	0
JGI_V11_PST130_P500155	321	139.726	22	8.7285
JGI_V11_PST130_P499954	180	39.4927	1	1.40371
JGI_V11_PST130_P487501	303	123.95	0	0
JGI_V11_PST130_P490087	708	520.04	0	0
JGI_V11_PST130_P493517	588	400.229	6	0.83107
JGI_V11_PST130_P499482	1473	1285	32	1.38052
JGI_V11_PST130_P501790	510	322.514	2626	451.378
JGI_V11_PST130_P490816	1440	1252	890	39.4077
JGI_V11_PST130_P495037	294	116.288	0	0
JGI_V11_PST130_P503937	666	478.09	78	9.0444
JGI_V11_PST130_P492483	975	786.996	51	3.59246
JGI_V11_PST130_P499995	252	83.3603	5.01264	3.33351
JGI_V11_PST130_P501418	228	66.7316	0	0
JGI_V11_PST130_P490694	273	99.2132	0	0
JGI_V11_PST130_P503187	969	780.996	0	0
JGI_V11_PST130_P488425	1788	1600	416	14.4135
JGI_V11_PST130_P488577	1020	831.996	0	0
JGI_V11_PST130_P488373	831	642.996	1	0.0862156
JGI_V11_PST130_P493420	528	340.435	426	69.3697
JGI_V11_PST130_P501922	645	457.115	1142	138.495
JGI_V11_PST130_P488108	540	352.397	0	0
JGI_V11_PST130_P498955	1197	1009	159	8.73579
JGI_V11_PST130_P494961	324	142.441	0	0
JGI_V11_PST130_P503274	549	361.378	129	19.789
JGI_V11_PST130_P493657	270	96.8508	0	0
JGI_V11_PST130_P498071	2532	2344	367	8.67968
JGI_V11_PST130_P486917	567	379.303	0	0
JGI_V11_PST130_P491112	840	651.996	0	0
JGI_V11_PST130_P488279	639	451.132	0	0
JGI_V11_PST130_P491657	624	436.156	0	0
JGI_V11_PST130_P500174	1905	1717	651	21.0187
JGI_V11_PST130_P499216	744	556.035	43	4.28707
JGI_V11_PST130_P492935	492	304.629	8	1.45584
JGI_V11_PST130_P497213	279	104.02	4	2.13175
JGI_V11_PST130_P502799	870	681.996	115	9.34782
JGI_V11_PST130_P497805	1563	1375	4	0.16127
JGI_V11_PST130_P503162	276	101.595	31	16.9155
JGI_V11_PST130_P491332	309	129.125	0	0
JGI_V11_PST130_P493716	366	181.296	0	0
JGI_V11_PST130_P503811	753	565.03	0	0
JGI_V11_PST130_P494055	186	42.4902	0	0
JGI_V11_PST130_P494959	222	62.9185	0	0
JGI_V11_PST130_P494283	225	64.7974	16	13.6885
JGI_V11_PST130_P504030	210	55.6147	4699	4683.93
JGI_V11_PST130_P499646	243	76.8653	31	22.3576
JGI_V11_PST130_P490856	831	642.996	102	8.794
JGI_V11_PST130_P496405	300	121.36	10	4.56793
JGI_V11_PST130_P496568	591	403.221	120	16.498
JGI_V11_PST130_P502466	3273	3085	264	4.74399
JGI_V11_PST130_P487970	2127	1939	518	14.8097
JGI_V11_PST130_P501055	351	167.169	25	8.29044
JGI_V11_PST130_P489314	282	106.445	30.2622	15.7605
JGI_V11_PST130_P496994	312	131.742	0	0
JGI_V11_PST130_P503022	3606	3418	243	3.94121
JGI_V11_PST130_P488528	666	478.09	4	0.463815
JGI_V11_PST130_P495001	438	251.183	521	114.985
JGI_V11_PST130_P496402	576	388.265	0	0
JGI_V11_PST130_P490741	954	765.996	83	6.00684
JGI_V11_PST130_P497459	837	648.996	11	0.939604
JGI_V11_PST130_P503353	753	565.03	0	0
JGI_V11_PST130_P495825	405	218.777	73	18.4976
JGI_V11_PST130_P499309	2112	1924	141	4.06265
JGI_V11_PST130_P498272	1458	1270	420	18.3333
JGI_V11_PST130_P491054	663	475.094	0	0
JGI_V11_PST130_P499174	1221	1033	149	7.99617
JGI_V11_PST130_P504617	951	762.996	1147	83.3366
JGI_V11_PST130_P504318	1017	828.996	9	0.601845
JGI_V11_PST130_P502332	3492	3304	284	4.76512
JGI_V11_PST130_P504051	696	508.054	3	0.327345
JGI_V11_PST130_P495014	477	289.713	11	2.10484
JGI_V11_PST130_P487484	999	810.996	24	1.64054
JGI_V11_PST130_P498299	543	355.394	307	47.8876
JGI_V11_PST130_P488763	408	221.694	0	0
JGI_V11_PST130_P486654	744	556.035	136	13.5591
JGI_V11_PST130_P492592	630	442.152	0	0
JGI_V11_PST130_P489391	315	134.341	59	24.3465
JGI_V11_PST130_P494921	1743	1555	95	3.38679
JGI_V11_PST130_P503328	1191	1003	79	4.36639
JGI_V11_PST130_P491904	393	207.105	0	0
JGI_V11_PST130_P498420	318	137.058	67	27.0996
JGI_V11_PST130_P499685	918	729.996	105	7.97376
JGI_V11_PST130_P502980	321	139.726	0	0
JGI_V11_PST130_P487811	1530	1342	7	0.289162
JGI_V11_PST130_P495797	255	85.5962	1	0.647649
JGI_V11_PST130_P489418	228	66.7316	2	1.66147
JGI_V11_PST130_P498926	474	286.734	1	0.193337
JGI_V11_PST130_P501384	1050	861.996	18	1.15761
JGI_V11_PST130_P501252	750	562.03	49.5581	4.88821
JGI_V11_PST130_P499166	1830	1642	822	27.752
JGI_V11_PST130_P489573	2040	1852	360	10.776
JGI_V11_PST130_P488418	252	83.3603	411	273.324
JGI_V11_PST130_P492494	1971	1783	796	24.749
JGI_V11_PST130_P494746	621	433.16	1717	219.744
JGI_V11_PST130_P500964	1380	1192	0	0
JGI_V11_PST130_P492927	1122	933.996	471	27.9557
JGI_V11_PST130_P492135	213	57.324	3	2.90121
JGI_V11_PST130_P501183	240	74.8283	0	0
JGI_V11_PST130_P503237	867	678.996	474	38.6995
JGI_V11_PST130_P487564	426	239.344	0	0
JGI_V11_PST130_P499426	2115	1927	767	22.0653
JGI_V11_PST130_P494766	2925	2737	509	10.3095
JGI_V11_PST130_P500847	1998	1810	1547	47.3813
JGI_V11_PST130_P504293	240	74.8283	88	65.1946
JGI_V11_PST130_P500395	1968	1780	172	5.35678
JGI_V11_PST130_P492350	807	619.014	148	13.2543
JGI_V11_PST130_P500023	1149	960.996	0	0
JGI_V11_PST130_P494506	402	215.847	0	0
JGI_V11_PST130_P491735	372	186.949	0	0
JGI_V11_PST130_P496281	1194	1006	290	15.9807
JGI_V11_PST130_P487366	1620	1432	419	16.2206
JGI_V11_PST130_P488690	1674	1486	296	11.0425
JGI_V11_PST130_P495244	303	123.95	55.8652	24.9855
JGI_V11_PST130_P492500	366	181.296	403	123.229
JGI_V11_PST130_P503928	663	475.094	78	9.10143
JGI_V11_PST130_P495509	1191	1003	8	0.442166
JGI_V11_PST130_P499313	879	690.996	228	18.2917
JGI_V11_PST130_P488488	618	430.164	3	0.386618
JGI_V11_PST130_P490253	903	714.996	132	10.2345
JGI_V11_PST130_P499811	630	442.152	0	0
JGI_V11_PST130_P499821	786	598.014	648	60.0701
JGI_V11_PST130_P499035	723	535.035	183	18.9611
JGI_V11_PST130_P495821	186	42.4902	0	0
JGI_V11_PST130_P498892	1536	1348	2459	101.126
JGI_V11_PST130_P497450	213	57.324	0	0
JGI_V11_PST130_P502143	579	391.254	5	0.708444
JGI_V11_PST130_P492511	783	595.019	420	39.1303
JGI_V11_PST130_P490080	924	735.996	53	3.99204
JGI_V11_PST130_P497394	699	511.054	19	2.06102
JGI_V11_PST130_P502263	216	59.1933	0	0
JGI_V11_PST130_P490962	405	218.777	0	0
JGI_V11_PST130_P503201	1404	1216	1145	52.1997
JGI_V11_PST130_P493196	1023	834.996	5	0.331956
JGI_V11_PST130_P502221	600	412.207	128	17.2143
JGI_V11_PST130_P494323	366	181.296	5	1.52889
JGI_V11_PST130_P498167	1392	1204	152	6.99863
JGI_V11_PST130_P486685	777	589.025	121	11.388
JGI_V11_PST130_P492358	663	475.094	0	0
JGI_V11_PST130_P496149	468	280.806	4	0.789674
JGI_V11_PST130_P487573	624	436.156	106	13.4728
JGI_V11_PST130_P486837	1116	927.996	666	39.7853
JGI_V11_PST130_P487261	606	418.188	1053	139.589
JGI_V11_PST130_P502563	936	747.996	290	21.4928
JGI_V11_PST130_P501173	225	64.7974	3	2.5666
JGI_V11_PST130_P493966	1164	975.996	2	0.113599
JGI_V11_PST130_P501424	312	131.742	242	101.832
JGI_V11_PST130_P501539	798	610.014	0	0
JGI_V11_PST130_P499328	909	720.996	179	13.763
JGI_V11_PST130_P500173	1755	1567	406	14.3632
JGI_V11_PST130_P488707	456	268.955	0	0
JGI_V11_PST130_P494277	225	64.7974	15	12.833
JGI_V11_PST130_P502448	294	116.288	37.5606	17.9058
JGI_V11_PST130_P494554	615	427.172	77	9.99269
JGI_V11_PST130_P502596	798	610.014	5960	541.628
JGI_V11_PST130_P491571	180	39.4927	0	0
JGI_V11_PST130_P495655	942	753.996	321	23.601
JGI_V11_PST130_P497050	687	499.063	0	0
JGI_V11_PST130_P494801	195	47.1422	0	0
JGI_V11_PST130_P498801	888	699.996	96	7.60274
JGI_V11_PST130_P496827	180	39.4927	5	7.01855
JGI_V11_PST130_P489496	2145	1957	112	3.17265
JGI_V11_PST130_P499753	333	150.486	366	134.828
JGI_V11_PST130_P488900	678	490.072	65	7.35272
JGI_V11_PST130_P490189	1923	1735	63	2.01297
JGI_V11_PST130_P495879	231	68.6966	15.641	12.6219
JGI_V11_PST130_P499155	945	756.996	1678	122.883
JGI_V11_PST130_P489975	198	48.7471	1	1.13722
JGI_V11_PST130_P501324	1542	1354	10	0.409428
JGI_V11_PST130_P497431	207	53.8912	23	23.6594
JGI_V11_PST130_P499053	1422	1234	1170	52.5614
JGI_V11_PST130_P493155	2700	2512	0	0
JGI_V11_PST130_P487646	1425	1237	1019	45.6668
JGI_V11_PST130_P492444	423	236.397	0	0
JGI_V11_PST130_P503273	225	64.7974	132	112.93
JGI_V11_PST130_P499444	732	544.035	62	6.31771
JGI_V11_PST130_P492605	1689	1501	537	19.833
JGI_V11_PST130_P495858	1389	1201	923	42.6044
JGI_V11_PST130_P499617	3432	3244	502	8.57863
JGI_V11_PST130_P504554	339	155.975	16	5.6867
JGI_V11_PST130_P496457	855	666.996	0	0
JGI_V11_PST130_P491752	1416	1228	193	8.71274
JGI_V11_PST130_P502800	408	221.694	37	9.25213
JGI_V11_PST130_P492821	1794	1606	194	6.69656
JGI_V11_PST130_P487233	1260	1072	161	8.32582
JGI_V11_PST130_P489912	1380	1192	13	0.604593
JGI_V11_PST130_P499598	1137	948.996	760	44.396
JGI_V11_PST130_P501049	1137	948.996	139	8.11979
JGI_V11_PST130_P494687	615	427.172	0	0
JGI_V11_PST130_P501376	1515	1327	541	22.6007
JGI_V11_PST130_P496069	234	70.7113	134	105.054
JGI_V11_PST130_P503102	4041	3853	279	4.01421
JGI_V11_PST130_P494770	960	771.996	46	3.30322
JGI_V11_PST130_P493251	432	245.249	303	68.4905
JGI_V11_PST130_P498696	441	254.125	0	0
JGI_V11_PST130_P494219	600	412.207	125	16.8109
JGI_V11_PST130_P488258	2595	2407	0	0
JGI_V11_PST130_P490248	240	74.8283	0	0
JGI_V11_PST130_P497296	735	547.035	69	6.99244
JGI_V11_PST130_P488047	96	23.8673	2	4.64538
JGI_V11_PST130_P492569	453	265.977	0	0
JGI_V11_PST130_P504432	474	286.734	1351	261.199
JGI_V11_PST130_P498081	633	445.132	9	1.12085
JGI_V11_PST130_P492528	237	72.7674	2	1.52366
JGI_V11_PST130_P497744	1188	999.996	778	43.1296
JGI_V11_PST130_P504471	666	478.09	126	14.6102
JGI_V11_PST130_P500064	654	466.099	166	19.7435
JGI_V11_PST130_P504013	783	595.019	0	0
JGI_V11_PST130_P504105	1548	1360	153	6.23661
JGI_V11_PST130_P492674	399	212.922	18	4.68648
JGI_V11_PST130_P488521	981	792.996	383	26.7746
JGI_V11_PST130_P494077	330	147.795	0	0
JGI_V11_PST130_P491097	393	207.105	0	0
JGI_V11_PST130_P493933	1260	1072	12	0.620558
JGI_V11_PST130_P502315	756	568.03	175.465	17.1243
JGI_V11_PST130_P496341	462	274.9	0	0
JGI_V11_PST130_P492447	468	280.806	1542	304.419
JGI_V11_PST130_P492237	621	433.16	125	15.9976
JGI_V11_PST130_P498925	582	394.25	0	0
JGI_V11_PST130_P491322	1080	891.996	272	16.9044
JGI_V11_PST130_P488698	282	106.445	0	0
JGI_V11_PST130_P487343	339	155.975	0	0
JGI_V11_PST130_P493164	900	711.996	967	75.291
JGI_V11_PST130_P499772	894	705.996	23	1.80601
JGI_V11_PST130_P488695	1260	1072	86	4.44733
JGI_V11_PST130_P503924	402	215.847	14	3.59564
JGI_V11_PST130_P500339	660	472.099	92	10.8031
JGI_V11_PST130_P500415	921	732.996	1	0.0756298
JGI_V11_PST130_P497021	975	786.996	0	0
JGI_V11_PST130_P499052	678	490.072	272	30.7683
JGI_V11_PST130_P489817	897	708.996	0	0
JGI_V11_PST130_P493451	2781	2593	259	5.53723
JGI_V11_PST130_P503596	669	481.09	149	17.1694
JGI_V11_PST130_P500118	462	274.9	2	0.40332
JGI_V11_PST130_P501171	975	786.996	75	5.28303
JGI_V11_PST130_P494500	198	48.7471	0	0
JGI_V11_PST130_P501677	1455	1267	18	0.787575
JGI_V11_PST130_P490538	255	85.5962	2	1.2953
JGI_V11_PST130_P497907	2877	2689	245	5.05092
JGI_V11_PST130_P490066	225	64.7974	0	0
JGI_V11_PST130_P488378	1620	1432	208	8.05223
JGI_V11_PST130_P494683	855	666.996	0	0
JGI_V11_PST130_P488945	1389	1201	0	0
JGI_V11_PST130_P493936	228	66.7316	2	1.66147
JGI_V11_PST130_P489879	1371	1183	0	0
JGI_V11_PST130_P503992	2313	2125	34	0.886983
JGI_V11_PST130_P501182	4173	3985	604	8.40241
JGI_V11_PST130_P502478	531	343.429	44	7.10249
JGI_V11_PST130_P495219	969	780.996	10	0.709816
JGI_V11_PST130_P490833	1524	1336	586	24.3157
JGI_V11_PST130_P490867	672	484.081	11	1.25971
JGI_V11_PST130_P487024	309	129.125	1	0.429323
JGI_V11_PST130_P499940	1719	1531	478	17.3081
JGI_V11_PST130_P499472	1335	1147	81	3.91487
JGI_V11_PST130_P502637	1590	1402	259	10.2411
JGI_V11_PST130_P497755	558	370.344	0	0
JGI_V11_PST130_P495707	1320	1132	184.615	9.041
JGI_V11_PST130_P492644	372	186.949	0	0
JGI_V11_PST130_P494471	372	186.949	0	0
JGI_V11_PST130_P495557	1218	1030	0	0
JGI_V11_PST130_P501513	1971	1783	143	4.44611
JGI_V11_PST130_P494697	261	90.0188	0	0
JGI_V11_PST130_P498766	1155	966.996	3	0.171985
JGI_V11_PST130_P498480	654	466.099	92	10.9422
JGI_V11_PST130_P488036	1638	1450	1161	44.3874
JGI_V11_PST130_P492151	405	218.777	0	0
JGI_V11_PST130_P500500	222	62.9185	0	0
JGI_V11_PST130_P487348	552	364.358	0	0
JGI_V11_PST130_P498824	900	711.996	0	0
JGI_V11_PST130_P494110	2784	2596	198	4.2282
JGI_V11_PST130_P491104	651	463.103	16	1.9153
JGI_V11_PST130_P488205	438	251.183	34	7.50384
JGI_V11_PST130_P490802	1977	1789	227	7.03414
JGI_V11_PST130_P504509	207	53.8912	22	22.6308
JGI_V11_PST130_P504485	354	169.994	0	0
JGI_V11_PST130_P494241	1410	1222	105	4.76337
JGI_V11_PST130_P491968	426	239.344	5	1.15809
JGI_V11_PST130_P489936	2061	1873	92	2.72299
JGI_V11_PST130_P497749	1194	1006	72	3.96763
JGI_V11_PST130_P486795	213	57.324	2	1.93414
JGI_V11_PST130_P504130	3096	2908	428	8.15914
JGI_V11_PST130_P501994	639	451.132	0	0
JGI_V11_PST130_P500760	483	295.672	58	10.8746
JGI_V11_PST130_P502737	1986	1798	28	0.863304
JGI_V11_PST130_P500325	1224	1036	0	0
JGI_V11_PST130_P504468	1257	1069	4	0.207433
JGI_V11_PST130_P504128	2481	2293	107	2.58687
JGI_V11_PST130_P496175	1104	915.996	0	0
JGI_V11_PST130_P502580	612	424.184	69	9.01757
JGI_V11_PST130_P492987	114	19.8159	0	0
JGI_V11_PST130_P487067	1191	1003	11	0.607978
JGI_V11_PST130_P497078	297	118.822	3	1.39965
JGI_V11_PST130_P497483	213	57.324	0	0
JGI_V11_PST130_P490570	264	92.239	10	6.01008
JGI_V11_PST130_P488186	1299	1111	93	4.6405
JGI_V11_PST130_P493736	687	499.063	5	0.555404
JGI_V11_PST130_P502792	369	184.105	9	2.71001
JGI_V11_PST130_P504234	975	786.996	3	0.211321
JGI_V11_PST130_P489375	546	358.384	0	0
JGI_V11_PST130_P504613	1530	1342	441	18.2172
JGI_V11_PST130_P501833	1293	1105	12027	603.38
JGI_V11_PST130_P487276	1032	843.996	338	22.2009
JGI_V11_PST130_P489521	276	101.595	0	0
JGI_V11_PST130_P498989	570	382.296	34	4.9303
JGI_V11_PST130_P491011	294	116.288	0	0
JGI_V11_PST130_P501107	2226	2038	180	4.89625
JGI_V11_PST130_P488464	1599	1411	3	0.117866
JGI_V11_PST130_P500697	597	409.21	0	0
JGI_V11_PST130_P487226	942	753.996	9	0.66171
JGI_V11_PST130_P494160	1278	1090	0	0
JGI_V11_PST130_P493213	2928	2740	548	11.0873
JGI_V11_PST130_P499046	909	720.996	1	0.0768885
JGI_V11_PST130_P490517	1329	1141	9	0.437273
JGI_V11_PST130_P493752	873	684.996	181	14.6482
JGI_V11_PST130_P497468	351	167.169	0	0
JGI_V11_PST130_P500145	789	601.014	172	15.8649
JGI_V11_PST130_P502333	2694	2506	152	3.36247
JGI_V11_PST130_P491342	372	186.949	57	16.9023
JGI_V11_PST130_P501003	975	786.996	57	4.0151
JGI_V11_PST130_P491314	2967	2779	8	0.159587
JGI_V11_PST130_P488252	888	699.996	1	0.0791952
JGI_V11_PST130_P503238	516	328.487	80	13.501
JGI_V11_PST130_P504556	1530	1342	189	7.80738
JGI_V11_PST130_P497785	1380	1192	259	12.0454
JGI_V11_PST130_P499274	321	139.726	11	4.36425
JGI_V11_PST130_P490059	264	92.239	0	0
JGI_V11_PST130_P493665	1872	1684	385	12.674
JGI_V11_PST130_P491970	888	699.996	68	5.38527
JGI_V11_PST130_P486735	1497	1309	126	5.33613
JGI_V11_PST130_P488163	207	53.8912	1	1.02867
JGI_V11_PST130_P500550	1491	1303	51	2.16981
JGI_V11_PST130_P496702	720	532.035	1	0.104197
JGI_V11_PST130_P487239	453	265.977	20	4.16851
JGI_V11_PST130_P493319	1146	957.996	1	0.057867
JGI_V11_PST130_P499749	987	798.996	1534	106.433
JGI_V11_PST130_P492200	771	583.025	0	0
JGI_V11_PST130_P496997	372	186.949	0	0
JGI_V11_PST130_P501126	438	251.183	0	0
JGI_V11_PST130_P495263	753	565.03	0	0
JGI_V11_PST130_P496864	1158	969.996	49	2.8004
JGI_V11_PST130_P502830	855	666.996	100	8.31134
JGI_V11_PST130_P493143	345	161.548	0	0
JGI_V11_PST130_P501627	525	337.451	1844	302.932
JGI_V11_PST130_P504563	753	565.03	0	0
JGI_V11_PST130_P493533	693	505.054	0	0
JGI_V11_PST130_P500024	1218	1030	1	0.0538219
JGI_V11_PST130_P503798	303	123.95	42	18.7843
JGI_V11_PST130_P501726	384	198.411	21	5.86745
JGI_V11_PST130_P499906	990	801.996	541	37.3955
JGI_V11_PST130_P498781	1068	879.996	1.00025	0.0630121
JGI_V11_PST130_P492101	1044	855.996	65	4.20955
JGI_V11_PST130_P497788	1968	1780	76	2.36695
JGI_V11_PST130_P503791	513	325.496	0	0
JGI_V11_PST130_P502590	996	807.996	458	31.4232
JGI_V11_PST130_P491336	345	161.548	358	122.85
JGI_V11_PST130_P499699	1140	951.996	648	37.7341
JGI_V11_PST130_P492333	225	64.7974	0	0
JGI_V11_PST130_P497807	1635	1447	113	4.32918
JGI_V11_PST130_P487728	312	131.742	0	0
JGI_V11_PST130_P490255	402	215.847	26	6.67762
JGI_V11_PST130_P501947	417	230.493	0	0
JGI_V11_PST130_P501314	3264	3076	62	1.11738
JGI_V11_PST130_P504097	525	337.451	33	5.42124
JGI_V11_PST130_P489428	192	45.5423	28	34.083
JGI_V11_PST130_P491265	576	388.265	118	16.848
JGI_V11_PST130_P501442	375	189.813	144	42.0562
JGI_V11_PST130_P488083	255	85.5962	9	5.82884
JGI_V11_PST130_P500651	1374	1186	395	18.4633
JGI_V11_PST130_P488289	942	753.996	1106	81.3168
JGI_V11_PST130_P493987	717	529.035	10	1.04788
JGI_V11_PST130_P504310	189	43.9499	9	11.3522
JGI_V11_PST130_P498722	2112	1924	226	6.51177
JGI_V11_PST130_P496661	600	412.207	0	0
JGI_V11_PST130_P498404	1992	1804	93	2.85787
