target_id	length	eff_length	est_counts	tpm
JGI_V11_PST130_P499685	918	735.892	88	8.72904
JGI_V11_PST130_P502980	321	143.512	0	0
JGI_V11_PST130_P487811	1530	1347.88	2	0.108312
JGI_V11_PST130_P495797	255	86.9308	0	0
JGI_V11_PST130_P489418	228	67.2287	1	1.08578
JGI_V11_PST130_P498926	474	292.597	0	0
JGI_V11_PST130_P501384	1050	867.876	10	0.841086
JGI_V11_PST130_P501252	750	567.918	50.6506	6.51023
JGI_V11_PST130_P499166	1830	1647.88	504	22.3256
JGI_V11_PST130_P489573	2040	1857.88	291	11.4334
JGI_V11_PST130_P488418	252	84.6056	398	343.385
JGI_V11_PST130_P492494	1971	1788.88	610	24.8913
JGI_V11_PST130_P494746	621	439.046	1573	261.527
JGI_V11_PST130_P500964	1380	1197.88	0	0
JGI_V11_PST130_P492927	1122	939.876	453	35.1824
JGI_V11_PST130_P492135	213	57.3694	8	10.1791
JGI_V11_PST130_P501183	240	75.6221	0	0
JGI_V11_PST130_P503237	867	684.899	370	39.4342
JGI_V11_PST130_P487564	426	245.023	0	0
JGI_V11_PST130_P499426	2115	1932.88	520	19.638
JGI_V11_PST130_P494766	2925	2742.88	516	13.7322
JGI_V11_PST130_P500847	1998	1815.88	1289	51.8161
JGI_V11_PST130_P504293	240	75.6221	87	83.9786
JGI_V11_PST130_P500395	1968	1785.88	130	5.31362
JGI_V11_PST130_P492350	807	624.912	117	13.6667
JGI_V11_PST130_P500023	1149	966.876	0	0
JGI_V11_PST130_P494506	402	221.397	0	0
JGI_V11_PST130_P491735	372	192.067	0	0
JGI_V11_PST130_P496281	1194	1011.88	250	18.0348
JGI_V11_PST130_P487366	1620	1437.88	735	37.3133
JGI_V11_PST130_P488690	1674	1491.88	293	14.3362
JGI_V11_PST130_P495244	303	127.081	25	14.3601
JGI_V11_PST130_P492500	366	186.221	326	127.787
JGI_V11_PST130_P503928	663	480.992	69	10.4715
JGI_V11_PST130_P495509	1191	1008.88	2	0.144707
JGI_V11_PST130_P499313	879	696.899	188	19.6918
JGI_V11_PST130_P488488	618	436.055	1	0.1674
JGI_V11_PST130_P490253	903	720.892	97	9.82199
JGI_V11_PST130_P499811	630	448.033	4	0.6517
JGI_V11_PST130_P499821	786	603.918	524	63.3361
JGI_V11_PST130_P499035	723	540.952	208	28.0675
JGI_V11_PST130_P495821	186	41.936	0	0
JGI_V11_PST130_P498892	1536	1353.88	2424	130.693
JGI_V11_PST130_P497450	213	57.3694	0	0
JGI_V11_PST130_P502143	579	397.122	3	0.551437
JGI_V11_PST130_P492511	783	600.918	535	64.9885
JGI_V11_PST130_P490080	924	741.892	63	6.19866
JGI_V11_PST130_P497394	699	516.957	22	3.10647
JGI_V11_PST130_P502263	216	59.221	0	0
JGI_V11_PST130_P490962	405	224.332	0	0
JGI_V11_PST130_P503201	1404	1221.88	869	51.9147
JGI_V11_PST130_P493196	1023	840.876	0	0
JGI_V11_PST130_P502221	600	418.085	86	15.0152
JGI_V11_PST130_P494323	366	186.221	2	0.783968
JGI_V11_PST130_P498167	1392	1209.88	93	5.611
JGI_V11_PST130_P486685	777	594.918	107	13.1288
JGI_V11_PST130_P492358	663	480.992	0	0
JGI_V11_PST130_P496149	468	286.649	4	1.01861
JGI_V11_PST130_P487573	624	442.042	121.224	20.0181
JGI_V11_PST130_P486837	1116	933.876	506	39.5512
JGI_V11_PST130_P487261	606	424.077	828	142.523
JGI_V11_PST130_P502563	936	753.892	278	26.9174
JGI_V11_PST130_P501173	225	65.179	9	10.0794
JGI_V11_PST130_P493966	1164	981.876	3	0.22303
JGI_V11_PST130_P501424	312	135.252	254	137.084
JGI_V11_PST130_P501539	798	615.912	0	0
JGI_V11_PST130_P499328	909	726.892	143	14.3603
JGI_V11_PST130_P500173	1755	1572.88	381	17.6819
JGI_V11_PST130_P488707	456	274.725	0	0
JGI_V11_PST130_P494277	225	65.179	15	16.7989
JGI_V11_PST130_P502448	294	119.159	46	28.1792
JGI_V11_PST130_P494554	615	433.055	40	6.74241
JGI_V11_PST130_P502596	798	615.912	4080	483.548
JGI_V11_PST130_P491571	180	38.8817	0	0
JGI_V11_PST130_P495655	942	759.892	284	27.2813
JGI_V11_PST130_P497050	687	504.972	0	0
JGI_V11_PST130_P494801	195	46.7	0	0
JGI_V11_PST130_P498801	888	705.899	93	9.61697
JGI_V11_PST130_P496827	180	38.8817	0	0
JGI_V11_PST130_P489496	2145	1962.88	126	4.68571
JGI_V11_PST130_P499753	333	154.701	270	127.4
JGI_V11_PST130_P488900	678	495.977	72	10.5967
JGI_V11_PST130_P490189	1923	1740.88	56	2.34811
JGI_V11_PST130_P495879	231	69.2393	25.6612	27.0534
JGI_V11_PST130_P499155	945	762.892	815	77.9817
JGI_V11_PST130_P489975	198	48.3714	13	19.6179
JGI_V11_PST130_P501324	1542	1359.88	7	0.375748
JGI_V11_PST130_P497431	207	53.7271	26	35.3246
JGI_V11_PST130_P499053	1422	1239.88	1898	111.742
JGI_V11_PST130_P493155	2700	2517.88	0	0
JGI_V11_PST130_P487646	1425	1242.88	830	48.747
JGI_V11_PST130_P492444	423	242.074	0	0
JGI_V11_PST130_P503273	225	65.179	85	95.194
JGI_V11_PST130_P499444	732	549.946	25	3.31832
JGI_V11_PST130_P492605	1689	1506.88	456	22.0895
JGI_V11_PST130_P495858	1389	1206.88	726	43.9109
JGI_V11_PST130_P499617	3432	3249.88	366	8.22077
JGI_V11_PST130_P504554	339	160.345	13	5.91816
JGI_V11_PST130_P496457	855	672.899	1	0.10848
JGI_V11_PST130_P491752	1416	1233.88	116	6.86253
JGI_V11_PST130_P502800	408	227.26	32	10.2784
JGI_V11_PST130_P492821	1794	1611.88	162	7.33637
JGI_V11_PST130_P487233	1260	1077.88	131	8.87157
JGI_V11_PST130_P489912	1380	1197.88	7	0.426564
JGI_V11_PST130_P499598	1137	954.876	745	56.9518
JGI_V11_PST130_P501049	1137	954.876	100	7.64453
JGI_V11_PST130_P494687	615	433.055	0	0
JGI_V11_PST130_P501376	1515	1332.88	441	24.1517
JGI_V11_PST130_P496069	234	71.313	86	88.0294
JGI_V11_PST130_P503102	4041	3858.88	305	5.76949
JGI_V11_PST130_P494770	960	777.892	53	4.97341
JGI_V11_PST130_P493251	432	250.943	266	77.3756
JGI_V11_PST130_P498696	441	259.864	3	0.8427
JGI_V11_PST130_P494219	600	418.085	162	28.2845
JGI_V11_PST130_P488258	2595	2412.88	0	0
JGI_V11_PST130_P490248	240	75.6221	0	0
JGI_V11_PST130_P497296	735	552.941	53	6.99674
JGI_V11_PST130_P488047	96	23.8908	1	3.0554
JGI_V11_PST130_P492569	453	271.758	0	0
JGI_V11_PST130_P504432	474	292.597	1263	315.088
JGI_V11_PST130_P498081	633	451.029	13	2.10396
JGI_V11_PST130_P492528	237	73.466	1	0.993601
JGI_V11_PST130_P497744	1188	1005.88	625	45.3559
JGI_V11_PST130_P504471	666	483.987	143	21.5675
JGI_V11_PST130_P500064	654	472.001	144	22.2699
JGI_V11_PST130_P504013	783	600.918	0	0
JGI_V11_PST130_P504105	1548	1365.88	154	8.23014
JGI_V11_PST130_P492674	399	218.47	17	5.6801
JGI_V11_PST130_P488521	981	798.884	333	30.4269
JGI_V11_PST130_P494077	330	151.903	0	0
JGI_V11_PST130_P491097	393	212.562	0	0
JGI_V11_PST130_P493933	1260	1077.88	7	0.474053
JGI_V11_PST130_P502315	756	573.918	144	18.3152
JGI_V11_PST130_P496341	462	280.675	0	0
JGI_V11_PST130_P492447	468	286.649	1136	289.285
JGI_V11_PST130_P492237	621	439.046	223	37.076
JGI_V11_PST130_P498925	582	400.118	0	0
JGI_V11_PST130_P491322	1080	897.876	251	20.4059
JGI_V11_PST130_P488698	282	108.815	0	0
JGI_V11_PST130_P487343	339	160.345	0	0
JGI_V11_PST130_P493164	900	717.892	701	71.2782
JGI_V11_PST130_P499772	894	711.899	33	3.38371
JGI_V11_PST130_P488695	1260	1077.88	74	5.01142
JGI_V11_PST130_P503924	402	221.397	11	3.62677
JGI_V11_PST130_P500339	660	477.996	92	14.0495
JGI_V11_PST130_P500415	921	738.892	0	0
JGI_V11_PST130_P497021	975	792.884	0	0
JGI_V11_PST130_P499052	678	495.977	145	21.3405
JGI_V11_PST130_P489817	897	714.899	0	0
JGI_V11_PST130_P493451	2781	2598.88	204	5.72984
JGI_V11_PST130_P503596	669	486.982	139	20.8353
JGI_V11_PST130_P500118	462	280.675	4	1.04029
JGI_V11_PST130_P501171	975	792.884	43.2876	3.98522
JGI_V11_PST130_P494500	198	48.3714	0	0
JGI_V11_PST130_P501677	1455	1272.88	10	0.573472
JGI_V11_PST130_P490538	255	86.9308	2	1.6794
JGI_V11_PST130_P497907	2877	2694.88	178	4.82147
JGI_V11_PST130_P490066	225	65.179	0	0
JGI_V11_PST130_P488378	1620	1437.88	218	11.0671
JGI_V11_PST130_P494683	855	672.899	0	0
JGI_V11_PST130_P488945	1389	1206.88	0	0
JGI_V11_PST130_P493936	228	67.2287	1	1.08578
JGI_V11_PST130_P489879	1371	1188.88	0	0
JGI_V11_PST130_P503992	2313	2130.88	28.4529	0.97469
JGI_V11_PST130_P501182	4173	3990.88	528	9.65748
JGI_V11_PST130_P502478	531	349.261	19	3.97101
JGI_V11_PST130_P495219	969	786.892	17	1.577
JGI_V11_PST130_P490833	1524	1341.88	391	21.2698
JGI_V11_PST130_P490867	672	489.982	6	0.89386
JGI_V11_PST130_P487024	309	132.51	0	0
JGI_V11_PST130_P499940	1719	1536.88	357	16.9562
JGI_V11_PST130_P499472	1335	1152.88	91	5.76178
JGI_V11_PST130_P502637	1590	1407.88	234	12.1325
JGI_V11_PST130_P497755	558	376.168	1	0.194051
JGI_V11_PST130_P495707	1320	1137.88	169.248	10.8574
JGI_V11_PST130_P492644	372	192.067	0	0
JGI_V11_PST130_P494471	372	192.067	0	0
JGI_V11_PST130_P495557	1218	1035.88	0	0
JGI_V11_PST130_P501513	1971	1788.88	96	3.91732
JGI_V11_PST130_P494697	261	91.5907	0	0
JGI_V11_PST130_P498766	1155	972.876	0	0
JGI_V11_PST130_P498480	654	472.001	60	9.27911
JGI_V11_PST130_P488036	1638	1455.88	1011	50.6903
JGI_V11_PST130_P492151	405	224.332	0	0
JGI_V11_PST130_P500500	222	63.1187	0	0
JGI_V11_PST130_P487348	552	370.179	0	0
JGI_V11_PST130_P498824	900	717.892	0	0
JGI_V11_PST130_P494110	2784	2601.88	188	5.27435
JGI_V11_PST130_P491104	651	469.001	26	4.04667
JGI_V11_PST130_P488205	438	256.89	26	7.38796
JGI_V11_PST130_P490802	1977	1794.88	183	7.44243
JGI_V11_PST130_P504509	207	53.7271	1	1.35864
JGI_V11_PST130_P504485	354	174.654	0	0
JGI_V11_PST130_P494241	1410	1227.88	87	5.17205
JGI_V11_PST130_P491968	426	245.023	12	3.57497
JGI_V11_PST130_P489936	2061	1878.88	100	3.88508
JGI_V11_PST130_P497749	1194	1011.88	65	4.68904
JGI_V11_PST130_P486795	213	57.3694	0	0
JGI_V11_PST130_P504130	3096	2913.88	350	8.76789
JGI_V11_PST130_P501994	639	457.02	0	0
JGI_V11_PST130_P500760	483	301.526	39	9.44144
JGI_V11_PST130_P502737	1986	1803.88	27	1.09258
JGI_V11_PST130_P500325	1224	1041.88	0	0
JGI_V11_PST130_P504468	1257	1074.88	7	0.475376
JGI_V11_PST130_P504128	2481	2298.88	92	2.92126
JGI_V11_PST130_P496175	1104	921.876	1	0.0791818
JGI_V11_PST130_P502580	612	430.06	44	7.46831
JGI_V11_PST130_P492987	114	19.809	0	0
JGI_V11_PST130_P487067	1191	1008.88	3	0.217061
JGI_V11_PST130_P497078	297	121.815	0	0
JGI_V11_PST130_P497483	213	57.3694	0	0
JGI_V11_PST130_P490570	264	93.962	8	6.21492
JGI_V11_PST130_P488186	1299	1116.88	76	4.96714
JGI_V11_PST130_P493736	687	504.972	1	0.144554
JGI_V11_PST130_P502792	369	189.146	10	3.85923
JGI_V11_PST130_P504234	975	792.884	7	0.644446
JGI_V11_PST130_P489375	546	364.19	0	0
JGI_V11_PST130_P504613	1530	1347.88	377	20.4169
JGI_V11_PST130_P501833	1293	1110.88	9461	621.684
JGI_V11_PST130_P487276	1032	849.876	265	22.7608
JGI_V11_PST130_P489521	276	103.778	0	0
JGI_V11_PST130_P498989	570	388.137	28	5.26588
JGI_V11_PST130_P491011	294	119.159	0	0
JGI_V11_PST130_P501107	2226	2043.88	155	5.53573
JGI_V11_PST130_P488464	1599	1416.88	3	0.154557
JGI_V11_PST130_P500697	597	415.085	0	0
JGI_V11_PST130_P487226	942	759.892	2	0.192122
JGI_V11_PST130_P494160	1278	1095.88	0	0
JGI_V11_PST130_P493213	2928	2745.88	458	12.1754
JGI_V11_PST130_P499046	909	726.892	1	0.100422
JGI_V11_PST130_P490517	1329	1146.88	4	0.25459
JGI_V11_PST130_P493752	873	690.899	7	0.739573
JGI_V11_PST130_P497468	351	171.768	0	0
JGI_V11_PST130_P500145	789	606.918	169	20.3261
JGI_V11_PST130_P502333	2694	2511.88	131	3.8069
JGI_V11_PST130_P491342	372	192.067	25	9.50133
JGI_V11_PST130_P501003	975	792.884	22	2.0254
JGI_V11_PST130_P491314	2967	2784.88	0	0
JGI_V11_PST130_P488252	888	705.899	3	0.310225
JGI_V11_PST130_P503238	516	334.326	71	15.5019
JGI_V11_PST130_P504556	1530	1347.88	192	10.398
JGI_V11_PST130_P497785	1380	1197.88	233	14.1985
JGI_V11_PST130_P499274	321	143.512	23	11.6987
JGI_V11_PST130_P490059	264	93.962	0	0
JGI_V11_PST130_P493665	1872	1689.88	358	15.4642
JGI_V11_PST130_P491970	888	705.899	38	3.92951
JGI_V11_PST130_P486735	1497	1314.88	95	5.27396
JGI_V11_PST130_P488163	207	53.7271	1	1.35864
JGI_V11_PST130_P500550	1491	1308.88	34	1.89618
JGI_V11_PST130_P496702	720	537.952	0	0
JGI_V11_PST130_P487239	453	271.758	10	2.68606
JGI_V11_PST130_P493319	1146	963.876	0	0
JGI_V11_PST130_P499749	987	804.884	1279	115.994
JGI_V11_PST130_P492200	771	588.918	0	0
JGI_V11_PST130_P496997	372	192.067	0	0
JGI_V11_PST130_P501126	438	256.89	0	0
JGI_V11_PST130_P495263	753	570.918	0	0
JGI_V11_PST130_P496864	1158	975.876	46	3.44081
JGI_V11_PST130_P502830	855	672.899	115	12.4752
JGI_V11_PST130_P493143	345	166.036	0	0
JGI_V11_PST130_P501627	525	343.275	1193	253.686
JGI_V11_PST130_P504563	753	570.918	0	0
JGI_V11_PST130_P493533	693	510.957	0	0
JGI_V11_PST130_P500024	1218	1035.88	1	0.0704677
JGI_V11_PST130_P503798	303	127.081	45	25.8482
JGI_V11_PST130_P501726	384	203.78	15	5.37315
JGI_V11_PST130_P499906	990	807.884	354	31.9854
JGI_V11_PST130_P498781	1068	885.876	0	0
JGI_V11_PST130_P492101	1044	861.876	55	4.65818
JGI_V11_PST130_P497788	1968	1785.88	59	2.41156
JGI_V11_PST130_P503791	513	331.336	0	0
JGI_V11_PST130_P502590	996	813.876	381	34.1716
JGI_V11_PST130_P491336	345	166.036	280	123.099
JGI_V11_PST130_P499699	1140	957.876	323	24.6145
JGI_V11_PST130_P492333	225	65.179	0	0
JGI_V11_PST130_P497807	1635	1452.88	88	4.42132
JGI_V11_PST130_P487728	312	135.252	0	0
JGI_V11_PST130_P490255	402	221.397	28	9.23177
JGI_V11_PST130_P501947	417	236.131	0	0
JGI_V11_PST130_P501314	3264	3081.88	98	2.32118
JGI_V11_PST130_P504097	525	343.275	21	4.46555
JGI_V11_PST130_P489428	192	45.0407	20	32.4133
JGI_V11_PST130_P491265	576	394.122	114	21.1141
JGI_V11_PST130_P501442	375	194.99	102	38.1845
