target_id	length	eff_length	est_counts	tpm
JGI_V11_PST130_P491202	369	192.664	11	4.72711
JGI_V11_PST130_P500412	1203	1024.32	35	2.82904
JGI_V11_PST130_P497467	420	242.572	4	1.36529
JGI_V11_PST130_P503043	831	652.316	0	0
JGI_V11_PST130_P492782	849	670.316	8	0.988132
JGI_V11_PST130_P498610	1911	1732.32	77	3.68017
JGI_V11_PST130_P493455	2637	2458.32	0	0
JGI_V11_PST130_P487534	699	520.445	11	1.74994
JGI_V11_PST130_P498631	264	97.7333	15	12.7073
JGI_V11_PST130_P490339	294	122.938	8	5.38778
JGI_V11_PST130_P496873	840	661.316	6	0.751185
JGI_V11_PST130_P487910	354	178.219	1	0.464569
JGI_V11_PST130_P487503	1722	1543.32	181	9.7102
JGI_V11_PST130_P494070	201	53.7683	25	38.4962
JGI_V11_PST130_P493585	1413	1234.32	11772	789.639
JGI_V11_PST130_P488392	516	337.838	255	62.4938
JGI_V11_PST130_P498851	870	691.316	5	0.598822
JGI_V11_PST130_P492829	117	18.9358	0	0
JGI_V11_PST130_P493271	777	598.345	0	0
JGI_V11_PST130_P495613	774	595.354	0	0
JGI_V11_PST130_P493484	378	201.39	0	0
JGI_V11_PST130_P495946	4101	3922.32	182	3.84179
JGI_V11_PST130_P497574	2142	1963.32	0	0
JGI_V11_PST130_P491983	657	478.483	5	0.865183
JGI_V11_PST130_P496195	267	100.178	0	0
JGI_V11_PST130_P504054	1005	826.316	4	0.400791
JGI_V11_PST130_P490755	2886	2707.32	551	16.8507
JGI_V11_PST130_P501765	1053	874.316	0	0
JGI_V11_PST130_P501061	633	454.518	57	10.3831
JGI_V11_PST130_P489801	1974	1795.32	28	1.29128
JGI_V11_PST130_P497974	1311	1132.32	57	4.16785
JGI_V11_PST130_P488004	204	55.5586	0	0
JGI_V11_PST130_P490864	735	556.389	6	0.892848
JGI_V11_PST130_P492191	372	195.573	117	49.5314
JGI_V11_PST130_P495805	450	272.235	1	0.304131
JGI_V11_PST130_P488337	399	221.9	64	23.8796
JGI_V11_PST130_P490295	375	198.481	1	0.417144
JGI_V11_PST130_P496430	1320	1141.32	0	0
JGI_V11_PST130_P495878	999	820.316	0	0
JGI_V11_PST130_P499320	3465	3286.32	82	2.0659
JGI_V11_PST130_P496905	825	646.316	244.305	31.2962
JGI_V11_PST130_P492598	741	562.389	22.5037	3.313
JGI_V11_PST130_P497826	1191	1012.32	103	8.42414
JGI_V11_PST130_P497736	1356	1177.32	2	0.140651
JGI_V11_PST130_P500991	933	754.316	22	2.41476
JGI_V11_PST130_P503923	459	281.156	6	1.76689
JGI_V11_PST130_P494286	510	331.853	0	0
JGI_V11_PST130_P490282	213	61.0355	6	8.13905
JGI_V11_PST130_P500155	321	147.201	22	12.3742
JGI_V11_PST130_P499954	180	42.1388	2	3.92964
JGI_V11_PST130_P487501	303	130.848	0	0
JGI_V11_PST130_P490087	708	529.445	0	0
JGI_V11_PST130_P493517	588	409.595	0	0
JGI_V11_PST130_P499482	1473	1294.32	21	1.34333
JGI_V11_PST130_P501790	510	331.853	606	151.193
JGI_V11_PST130_P490816	1440	1261.32	540	35.4466
JGI_V11_PST130_P495037	294	122.938	0	0
JGI_V11_PST130_P503937	666	487.476	50	8.49223
JGI_V11_PST130_P492483	975	796.316	57	5.92644
JGI_V11_PST130_P499995	252	88.4032	6.03948	5.65635
JGI_V11_PST130_P501418	228	70.9089	0	0
JGI_V11_PST130_P490694	273	105.05	0	0
JGI_V11_PST130_P503187	969	790.316	0	0
JGI_V11_PST130_P488425	1788	1609.32	254	13.0676
JGI_V11_PST130_P488577	1020	841.316	1	0.0984114
JGI_V11_PST130_P488373	831	652.316	0	0
JGI_V11_PST130_P493420	528	349.791	239	56.571
JGI_V11_PST130_P501922	645	466.504	491	87.1426
JGI_V11_PST130_P488108	540	361.722	11	2.51781
JGI_V11_PST130_P498955	1197	1018.32	144	11.7081
JGI_V11_PST130_P494961	324	149.975	0	0
JGI_V11_PST130_P503274	549	370.694	148	33.056
JGI_V11_PST130_P493657	270	102.643	0	0
JGI_V11_PST130_P498071	2532	2353.32	68	2.3924
JGI_V11_PST130_P486917	567	388.631	0	0
JGI_V11_PST130_P491112	840	661.316	0	0
JGI_V11_PST130_P488279	639	460.511	0	0
JGI_V11_PST130_P491657	624	445.525	0	0
JGI_V11_PST130_P500174	1905	1726.32	293	14.0524
JGI_V11_PST130_P499216	744	565.38	27	3.95392
JGI_V11_PST130_P492935	492	313.911	4	1.05501
JGI_V11_PST130_P497213	279	110.089	11	8.27285
JGI_V11_PST130_P502799	870	691.316	124	14.8508
JGI_V11_PST130_P497805	1563	1384.32	6	0.358856
JGI_V11_PST130_P503162	276	107.555	27	20.7844
JGI_V11_PST130_P491332	309	136.256	0	0
JGI_V11_PST130_P493716	366	189.74	0	0
JGI_V11_PST130_P503811	753	574.38	0	0
JGI_V11_PST130_P494055	186	45.4044	0	0
JGI_V11_PST130_P494959	222	66.8139	0	0
JGI_V11_PST130_P494283	225	68.8751	55	66.1157
JGI_V11_PST130_P504030	210	59.1474	3212	4496.19
JGI_V11_PST130_P499646	243	81.5745	26	26.389
JGI_V11_PST130_P490856	831	652.316	91	11.5502
JGI_V11_PST130_P496405	300	128.206	4	2.58318
JGI_V11_PST130_P496568	591	412.595	57	11.4381
JGI_V11_PST130_P502466	3273	3094.32	150	4.01357
JGI_V11_PST130_P487970	2127	1948.32	222	9.43405
JGI_V11_PST130_P501055	351	175.353	27	12.7484
JGI_V11_PST130_P489314	282	112.605	35	25.7345
JGI_V11_PST130_P496994	312	138.973	0	0
JGI_V11_PST130_P503022	3606	3427.32	119	2.87473
JGI_V11_PST130_P488528	666	487.476	18	3.0572
JGI_V11_PST130_P495001	438	260.372	627	199.379
JGI_V11_PST130_P496402	576	397.625	0	0
JGI_V11_PST130_P490741	954	775.316	45	4.8055
JGI_V11_PST130_P497459	837	658.316	19.4146	2.44174
JGI_V11_PST130_P503353	753	574.38	0	0
JGI_V11_PST130_P495825	405	227.799	13	4.72495
JGI_V11_PST130_P499309	2112	1933.32	96	4.11124
JGI_V11_PST130_P498272	1458	1279.32	88	5.69521
JGI_V11_PST130_P491054	663	484.483	0	0
JGI_V11_PST130_P499174	1221	1042.32	122.84	9.75763
JGI_V11_PST130_P504617	951	772.316	728	78.0443
JGI_V11_PST130_P504318	1017	838.316	9	0.888872
JGI_V11_PST130_P502332	3492	3313.32	258	6.44706
JGI_V11_PST130_P504051	696	517.445	5	0.800037
JGI_V11_PST130_P495014	477	299.017	9	2.49202
JGI_V11_PST130_P487484	999	820.316	26	2.6242
JGI_V11_PST130_P498299	543	364.711	236	53.5758
JGI_V11_PST130_P488763	408	230.761	0	0
JGI_V11_PST130_P486654	744	565.38	85	12.4475
JGI_V11_PST130_P492592	630	451.518	0	0
JGI_V11_PST130_P489391	315	141.703	43	25.1243
JGI_V11_PST130_P494921	1743	1564.32	62	3.2815
JGI_V11_PST130_P503328	1191	1012.32	94	7.68805
JGI_V11_PST130_P491904	393	216.032	0	0
JGI_V11_PST130_P498420	318	144.423	34	19.4916
JGI_V11_PST130_P499685	918	739.316	475	53.1947
JGI_V11_PST130_P502980	321	147.201	0	0
JGI_V11_PST130_P487811	1530	1351.32	7.22661	0.442774
JGI_V11_PST130_P495797	255	90.732	0	0
JGI_V11_PST130_P489418	228	70.9089	1	1.16763
JGI_V11_PST130_P498926	474	296.026	2	0.559377
JGI_V11_PST130_P501384	1050	871.316	24	2.28055
JGI_V11_PST130_P501252	750	571.38	43	6.23086
JGI_V11_PST130_P499166	1830	1651.32	313	15.6935
JGI_V11_PST130_P489573	2040	1861.32	150.797	6.70778
JGI_V11_PST130_P488418	252	88.4032	193	180.757
JGI_V11_PST130_P492494	1971	1792.32	422	19.4941
JGI_V11_PST130_P494746	621	442.532	5523	1033.32
JGI_V11_PST130_P500964	1380	1201.32	0	0
JGI_V11_PST130_P492927	1122	943.316	288	25.2778
JGI_V11_PST130_P492135	213	61.0355	3	4.06952
JGI_V11_PST130_P501183	240	79.3541	1	1.04336
JGI_V11_PST130_P503237	867	688.316	125	15.0358
JGI_V11_PST130_P487564	426	248.502	0	0
JGI_V11_PST130_P499426	2115	1936.32	271	11.5877
JGI_V11_PST130_P494766	2925	2746.32	349	10.5215
JGI_V11_PST130_P500847	1998	1819.32	662	30.1269
JGI_V11_PST130_P504293	240	79.3541	89	92.8592
JGI_V11_PST130_P500395	1968	1789.32	87	4.02566
JGI_V11_PST130_P492350	807	628.335	79	10.4097
JGI_V11_PST130_P500023	1149	970.316	0	0
JGI_V11_PST130_P494506	402	224.847	0	0
JGI_V11_PST130_P491735	372	195.573	1	0.423345
JGI_V11_PST130_P496281	1194	1015.32	451	36.7773
JGI_V11_PST130_P487366	1620	1441.32	467	26.8264
JGI_V11_PST130_P488690	1674	1495.32	267	14.7837
JGI_V11_PST130_P495244	303	130.848	30.8549	19.5237
JGI_V11_PST130_P492500	366	189.74	616	268.799
JGI_V11_PST130_P503928	663	484.483	39	6.66486
JGI_V11_PST130_P495509	1191	1012.32	2	0.163576
JGI_V11_PST130_P499313	879	700.316	49	5.79304
JGI_V11_PST130_P488488	618	439.538	0	0
JGI_V11_PST130_P490253	903	724.316	75	8.5731
JGI_V11_PST130_P499811	630	451.518	0	0
JGI_V11_PST130_P499821	786	607.345	469	63.9355
JGI_V11_PST130_P499035	723	544.405	121	18.4021
JGI_V11_PST130_P495821	186	45.4044	1	1.8235
JGI_V11_PST130_P498892	1536	1357.32	578	35.2575
JGI_V11_PST130_P497450	213	61.0355	0	0
JGI_V11_PST130_P502143	579	400.619	1	0.206668
JGI_V11_PST130_P492511	783	604.345	470	64.3899
JGI_V11_PST130_P490080	924	745.316	59	6.55415
JGI_V11_PST130_P497394	699	520.445	17	2.70445
JGI_V11_PST130_P502263	216	62.9786	0	0
JGI_V11_PST130_P490962	405	227.799	0	0
JGI_V11_PST130_P503201	1404	1225.32	566	38.2449
JGI_V11_PST130_P493196	1023	844.316	0	0
JGI_V11_PST130_P502221	600	421.564	63	12.3732
JGI_V11_PST130_P494323	366	189.74	2	0.872723
JGI_V11_PST130_P498167	1392	1213.32	68	4.64023
JGI_V11_PST130_P486685	777	598.345	59	8.16404
JGI_V11_PST130_P492358	663	484.483	0	0
JGI_V11_PST130_P496149	468	290.07	1	0.285431
JGI_V11_PST130_P487573	624	445.525	90	16.7253
JGI_V11_PST130_P486837	1116	937.316	326	28.7963
JGI_V11_PST130_P487261	606	427.545	690	133.62
JGI_V11_PST130_P502563	936	757.316	114	12.4633
JGI_V11_PST130_P501173	225	68.8751	4	4.80842
JGI_V11_PST130_P493966	1164	985.316	0	0
JGI_V11_PST130_P501424	312	138.973	320	190.644
JGI_V11_PST130_P501539	798	619.345	0	0
JGI_V11_PST130_P499328	909	730.316	116	13.1508
JGI_V11_PST130_P500173	1755	1576.32	252	13.2362
JGI_V11_PST130_P488707	456	278.194	6	1.7857
JGI_V11_PST130_P494277	225	68.8751	19	22.84
JGI_V11_PST130_P502448	294	122.938	123	82.8371
JGI_V11_PST130_P494554	615	436.538	319	60.5025
JGI_V11_PST130_P502596	798	619.345	1938	259.075
JGI_V11_PST130_P491571	180	42.1388	0	0
JGI_V11_PST130_P495655	942	763.316	262	28.4185
JGI_V11_PST130_P497050	687	508.453	0	0
JGI_V11_PST130_P494801	195	50.3756	0	0
JGI_V11_PST130_P498801	888	709.316	59	6.88679
JGI_V11_PST130_P496827	180	42.1388	5	9.82411
JGI_V11_PST130_P489496	2145	1966.32	78	3.28432
JGI_V11_PST130_P499753	333	158.353	258	134.896
JGI_V11_PST130_P488900	678	499.468	92	15.2505
JGI_V11_PST130_P490189	1923	1744.32	49	2.32582
JGI_V11_PST130_P495879	231	72.933	33.7754	38.3425
JGI_V11_PST130_P499155	945	766.316	1695	183.133
JGI_V11_PST130_P489975	198	52.0345	10	15.9116
JGI_V11_PST130_P501324	1542	1363.32	22	1.33607
JGI_V11_PST130_P497431	207	57.3271	16	23.1081
JGI_V11_PST130_P499053	1422	1243.32	697	46.4147
JGI_V11_PST130_P493155	2700	2521.32	0	0
JGI_V11_PST130_P487646	1425	1246.32	377	25.0448
JGI_V11_PST130_P492444	423	245.521	0	0
JGI_V11_PST130_P503273	225	68.8751	154	185.124
JGI_V11_PST130_P499444	732	553.389	178	26.6314
JGI_V11_PST130_P492605	1689	1510.32	523	28.6707
JGI_V11_PST130_P495858	1389	1210.32	390	26.6791
JGI_V11_PST130_P499617	3432	3253.32	217	5.52253
JGI_V11_PST130_P504554	339	164.009	7	3.53375
JGI_V11_PST130_P496457	855	676.316	1	0.122421
JGI_V11_PST130_P491752	1416	1237.32	76	5.08555
JGI_V11_PST130_P502800	408	230.761	29	10.405
JGI_V11_PST130_P492821	1794	1615.32	58	2.97286
JGI_V11_PST130_P487233	1260	1081.32	164	12.5573
JGI_V11_PST130_P489912	1380	1201.32	2	0.137841
JGI_V11_PST130_P499598	1137	958.316	381	32.917
JGI_V11_PST130_P501049	1137	958.316	70	6.04775
JGI_V11_PST130_P494687	615	436.538	0	0
JGI_V11_PST130_P501376	1515	1336.32	73	4.52291
JGI_V11_PST130_P496069	234	75.1103	34	37.4787
JGI_V11_PST130_P503102	4041	3862.32	187	4.00865
JGI_V11_PST130_P494770	960	781.316	24	2.54325
JGI_V11_PST130_P493251	432	254.453	29	9.43616
JGI_V11_PST130_P498696	441	263.328	0	0
JGI_V11_PST130_P494219	600	421.564	131	25.7284
JGI_V11_PST130_P488258	2595	2416.32	0	0
JGI_V11_PST130_P490248	240	79.3541	1	1.04336
JGI_V11_PST130_P497296	735	556.389	144	21.4284
JGI_V11_PST130_P488047	96	18.8222	6	26.3927
JGI_V11_PST130_P492569	453	275.223	0	0
JGI_V11_PST130_P504432	474	296.026	2104	588.465
JGI_V11_PST130_P498081	633	454.518	0	0
JGI_V11_PST130_P492528	237	77.2445	0	0
JGI_V11_PST130_P497744	1188	1009.32	399	32.7303
JGI_V11_PST130_P504471	666	487.476	216	36.6864
JGI_V11_PST130_P500064	654	475.49	246	42.835
JGI_V11_PST130_P504013	783	604.345	0	0
JGI_V11_PST130_P504105	1548	1369.32	127	7.679
JGI_V11_PST130_P492674	399	221.9	13	4.85054
JGI_V11_PST130_P488521	981	802.316	63	6.50129
JGI_V11_PST130_P494077	330	155.552	1	0.532267
JGI_V11_PST130_P491097	393	216.032	0	0
JGI_V11_PST130_P493933	1260	1081.32	19	1.45481
JGI_V11_PST130_P502315	756	577.38	123	17.6379
JGI_V11_PST130_P496341	462	284.126	0	0
JGI_V11_PST130_P492447	468	290.07	572	163.267
JGI_V11_PST130_P492237	621	442.532	49	9.16762
JGI_V11_PST130_P498925	582	403.613	1	0.205135
JGI_V11_PST130_P491322	1080	901.316	101	9.27788
JGI_V11_PST130_P488698	282	112.605	0	0
JGI_V11_PST130_P487343	339	164.009	0	0
JGI_V11_PST130_P493164	900	721.316	570	65.4265
JGI_V11_PST130_P499772	894	715.316	2	0.231492
JGI_V11_PST130_P488695	1260	1081.32	22	1.68451
JGI_V11_PST130_P503924	402	224.847	11	4.05052
JGI_V11_PST130_P500339	660	481.483	26	4.47092
JGI_V11_PST130_P500415	921	742.316	1	0.111536
JGI_V11_PST130_P497021	975	796.316	0	0
JGI_V11_PST130_P499052	678	499.468	157	26.0253
JGI_V11_PST130_P489817	897	718.316	0	0
JGI_V11_PST130_P493451	2781	2602.32	43	1.36809
JGI_V11_PST130_P503596	669	490.476	111	18.7374
JGI_V11_PST130_P500118	462	284.126	9	2.62262
JGI_V11_PST130_P501171	975	796.316	36	3.74302
JGI_V11_PST130_P494500	198	52.0345	0	0
JGI_V11_PST130_P501677	1455	1276.32	19	1.23254
JGI_V11_PST130_P490538	255	90.732	2	1.82505
JGI_V11_PST130_P497907	2877	2698.32	76	2.33198
JGI_V11_PST130_P490066	225	68.8751	0	0
JGI_V11_PST130_P488378	1620	1441.32	105	6.03163
JGI_V11_PST130_P494683	855	676.316	1	0.122421
JGI_V11_PST130_P488945	1389	1210.32	0	0
JGI_V11_PST130_P493936	228	70.9089	2	2.33525
JGI_V11_PST130_P489879	1371	1192.32	2	0.138881
JGI_V11_PST130_P503992	2313	2134.32	33	1.28015
JGI_V11_PST130_P501182	4173	3994.32	355	7.35852
JGI_V11_PST130_P502478	531	352.781	21	4.92855
JGI_V11_PST130_P495219	969	790.316	15	1.57143
JGI_V11_PST130_P490833	1524	1345.32	227	13.9703
JGI_V11_PST130_P490867	672	493.476	58	9.73121
JGI_V11_PST130_P487024	309	136.256	1	0.607643
JGI_V11_PST130_P499940	1719	1540.32	225	12.0942
JGI_V11_PST130_P499472	1335	1156.32	28	2.00487
JGI_V11_PST130_P502637	1590	1411.32	92	5.3972
JGI_V11_PST130_P497755	558	379.66	0	0
JGI_V11_PST130_P495707	1320	1141.32	103.021	7.47354
JGI_V11_PST130_P492644	372	195.573	0	0
JGI_V11_PST130_P494471	372	195.573	0	0
JGI_V11_PST130_P495557	1218	1039.32	0	0
JGI_V11_PST130_P501513	1971	1792.32	107.657	4.97314
JGI_V11_PST130_P494697	261	95.3306	0	0
JGI_V11_PST130_P498766	1155	976.316	10	0.848036
JGI_V11_PST130_P498480	654	475.49	52	9.05454
JGI_V11_PST130_P488036	1638	1459.32	705	39.9986
JGI_V11_PST130_P492151	405	227.799	0	0
JGI_V11_PST130_P500500	222	66.8139	0	0
JGI_V11_PST130_P487348	552	373.677	0	0
JGI_V11_PST130_P498824	900	721.316	0	0
JGI_V11_PST130_P494110	2784	2605.32	163	5.18003
JGI_V11_PST130_P491104	651	472.497	43	7.53484
JGI_V11_PST130_P488205	438	260.372	40	12.7195
JGI_V11_PST130_P490802	1977	1798.32	175	8.05706
JGI_V11_PST130_P504509	207	57.3271	48	69.3244
JGI_V11_PST130_P504485	354	178.219	0	0
JGI_V11_PST130_P494241	1410	1231.32	62	4.16895
JGI_V11_PST130_P491968	426	248.502	10	3.33177
JGI_V11_PST130_P489936	2061	1882.32	69	3.03502
JGI_V11_PST130_P497749	1194	1015.32	80	6.52369
JGI_V11_PST130_P486795	213	61.0355	0	0
JGI_V11_PST130_P504130	3096	2917.32	234	6.64105
JGI_V11_PST130_P501994	639	460.511	0	0
JGI_V11_PST130_P500760	483	304.981	48	13.0309
JGI_V11_PST130_P502737	1986	1807.32	37	1.69501
JGI_V11_PST130_P500325	1224	1045.32	0	0
JGI_V11_PST130_P504468	1257	1078.32	0	0
JGI_V11_PST130_P504128	2481	2302.32	50	1.79808
JGI_V11_PST130_P496175	1104	925.316	0	0
JGI_V11_PST130_P502580	612	433.538	144	27.5004
JGI_V11_PST130_P492987	114	18.5903	0	0
JGI_V11_PST130_P487067	1191	1012.32	26	2.12648
JGI_V11_PST130_P497078	297	125.565	0	0
JGI_V11_PST130_P497483	213	61.0355	0	0
JGI_V11_PST130_P490570	264	97.7333	4	3.38861
JGI_V11_PST130_P488186	1299	1120.32	78	5.76446
JGI_V11_PST130_P493736	687	508.453	4	0.651349
JGI_V11_PST130_P502792	369	192.664	15	6.44606
JGI_V11_PST130_P504234	975	796.316	19	1.97548
JGI_V11_PST130_P489375	546	367.7	0	0
JGI_V11_PST130_P504613	1530	1351.32	273	16.7267
JGI_V11_PST130_P501833	1293	1114.32	5981	444.396
JGI_V11_PST130_P487276	1032	853.316	148	14.3601
JGI_V11_PST130_P489521	276	107.555	0	0
JGI_V11_PST130_P498989	570	391.625	16	3.38262
JGI_V11_PST130_P491011	294	122.938	0	0
JGI_V11_PST130_P501107	2226	2047.32	89	3.59923
JGI_V11_PST130_P488464	1599	1420.32	9	0.524641
JGI_V11_PST130_P500697	597	418.57	0	0
JGI_V11_PST130_P487226	942	763.316	12	1.30161
JGI_V11_PST130_P494160	1278	1099.32	0	0
JGI_V11_PST130_P493213	2928	2749.32	344	10.3595
JGI_V11_PST130_P499046	909	730.316	2	0.226738
JGI_V11_PST130_P490517	1329	1150.32	12	0.863712
JGI_V11_PST130_P493752	873	694.316	44	5.24687
JGI_V11_PST130_P497468	351	175.353	0	0
JGI_V11_PST130_P500145	789	610.345	182	24.6889
JGI_V11_PST130_P502333	2694	2515.32	52	1.71165
JGI_V11_PST130_P491342	372	195.573	33	13.9704
JGI_V11_PST130_P501003	975	796.316	215	22.3541
JGI_V11_PST130_P491314	2967	2788.32	2	0.0593872
JGI_V11_PST130_P488252	888	709.316	10	1.16725
JGI_V11_PST130_P503238	516	337.838	31	7.59728
JGI_V11_PST130_P504556	1530	1351.32	203	12.4378
JGI_V11_PST130_P497785	1380	1201.32	172	11.8543
JGI_V11_PST130_P499274	321	147.201	3	1.68739
JGI_V11_PST130_P490059	264	97.7333	0	0
JGI_V11_PST130_P493665	1872	1693.32	226	11.0503
JGI_V11_PST130_P491970	888	709.316	26	3.03486
JGI_V11_PST130_P486735	1497	1318.32	81	5.0871
JGI_V11_PST130_P488163	207	57.3271	1	1.44426
JGI_V11_PST130_P500550	1491	1312.32	23	1.45109
JGI_V11_PST130_P496702	720	541.413	0	0
JGI_V11_PST130_P487239	453	275.223	22	6.61824
JGI_V11_PST130_P493319	1146	967.316	45	3.85167
JGI_V11_PST130_P499749	987	808.316	866	88.7036
JGI_V11_PST130_P492200	771	592.354	0	0
JGI_V11_PST130_P496997	372	195.573	0	0
JGI_V11_PST130_P501126	438	260.372	0	0
JGI_V11_PST130_P495263	753	574.38	0	0
JGI_V11_PST130_P496864	1158	979.316	26	2.19814
JGI_V11_PST130_P502830	855	676.316	113	13.8335
JGI_V11_PST130_P493143	345	169.688	0	0
JGI_V11_PST130_P501627	525	346.802	791	188.843
JGI_V11_PST130_P504563	753	574.38	0	0
JGI_V11_PST130_P493533	693	514.453	0	0
JGI_V11_PST130_P500024	1218	1039.32	1	0.0796631
JGI_V11_PST130_P503798	303	130.848	222	140.473
JGI_V11_PST130_P501726	384	207.227	4	1.59816
JGI_V11_PST130_P499906	990	811.316	242	24.6962
JGI_V11_PST130_P498781	1068	889.316	2	0.1862
JGI_V11_PST130_P492101	1044	865.316	33	3.1575
JGI_V11_PST130_P497788	1968	1789.32	53	2.45241
JGI_V11_PST130_P503791	513	334.853	0	0
JGI_V11_PST130_P502590	996	817.316	240	24.3123
JGI_V11_PST130_P491336	345	169.688	959	467.92
JGI_V11_PST130_P499699	1140	961.316	550	47.3698
JGI_V11_PST130_P492333	225	68.8751	0	0
JGI_V11_PST130_P497807	1635	1456.32	109	6.19691
JGI_V11_PST130_P487728	312	138.973	1	0.595762
JGI_V11_PST130_P490255	402	224.847	61	22.462
JGI_V11_PST130_P501947	417	239.598	0	0
JGI_V11_PST130_P501314	3264	3085.32	48	1.28809
JGI_V11_PST130_P504097	525	346.802	61	14.5631
JGI_V11_PST130_P489428	192	48.6964	9	15.3021
