target_id	length	eff_length	est_counts	tpm
JGI_V11_PST130_P490063	393	213.807	109	43.4754
JGI_V11_PST130_P503040	1023	840.566	231	23.4358
JGI_V11_PST130_P493931	288	117.279	0	0
JGI_V11_PST130_P501267	279	109.682	185	143.839
JGI_V11_PST130_P498821	1794	1611.57	0	0
JGI_V11_PST130_P490212	504	322.766	0	0
JGI_V11_PST130_P489902	1302	1119.57	0	0
JGI_V11_PST130_P496900	741	558.639	0	0
JGI_V11_PST130_P494460	1602	1419.57	0	0
JGI_V11_PST130_P487409	459	278.347	0	0
JGI_V11_PST130_P498777	384	205.034	1	0.415923
JGI_V11_PST130_P502392	1503	1320.57	0	0
JGI_V11_PST130_P497532	306	132.62	0	0
JGI_V11_PST130_P487727	654	471.854	148	26.7481
JGI_V11_PST130_P488299	1011	828.566	0	0
JGI_V11_PST130_P491334	240	79.8953	0	0
JGI_V11_PST130_P497313	642	459.918	54	10.0127
JGI_V11_PST130_P489001	1788	1605.57	2	0.106229
JGI_V11_PST130_P504390	1446	1263.57	0	0
JGI_V11_PST130_P500016	1002	819.566	59	6.13914
JGI_V11_PST130_P493008	1122	939.566	254	23.054
JGI_V11_PST130_P494101	1206	1023.57	1045	87.0642
JGI_V11_PST130_P501742	1038	855.566	61	6.08017
JGI_V11_PST130_P496689	801	618.609	314	43.2865
JGI_V11_PST130_P502088	1269	1086.57	465	36.4952
JGI_V11_PST130_P492731	681	498.746	511.538	87.4657
JGI_V11_PST130_P501567	762	579.63	6499	956.171
JGI_V11_PST130_P504570	1290	1107.57	447	34.4173
JGI_V11_PST130_P487885	1113	930.566	75	6.87311
JGI_V11_PST130_P494206	534	352.495	2	0.483857
JGI_V11_PST130_P501964	639	456.934	13816	2578.51
JGI_V11_PST130_P486792	2010	1827.57	0	0
JGI_V11_PST130_P489455	480	299.046	2	0.570337
JGI_V11_PST130_P494973	1035	852.566	1	0.100026
JGI_V11_PST130_P493976	936	753.566	0	0
JGI_V11_PST130_P502017	276	107.215	0	0
JGI_V11_PST130_P500300	1596	1413.57	554	33.4221
JGI_V11_PST130_P494435	477	296.087	0	0
JGI_V11_PST130_P491202	369	190.701	17	7.60215
JGI_V11_PST130_P500412	1203	1020.57	52	4.34512
JGI_V11_PST130_P497467	420	240.019	5	1.77649
JGI_V11_PST130_P503043	831	648.578	0	0
JGI_V11_PST130_P492782	849	666.566	20	2.55874
JGI_V11_PST130_P498610	1911	1728.57	105	5.18016
JGI_V11_PST130_P493455	2637	2454.57	0	0
JGI_V11_PST130_P487534	699	516.686	18	2.97088
JGI_V11_PST130_P498631	264	97.6949	27	23.5685
JGI_V11_PST130_P490339	294	122.304	5	3.48633
JGI_V11_PST130_P496873	840	657.566	3	0.389064
JGI_V11_PST130_P487910	354	176.483	0	0
JGI_V11_PST130_P487503	1722	1539.57	324	17.9468
JGI_V11_PST130_P494070	201	54.9703	16	24.8217
JGI_V11_PST130_P493585	1413	1230.57	25359	1757.38
JGI_V11_PST130_P488392	516	334.67	317	80.7759
JGI_V11_PST130_P498851	870	687.566	5	0.620147
JGI_V11_PST130_P492829	117	20.4057	0	0
JGI_V11_PST130_P493271	777	594.62	0	0
JGI_V11_PST130_P495613	774	591.62	0	0
JGI_V11_PST130_P493484	378	199.292	0	0
JGI_V11_PST130_P495946	4101	3918.57	222	4.83132
JGI_V11_PST130_P497574	2142	1959.57	1	0.0435191
JGI_V11_PST130_P491983	657	474.854	0	0
JGI_V11_PST130_P496195	267	100.037	0	0
JGI_V11_PST130_P504054	1005	822.566	12	1.24408
JGI_V11_PST130_P490755	2886	2703.57	998	31.4799
JGI_V11_PST130_P501765	1053	870.566	0	0
JGI_V11_PST130_P501061	633	450.949	80	15.1287
JGI_V11_PST130_P489801	1974	1791.57	17	0.809199
JGI_V11_PST130_P497974	1311	1128.57	152	11.4857
JGI_V11_PST130_P488004	204	56.7396	0	0
JGI_V11_PST130_P490864	735	552.658	4	0.617224
JGI_V11_PST130_P492191	372	193.554	138	60.8018
JGI_V11_PST130_P495805	450	269.511	1	0.316419
JGI_V11_PST130_P488337	399	219.583	33	12.816
JGI_V11_PST130_P490295	375	196.45	0	0
JGI_V11_PST130_P496430	1320	1137.57	0	0
JGI_V11_PST130_P495878	999	816.566	1	0.104435
JGI_V11_PST130_P499320	3465	3282.57	47	1.22102
JGI_V11_PST130_P496905	825	642.578	138	18.3144
JGI_V11_PST130_P492598	741	558.639	41.4575	6.32865
JGI_V11_PST130_P497826	1191	1008.57	231	19.532
JGI_V11_PST130_P497736	1356	1173.57	0	0
JGI_V11_PST130_P500991	933	750.566	89	10.1121
JGI_V11_PST130_P503923	459	278.347	2	0.61275
JGI_V11_PST130_P494286	510	328.704	1	0.259438
JGI_V11_PST130_P490282	213	62.0695	0	0
JGI_V11_PST130_P500155	321	146.01	8	4.67248
JGI_V11_PST130_P499954	180	43.6551	0	0
JGI_V11_PST130_P487501	303	130.016	0	0
JGI_V11_PST130_P490087	708	525.686	0	0
JGI_V11_PST130_P493517	588	406.143	4	0.839886
JGI_V11_PST130_P499482	1473	1290.57	28	1.85019
JGI_V11_PST130_P501790	510	328.704	1390	360.619
JGI_V11_PST130_P490816	1440	1257.57	796	53.9786
JGI_V11_PST130_P495037	294	122.304	0	0
JGI_V11_PST130_P503937	666	483.83	62	10.9279
JGI_V11_PST130_P492483	975	792.566	32	3.44313
JGI_V11_PST130_P499995	252	88.5064	0	0
JGI_V11_PST130_P501418	228	71.7036	0	0
JGI_V11_PST130_P490694	273	104.814	0	0
JGI_V11_PST130_P503187	969	786.566	0	0
JGI_V11_PST130_P488425	1788	1605.57	292	15.5094
JGI_V11_PST130_P488577	1020	837.566	0	0
JGI_V11_PST130_P488373	831	648.578	0	0
JGI_V11_PST130_P493420	528	346.554	368	90.5558
JGI_V11_PST130_P501922	645	462.902	762	140.38
JGI_V11_PST130_P488108	540	358.41	0	0
JGI_V11_PST130_P498955	1197	1014.57	119	10.0024
JGI_V11_PST130_P494961	324	148.719	0	0
JGI_V11_PST130_P503274	549	367.341	125	29.0188
JGI_V11_PST130_P493657	270	102.451	0	0
JGI_V11_PST130_P498071	2532	2349.57	240	8.7109
JGI_V11_PST130_P486917	567	385.271	0	0
JGI_V11_PST130_P491112	840	657.566	0	0
JGI_V11_PST130_P488279	639	456.934	0	0
JGI_V11_PST130_P491657	624	441.972	0	0
JGI_V11_PST130_P500174	1905	1722.57	390	19.3076
JGI_V11_PST130_P499216	744	561.639	17	2.58126
JGI_V11_PST130_P492935	492	310.869	2	0.548646
JGI_V11_PST130_P497213	279	109.682	8	6.22007
JGI_V11_PST130_P502799	870	687.566	109	13.5192
JGI_V11_PST130_P497805	1563	1380.57	5	0.308853
JGI_V11_PST130_P503162	276	107.215	23	18.2941
JGI_V11_PST130_P491332	309	135.291	0	0
JGI_V11_PST130_P493716	366	187.864	0	0
JGI_V11_PST130_P503811	753	570.63	0	0
JGI_V11_PST130_P494055	186	46.8194	0	0
JGI_V11_PST130_P494959	222	67.7923	0	0
JGI_V11_PST130_P494283	225	69.7245	9	11.0077
JGI_V11_PST130_P504030	210	60.2184	4183	5923.77
JGI_V11_PST130_P499646	243	81.9196	33	34.3531
JGI_V11_PST130_P490856	831	648.578	78	10.2559
JGI_V11_PST130_P496405	300	127.441	5	3.34581
JGI_V11_PST130_P496568	591	409.094	81	16.885
JGI_V11_PST130_P502466	3273	3090.57	215	5.93253
JGI_V11_PST130_P487970	2127	1944.57	382	16.7525
JGI_V11_PST130_P501055	351	173.644	19	9.33113
JGI_V11_PST130_P489314	282	112.229	17.2034	13.0722
JGI_V11_PST130_P496994	312	137.931	0	0
JGI_V11_PST130_P503022	3606	3423.57	185	4.60821
JGI_V11_PST130_P488528	666	483.83	6	1.05754
JGI_V11_PST130_P495001	438	257.728	0	0
JGI_V11_PST130_P496402	576	394.205	0	0
JGI_V11_PST130_P490741	954	771.566	68	7.5158
JGI_V11_PST130_P497459	837	654.566	7	0.911977
JGI_V11_PST130_P503353	753	570.63	0	0
JGI_V11_PST130_P495825	405	225.407	55	20.8082
JGI_V11_PST130_P499309	2112	1929.57	157	6.93872
JGI_V11_PST130_P498272	1458	1275.57	174	11.6328
JGI_V11_PST130_P491054	663	480.83	0	0
JGI_V11_PST130_P499174	1221	1038.57	111	9.1144
JGI_V11_PST130_P504617	951	768.566	927	102.858
JGI_V11_PST130_P504318	1017	834.566	11	1.12401
JGI_V11_PST130_P502332	3492	3309.57	203	5.23076
JGI_V11_PST130_P504051	696	513.686	6	0.996077
JGI_V11_PST130_P495014	477	296.087	4	1.15207
JGI_V11_PST130_P487484	999	816.566	12	1.25323
JGI_V11_PST130_P498299	543	361.391	190	44.8348
JGI_V11_PST130_P488763	408	228.322	0	0
JGI_V11_PST130_P486654	744	561.639	88	13.3618
JGI_V11_PST130_P492592	630	447.949	0	0
JGI_V11_PST130_P489391	315	140.618	56	33.9616
JGI_V11_PST130_P494921	1743	1560.57	88	4.80884
JGI_V11_PST130_P503328	1191	1008.57	83	7.018
JGI_V11_PST130_P491904	393	213.807	0	0
JGI_V11_PST130_P498420	318	143.304	35	20.8281
JGI_V11_PST130_P499685	918	735.566	99	11.4776
JGI_V11_PST130_P502980	321	146.01	0	0
JGI_V11_PST130_P487811	1530	1347.57	1	0.0632833
JGI_V11_PST130_P495797	255	90.739	0	0
JGI_V11_PST130_P489418	228	71.7036	1	1.18932
JGI_V11_PST130_P498926	474	293.132	0	0
JGI_V11_PST130_P501384	1050	867.566	15	1.47444
JGI_V11_PST130_P501252	750	567.63	48.1925	7.24025
JGI_V11_PST130_P499166	1830	1647.57	779	40.3213
JGI_V11_PST130_P489573	2040	1857.57	231.915	10.6469
JGI_V11_PST130_P488418	252	88.5064	325	313.147
JGI_V11_PST130_P492494	1971	1788.57	535	25.5087
JGI_V11_PST130_P494746	621	438.979	1817	352.98
JGI_V11_PST130_P500964	1380	1197.57	0	0
JGI_V11_PST130_P492927	1122	939.566	452	41.0252
JGI_V11_PST130_P492135	213	62.0695	6	8.24352
JGI_V11_PST130_P501183	240	79.8953	0	0
JGI_V11_PST130_P503237	867	684.566	303	37.7456
JGI_V11_PST130_P487564	426	245.936	0	0
JGI_V11_PST130_P499426	2115	1932.57	501	22.1077
JGI_V11_PST130_P494766	2925	2742.57	516	16.0447
JGI_V11_PST130_P500847	1998	1815.57	1229	57.727
JGI_V11_PST130_P504293	240	79.8953	63	67.2448
JGI_V11_PST130_P500395	1968	1785.57	102	4.87151
JGI_V11_PST130_P492350	807	624.588	106	14.4728
JGI_V11_PST130_P500023	1149	966.566	0	0
JGI_V11_PST130_P494506	402	222.485	0	0
JGI_V11_PST130_P491735	372	193.554	0	0
JGI_V11_PST130_P496281	1194	1011.57	278	23.4364
JGI_V11_PST130_P487366	1620	1437.57	570	33.8132
JGI_V11_PST130_P488690	1674	1491.57	229	13.0928
JGI_V11_PST130_P495244	303	130.016	41	26.8921
JGI_V11_PST130_P492500	366	187.864	354	160.693
JGI_V11_PST130_P503928	663	480.83	67	11.8829
JGI_V11_PST130_P495509	1191	1008.57	3	0.253663
JGI_V11_PST130_P499313	879	696.566	143	17.5071
JGI_V11_PST130_P488488	618	435.987	5	0.977994
JGI_V11_PST130_P490253	903	720.566	87	10.2964
JGI_V11_PST130_P499811	630	447.949	1	0.190375
JGI_V11_PST130_P499821	786	603.609	572	80.8127
JGI_V11_PST130_P499035	723	540.677	183	28.8637
JGI_V11_PST130_P495821	186	46.8194	0	0
JGI_V11_PST130_P498892	1536	1353.57	1963	123.675
JGI_V11_PST130_P497450	213	62.0695	0	0
JGI_V11_PST130_P502143	579	397.191	1	0.214704
JGI_V11_PST130_P492511	783	600.62	369	52.3922
JGI_V11_PST130_P490080	924	741.566	58	6.66987
JGI_V11_PST130_P497394	699	516.686	13	2.14564
JGI_V11_PST130_P502263	216	63.9698	0	0
JGI_V11_PST130_P490962	405	225.407	0	0
JGI_V11_PST130_P503201	1404	1221.57	692	48.3091
JGI_V11_PST130_P493196	1023	840.566	0	0
JGI_V11_PST130_P502221	600	418.045	97	19.7874
JGI_V11_PST130_P494323	366	187.864	4	1.81575
JGI_V11_PST130_P498167	1392	1209.57	106	7.47336
JGI_V11_PST130_P486685	777	594.62	110	15.7759
JGI_V11_PST130_P492358	663	480.83	0	0
JGI_V11_PST130_P496149	468	287.207	4	1.18769
JGI_V11_PST130_P487573	624	441.972	106	20.4527
JGI_V11_PST130_P486837	1116	933.566	443	40.4667
JGI_V11_PST130_P487261	606	424.023	764	153.654
JGI_V11_PST130_P502563	936	753.566	237	26.8205
JGI_V11_PST130_P501173	225	69.7245	4	4.89231
JGI_V11_PST130_P493966	1164	981.566	0	0
JGI_V11_PST130_P501424	312	137.931	206	127.363
JGI_V11_PST130_P501539	798	615.609	0	0
JGI_V11_PST130_P499328	909	726.566	124	14.5541
JGI_V11_PST130_P500173	1755	1572.57	302	16.3771
JGI_V11_PST130_P488707	456	275.399	1	0.309654
JGI_V11_PST130_P494277	225	69.7245	10	12.2308
JGI_V11_PST130_P502448	294	122.304	71	49.5059
JGI_V11_PST130_P494554	615	432.994	110	21.6646
JGI_V11_PST130_P502596	798	615.609	3499	484.706
JGI_V11_PST130_P491571	180	43.6551	0	0
JGI_V11_PST130_P495655	942	759.566	264	29.64
JGI_V11_PST130_P497050	687	504.703	0	0
JGI_V11_PST130_P494801	195	51.6979	0	0
JGI_V11_PST130_P498801	888	705.566	76	9.18576
JGI_V11_PST130_P496827	180	43.6551	4	7.81384
JGI_V11_PST130_P489496	2145	1962.57	125	5.43157
JGI_V11_PST130_P499753	333	156.947	266	144.533
JGI_V11_PST130_P488900	678	495.763	58	9.97685
JGI_V11_PST130_P490189	1923	1740.57	51	2.49873
JGI_V11_PST130_P495879	231	73.6707	22.3525	25.8745
JGI_V11_PST130_P499155	945	762.566	654	73.1374
JGI_V11_PST130_P489975	198	53.2543	5	8.00673
JGI_V11_PST130_P501324	1542	1359.57	6	0.376349
JGI_V11_PST130_P497431	207	58.4565	34	49.6005
JGI_V11_PST130_P499053	1422	1239.57	835	57.4455
JGI_V11_PST130_P493155	2700	2517.57	0	0
JGI_V11_PST130_P487646	1425	1242.57	586	40.2177
JGI_V11_PST130_P492444	423	242.974	0	0
JGI_V11_PST130_P503273	225	69.7245	142	173.677
JGI_V11_PST130_P499444	732	549.658	22	3.41326
JGI_V11_PST130_P492605	1689	1506.57	441	24.9626
JGI_V11_PST130_P495858	1389	1206.57	654	46.2238
JGI_V11_PST130_P499617	3432	3249.57	317	8.31904
JGI_V11_PST130_P504554	339	162.509	2	1.04953
JGI_V11_PST130_P496457	855	672.566	0	0
JGI_V11_PST130_P491752	1416	1233.57	140	9.67843
JGI_V11_PST130_P502800	408	228.322	25	9.33754
JGI_V11_PST130_P492821	1794	1611.57	135	7.14373
JGI_V11_PST130_P487233	1260	1077.57	131	10.3673
JGI_V11_PST130_P489912	1380	1197.57	12	0.854518
JGI_V11_PST130_P499598	1137	954.566	613	54.7638
JGI_V11_PST130_P501049	1137	954.566	68	6.07494
JGI_V11_PST130_P494687	615	432.994	0	0
JGI_V11_PST130_P501376	1515	1332.57	476	30.4619
JGI_V11_PST130_P496069	234	75.6672	56	63.1132
JGI_V11_PST130_P503102	4041	3858.57	181	4.0003
JGI_V11_PST130_P494770	960	777.566	37	4.05792
JGI_V11_PST130_P493251	432	251.838	196	66.3705
JGI_V11_PST130_P498696	441	260.675	2	0.65429
JGI_V11_PST130_P494219	600	418.045	111	22.6433
JGI_V11_PST130_P488258	2595	2412.57	1	0.0353476
JGI_V11_PST130_P490248	240	79.8953	0	0
JGI_V11_PST130_P497296	735	552.658	62	9.56697
JGI_V11_PST130_P488047	96	19.4744	1	4.37901
JGI_V11_PST130_P492569	453	272.455	0	0
JGI_V11_PST130_P504432	474	293.132	1417	412.236
JGI_V11_PST130_P498081	633	450.949	5	0.945545
JGI_V11_PST130_P492528	237	77.7985	2	2.19229
JGI_V11_PST130_P497744	1188	1005.57	559	47.4068
JGI_V11_PST130_P504471	666	483.83	111	19.5646
JGI_V11_PST130_P500064	654	471.854	186	33.6159
JGI_V11_PST130_P504013	783	600.62	0	0
JGI_V11_PST130_P504105	1548	1365.57	117	7.30655
JGI_V11_PST130_P492674	399	219.583	11	4.27201
JGI_V11_PST130_P488521	981	798.566	203	21.6783
JGI_V11_PST130_P494077	330	154.176	0	0
JGI_V11_PST130_P491097	393	213.807	0	0
JGI_V11_PST130_P493933	1260	1077.57	7	0.553979
JGI_V11_PST130_P502315	756	573.63	145.372	21.6118
JGI_V11_PST130_P496341	462	281.285	0	0
JGI_V11_PST130_P492447	468	287.207	947	281.187
JGI_V11_PST130_P492237	621	438.979	121	23.5061
JGI_V11_PST130_P498925	582	400.184	0	0
JGI_V11_PST130_P491322	1080	897.566	192	18.2421
JGI_V11_PST130_P488698	282	112.229	0	0
JGI_V11_PST130_P487343	339	162.509	0	0
JGI_V11_PST130_P493164	900	717.566	756	89.8461
JGI_V11_PST130_P499772	894	711.566	34	4.07477
JGI_V11_PST130_P488695	1260	1077.57	101	7.99313
JGI_V11_PST130_P503924	402	222.485	9	3.44971
JGI_V11_PST130_P500339	660	477.838	74	13.2066
JGI_V11_PST130_P500415	921	738.566	3	0.346395
JGI_V11_PST130_P497021	975	792.566	0	0
JGI_V11_PST130_P499052	678	495.763	165	28.3824
JGI_V11_PST130_P489817	897	714.566	0	0
JGI_V11_PST130_P493451	2781	2598.57	196	6.43223
JGI_V11_PST130_P503596	669	486.805	136	23.8245
JGI_V11_PST130_P500118	462	281.285	2	0.60635
JGI_V11_PST130_P501171	975	792.566	61	6.56347
JGI_V11_PST130_P494500	198	53.2543	0	0
JGI_V11_PST130_P501677	1455	1272.57	7	0.469091
JGI_V11_PST130_P490538	255	90.739	7	6.57875
JGI_V11_PST130_P497907	2877	2694.57	184	5.82329
JGI_V11_PST130_P490066	225	69.7245	0	0
JGI_V11_PST130_P488378	1620	1437.57	171	10.144
JGI_V11_PST130_P494683	855	672.566	0	0
JGI_V11_PST130_P488945	1389	1206.57	0	0
JGI_V11_PST130_P493936	228	71.7036	0	0
JGI_V11_PST130_P489879	1371	1188.57	0	0
JGI_V11_PST130_P503992	2313	2130.57	34	1.36089
JGI_V11_PST130_P501182	4173	3990.57	449	9.59514
JGI_V11_PST130_P502478	531	349.501	26	6.34403
JGI_V11_PST130_P495219	969	786.566	7	0.758931
JGI_V11_PST130_P490833	1524	1341.57	328	20.8498
JGI_V11_PST130_P490867	672	489.797	19	3.30809
JGI_V11_PST130_P487024	309	135.291	1	0.630336
JGI_V11_PST130_P499940	1719	1536.57	294	16.3168
JGI_V11_PST130_P499472	1335	1152.57	96	7.10305
JGI_V11_PST130_P502637	1590	1407.57	190	11.5113
JGI_V11_PST130_P497755	558	376.29	0	0
JGI_V11_PST130_P495707	1320	1137.57	157.303	11.7923
JGI_V11_PST130_P492644	372	193.554	0	0
JGI_V11_PST130_P494471	372	193.554	0	0
JGI_V11_PST130_P495557	1218	1035.57	0	0
JGI_V11_PST130_P501513	1971	1788.57	115	5.48318
JGI_V11_PST130_P494697	261	95.3234	0	0
JGI_V11_PST130_P498766	1155	972.566	1	0.087684
JGI_V11_PST130_P498480	654	471.854	40	7.22922
JGI_V11_PST130_P488036	1638	1455.57	917	53.7251
JGI_V11_PST130_P492151	405	225.407	0	0
JGI_V11_PST130_P500500	222	67.7923	0	0
JGI_V11_PST130_P487348	552	370.322	0	0
JGI_V11_PST130_P498824	900	717.566	0	0
JGI_V11_PST130_P494110	2784	2601.57	192	6.2937
JGI_V11_PST130_P491104	651	468.878	38	6.91135
JGI_V11_PST130_P488205	438	257.728	21	6.94859
JGI_V11_PST130_P490802	1977	1794.57	172	8.17351
JGI_V11_PST130_P504509	207	58.4565	1	1.45884
JGI_V11_PST130_P504485	354	176.483	0	0
JGI_V11_PST130_P494241	1410	1227.57	86	5.97438
JGI_V11_PST130_P491968	426	245.936	4	1.387
JGI_V11_PST130_P489936	2061	1878.57	71	3.22308
JGI_V11_PST130_P497749	1194	1011.57	82	6.91288
JGI_V11_PST130_P486795	213	62.0695	0	0
JGI_V11_PST130_P504130	3096	2913.57	303	8.86865
JGI_V11_PST130_P501994	639	456.934	0	0
JGI_V11_PST130_P500760	483	301.989	43	12.1427
JGI_V11_PST130_P502737	1986	1803.57	33	1.56035
JGI_V11_PST130_P500325	1224	1041.57	0	0
JGI_V11_PST130_P504468	1257	1074.57	1	0.0793609
JGI_V11_PST130_P504128	2481	2298.57	78	2.89386
JGI_V11_PST130_P496175	1104	921.566	0	0
JGI_V11_PST130_P502580	612	430.002	87	17.254
JGI_V11_PST130_P492987	114	19.9157	0	0
JGI_V11_PST130_P487067	1191	1008.57	5	0.422771
JGI_V11_PST130_P497078	297	124.876	1	0.682905
JGI_V11_PST130_P497483	213	62.0695	0	0
JGI_V11_PST130_P490570	264	97.6949	7	6.11035
JGI_V11_PST130_P488186	1299	1116.57	76	5.80455
JGI_V11_PST130_P493736	687	504.703	3	0.506903
JGI_V11_PST130_P502792	369	190.701	7	3.1303
JGI_V11_PST130_P504234	975	792.566	10	1.07598
JGI_V11_PST130_P489375	546	364.379	0	0
JGI_V11_PST130_P504613	1530	1347.57	419	26.5157
JGI_V11_PST130_P501833	1293	1110.57	7027	539.591
JGI_V11_PST130_P487276	1032	849.566	277	27.8049
JGI_V11_PST130_P489521	276	107.215	0	0
JGI_V11_PST130_P498989	570	388.225	32	7.02921
JGI_V11_PST130_P491011	294	122.304	0	0
JGI_V11_PST130_P501107	2226	2043.57	162	6.7603
JGI_V11_PST130_P488464	1599	1416.57	2	0.120402
JGI_V11_PST130_P500697	597	415.059	0	0
JGI_V11_PST130_P487226	942	759.566	3	0.336818
JGI_V11_PST130_P494160	1278	1095.57	0	0
JGI_V11_PST130_P493213	2928	2745.57	442	13.7287
JGI_V11_PST130_P499046	909	726.566	6	0.704232
JGI_V11_PST130_P490517	1329	1146.57	4	0.297509
JGI_V11_PST130_P493752	873	690.566	4	0.493963
JGI_V11_PST130_P497468	351	173.644	0	0
JGI_V11_PST130_P500145	789	606.609	161	22.6337
JGI_V11_PST130_P502333	2694	2511.57	109	3.70102
JGI_V11_PST130_P491342	372	193.554	41	18.0643
JGI_V11_PST130_P501003	975	792.566	32	3.44313
JGI_V11_PST130_P491314	2967	2784.57	0	0
JGI_V11_PST130_P488252	888	705.566	0	0
JGI_V11_PST130_P503238	516	334.67	64	16.3081
JGI_V11_PST130_P504556	1530	1347.57	165	10.4418
JGI_V11_PST130_P497785	1380	1197.57	226	16.0934
JGI_V11_PST130_P499274	321	146.01	9	5.25654
JGI_V11_PST130_P490059	264	97.6949	0	0
JGI_V11_PST130_P493665	1872	1689.57	314	15.8487
JGI_V11_PST130_P491970	888	705.566	41	4.95548
JGI_V11_PST130_P486735	1497	1314.57	108	7.00617
JGI_V11_PST130_P488163	207	58.4565	1	1.45884
JGI_V11_PST130_P500550	1491	1308.57	56	3.64949
JGI_V11_PST130_P496702	720	537.677	0	0
JGI_V11_PST130_P487239	453	272.455	10	3.13
JGI_V11_PST130_P493319	1146	963.566	3	0.265509
JGI_V11_PST130_P499749	987	804.566	1273	134.929
JGI_V11_PST130_P492200	771	588.62	0	0
JGI_V11_PST130_P496997	372	193.554	0	0
JGI_V11_PST130_P501126	438	257.728	0	0
JGI_V11_PST130_P495263	753	570.63	0	0
JGI_V11_PST130_P496864	1158	975.566	48	4.19589
JGI_V11_PST130_P502830	855	672.566	115	14.5815
JGI_V11_PST130_P493143	345	168.036	0	0
JGI_V11_PST130_P501627	525	343.572	1118	277.5
JGI_V11_PST130_P504563	753	570.63	0	0
JGI_V11_PST130_P493533	693	510.695	0	0
JGI_V11_PST130_P500024	1218	1035.57	1	0.0823496
JGI_V11_PST130_P503798	303	130.016	19	12.4622
JGI_V11_PST130_P501726	384	205.034	8	3.32738
JGI_V11_PST130_P499906	990	807.566	347	36.643
JGI_V11_PST130_P498781	1068	885.566	0	0
JGI_V11_PST130_P492101	1044	861.566	41	4.05821
JGI_V11_PST130_P497788	1968	1785.57	53	2.53128
JGI_V11_PST130_P503791	513	331.693	0	0
JGI_V11_PST130_P502590	996	813.566	376	39.4125
JGI_V11_PST130_P491336	345	168.036	273	138.548
JGI_V11_PST130_P499699	1140	957.566	288	25.6486
JGI_V11_PST130_P492333	225	69.7245	0	0
JGI_V11_PST130_P497807	1635	1452.57	123	7.22119
JGI_V11_PST130_P487728	312	137.931	0	0
JGI_V11_PST130_P490255	402	222.485	46	17.6318
JGI_V11_PST130_P501947	417	237.113	0	0
JGI_V11_PST130_P501314	3264	3081.57	75	2.07553
JGI_V11_PST130_P504097	525	343.572	22	5.46065
JGI_V11_PST130_P489428	192	50.0104	10	17.0522
JGI_V11_PST130_P491265	576	394.205	97	20.9841
JGI_V11_PST130_P501442	375	196.45	122	52.96
