target_id	length	eff_length	est_counts	tpm
JGI_V11_PST130_P488392	516	321.298	286	76.5832
JGI_V11_PST130_P498851	870	673.696	7	0.893942
JGI_V11_PST130_P492829	117	18.5737	0	0
JGI_V11_PST130_P493271	777	580.774	0	0
JGI_V11_PST130_P495613	774	577.78	0	0
JGI_V11_PST130_P493484	378	187.967	0	0
JGI_V11_PST130_P495946	4101	3904.7	285	6.27961
JGI_V11_PST130_P497574	2142	1945.7	0	0
JGI_V11_PST130_P491983	657	461.029	3	0.559846
JGI_V11_PST130_P496195	267	92.2699	0	0
JGI_V11_PST130_P504054	1005	808.696	9	0.957486
JGI_V11_PST130_P490755	2886	2689.7	1028	32.8825
JGI_V11_PST130_P501765	1053	856.696	0	0
JGI_V11_PST130_P501061	633	437.13	50	9.8409
JGI_V11_PST130_P489801	1974	1777.7	28	1.35511
JGI_V11_PST130_P497974	1311	1114.7	106	8.18135
JGI_V11_PST130_P488004	204	50.8976	0	0
JGI_V11_PST130_P490864	735	538.815	12	1.91609
JGI_V11_PST130_P492191	372	182.375	154	72.6491
JGI_V11_PST130_P495805	450	256.68	2	0.670368
JGI_V11_PST130_P488337	399	207.728	24	9.94014
JGI_V11_PST130_P490295	375	185.159	4	1.85861
JGI_V11_PST130_P496430	1320	1123.7	0	0
JGI_V11_PST130_P495878	999	802.696	1	0.107183
JGI_V11_PST130_P499320	3465	3268.7	72	1.8951
JGI_V11_PST130_P496905	825	628.723	113	15.463
JGI_V11_PST130_P492598	741	544.809	29	4.57961
JGI_V11_PST130_P497826	1191	994.696	161	13.9255
JGI_V11_PST130_P497736	1356	1159.7	1	0.0741876
JGI_V11_PST130_P500991	933	736.696	97	11.3281
JGI_V11_PST130_P503923	459	265.392	3	0.972542
JGI_V11_PST130_P494286	510	315.44	0	0
JGI_V11_PST130_P490282	213	55.9912	0	0
JGI_V11_PST130_P500155	321	136.255	25	15.7857
JGI_V11_PST130_P499954	180	38.5852	0	0
JGI_V11_PST130_P487501	303	120.826	0	0
JGI_V11_PST130_P490087	708	511.832	0	0
JGI_V11_PST130_P493517	588	392.463	3	0.657655
JGI_V11_PST130_P499482	1473	1276.7	61	4.11072
JGI_V11_PST130_P501790	510	315.44	1669	455.213
JGI_V11_PST130_P490816	1440	1243.7	689	47.6629
JGI_V11_PST130_P495037	294	113.405	0	0
JGI_V11_PST130_P503937	666	469.994	96	17.5733
JGI_V11_PST130_P492483	975	778.696	50	5.5243
JGI_V11_PST130_P499995	252	81.3892	3.02288	3.19543
JGI_V11_PST130_P501418	228	65.1865	0	0
JGI_V11_PST130_P490694	273	96.8448	0	0
JGI_V11_PST130_P503187	969	772.696	0	0
JGI_V11_PST130_P488425	1788	1591.7	309	16.7022
JGI_V11_PST130_P488577	1020	823.696	3	0.31335
JGI_V11_PST130_P488373	831	634.723	0	0
JGI_V11_PST130_P493420	528	333.106	336	86.7824
JGI_V11_PST130_P501922	645	449.096	727	139.274
JGI_V11_PST130_P488108	540	344.962	0	0
JGI_V11_PST130_P498955	1197	1000.7	155	13.3262
JGI_V11_PST130_P494961	324	138.884	0	0
JGI_V11_PST130_P503274	549	353.843	111	26.989
JGI_V11_PST130_P493657	270	94.5685	0	0
JGI_V11_PST130_P498071	2532	2335.7	205	7.55114
JGI_V11_PST130_P486917	567	371.681	0	0
JGI_V11_PST130_P491112	840	643.716	0	0
JGI_V11_PST130_P488279	639	443.125	0	0
JGI_V11_PST130_P491657	624	428.176	1	0.200934
JGI_V11_PST130_P500174	1905	1708.7	329	16.5656
JGI_V11_PST130_P499216	744	547.798	34	5.33991
JGI_V11_PST130_P492935	492	297.696	6	1.73402
JGI_V11_PST130_P497213	279	101.491	7	5.93398
JGI_V11_PST130_P502799	870	673.696	81	10.3442
JGI_V11_PST130_P497805	1563	1366.7	3	0.188853
JGI_V11_PST130_P503162	276	99.1462	38	32.9749
JGI_V11_PST130_P491332	309	125.914	0	0
JGI_V11_PST130_P493716	366	176.839	0	0
JGI_V11_PST130_P503811	753	556.786	0	0
JGI_V11_PST130_P494055	186	41.4873	1	2.07377
JGI_V11_PST130_P494959	222	61.4505	0	0
JGI_V11_PST130_P494283	225	63.3083	11	14.9488
JGI_V11_PST130_P504030	210	54.2632	2701	4282.47
JGI_V11_PST130_P499646	243	75.178	19	21.7439
JGI_V11_PST130_P490856	831	634.723	93	12.6059
JGI_V11_PST130_P496405	300	118.344	5	3.63496
JGI_V11_PST130_P496568	591	395.429	66	14.3599
JGI_V11_PST130_P502466	3273	3076.7	271	7.57809
JGI_V11_PST130_P487970	2127	1930.7	322	14.3489
JGI_V11_PST130_P501055	351	163.018	21	11.083
JGI_V11_PST130_P489314	282	103.857	21.6673	17.9491
JGI_V11_PST130_P496994	312	128.488	0	0
JGI_V11_PST130_P503022	3606	3409.7	166	4.18859
JGI_V11_PST130_P488528	666	469.994	13	2.37972
JGI_V11_PST130_P495001	438	245.056	0	0
JGI_V11_PST130_P496402	576	380.569	0	0
JGI_V11_PST130_P490741	954	757.696	59	6.69935
JGI_V11_PST130_P497459	837	640.723	11	1.47706
JGI_V11_PST130_P503353	753	556.786	0	0
JGI_V11_PST130_P495825	405	213.446	61	24.5877
JGI_V11_PST130_P499309	2112	1915.7	190	8.53301
JGI_V11_PST130_P498272	1458	1261.7	293	19.9797
JGI_V11_PST130_P491054	663	467.019	0	0
JGI_V11_PST130_P499174	1221	1024.7	120	10.0754
JGI_V11_PST130_P504617	951	754.696	1108	126.312
JGI_V11_PST130_P504318	1017	820.696	13	1.36281
JGI_V11_PST130_P502332	3492	3295.7	206	5.37768
JGI_V11_PST130_P504051	696	499.875	4	0.688453
JGI_V11_PST130_P495014	477	282.977	6	1.82421
JGI_V11_PST130_P487484	999	802.696	18	1.92929
JGI_V11_PST130_P498299	543	347.925	226	55.8853
JGI_V11_PST130_P488763	408	216.307	0	0
JGI_V11_PST130_P486654	744	547.798	115	18.0615
JGI_V11_PST130_P492592	630	434.148	0	0
JGI_V11_PST130_P489391	315	131.075	34	22.317
JGI_V11_PST130_P494921	1743	1546.7	93	5.17313
JGI_V11_PST130_P503328	1191	994.696	99	8.56289
JGI_V11_PST130_P491904	393	202.075	0	0
JGI_V11_PST130_P498420	318	133.677	40	25.7442
JGI_V11_PST130_P499685	918	721.696	102	12.1597
JGI_V11_PST130_P502980	321	136.255	0	0
JGI_V11_PST130_P487811	1530	1333.7	3	0.193526
JGI_V11_PST130_P495797	255	83.5447	0	0
JGI_V11_PST130_P489418	228	65.1865	3	3.95949
JGI_V11_PST130_P498926	474	280.04	2	0.614448
JGI_V11_PST130_P501384	1050	853.696	3	0.302338
JGI_V11_PST130_P501252	750	553.786	29.4929	4.58195
JGI_V11_PST130_P499166	1830	1633.7	431	22.6977
JGI_V11_PST130_P489573	2040	1843.7	278	12.9727
JGI_V11_PST130_P488418	252	81.3892	340	359.408
JGI_V11_PST130_P492494	1971	1774.7	437	21.1852
JGI_V11_PST130_P494746	621	425.185	1297	262.445
JGI_V11_PST130_P500964	1380	1183.7	0	0
JGI_V11_PST130_P492927	1122	925.696	341	31.6929
JGI_V11_PST130_P492135	213	55.9912	4	6.14632
JGI_V11_PST130_P501183	240	73.1588	0	0
JGI_V11_PST130_P503237	867	670.696	288	36.9439
JGI_V11_PST130_P487564	426	233.492	0	0
JGI_V11_PST130_P499426	2115	1918.7	634	28.4288
JGI_V11_PST130_P494766	2925	2728.7	424	13.3686
JGI_V11_PST130_P500847	1998	1801.7	928	44.3141
JGI_V11_PST130_P504293	240	73.1588	68	79.9683
JGI_V11_PST130_P500395	1968	1771.7	103	5.00176
JGI_V11_PST130_P492350	807	610.736	139	19.5811
JGI_V11_PST130_P500023	1149	952.696	0	0
JGI_V11_PST130_P494506	402	210.592	0	0
JGI_V11_PST130_P491735	372	182.375	0	0
JGI_V11_PST130_P496281	1194	997.696	270	23.2831
JGI_V11_PST130_P487366	1620	1423.7	386	23.3263
JGI_V11_PST130_P488690	1674	1477.7	237	13.7987
JGI_V11_PST130_P495244	303	120.826	22	15.6653
JGI_V11_PST130_P492500	366	176.839	394	191.688
JGI_V11_PST130_P503928	663	467.019	40	7.36887
JGI_V11_PST130_P495509	1191	994.696	9	0.778444
JGI_V11_PST130_P499313	879	682.696	257	32.3878
JGI_V11_PST130_P488488	618	422.216	1	0.20377
JGI_V11_PST130_P490253	903	706.696	100	12.1743
JGI_V11_PST130_P499811	630	434.148	2	0.396339
JGI_V11_PST130_P499821	786	589.768	577	84.1724
JGI_V11_PST130_P499035	723	526.821	134	21.8835
JGI_V11_PST130_P495821	186	41.4873	0	0
JGI_V11_PST130_P498892	1536	1339.7	1430	91.8343
JGI_V11_PST130_P497450	213	55.9912	0	0
JGI_V11_PST130_P502143	579	383.529	8	1.7946
JGI_V11_PST130_P492511	783	586.774	346	50.7318
JGI_V11_PST130_P490080	924	727.696	70	8.27606
JGI_V11_PST130_P497394	699	502.864	24	4.10616
JGI_V11_PST130_P502263	216	57.7842	0	0
JGI_V11_PST130_P490962	405	213.446	0	0
JGI_V11_PST130_P503201	1404	1207.7	660	47.0177
JGI_V11_PST130_P493196	1023	826.696	0	0
JGI_V11_PST130_P502221	600	404.365	68	14.4681
JGI_V11_PST130_P494323	366	176.839	4	1.94607
JGI_V11_PST130_P498167	1392	1195.7	107	7.69907
JGI_V11_PST130_P486685	777	580.774	111	16.4434
JGI_V11_PST130_P492358	663	467.019	0	0
JGI_V11_PST130_P496149	468	274.15	2	0.627649
JGI_V11_PST130_P487573	624	428.176	77	15.4719
JGI_V11_PST130_P486837	1116	919.696	486	45.464
JGI_V11_PST130_P487261	606	410.326	617	129.369
JGI_V11_PST130_P502563	936	739.696	198	23.0296
JGI_V11_PST130_P501173	225	63.3083	12	16.3078
JGI_V11_PST130_P493966	1164	967.696	5	0.444535
JGI_V11_PST130_P501424	312	128.488	189	126.553
JGI_V11_PST130_P501539	798	601.736	0	0
JGI_V11_PST130_P499328	909	712.696	203	24.5057
JGI_V11_PST130_P500173	1755	1558.7	355	19.5949
JGI_V11_PST130_P488707	456	262.488	0	0
JGI_V11_PST130_P494277	225	63.3083	19	25.8207
JGI_V11_PST130_P502448	294	113.405	54	40.9674
JGI_V11_PST130_P494554	615	419.23	46	9.4402
JGI_V11_PST130_P502596	798	601.736	3551	507.715
JGI_V11_PST130_P491571	180	38.5852	0	0
JGI_V11_PST130_P495655	942	745.696	196	22.6136
JGI_V11_PST130_P497050	687	490.927	0	0
JGI_V11_PST130_P494801	195	45.9936	0	0
JGI_V11_PST130_P498801	888	691.696	77	9.57747
JGI_V11_PST130_P496827	180	38.5852	4	8.91895
JGI_V11_PST130_P489496	2145	1948.7	125	5.51876
JGI_V11_PST130_P499753	333	146.813	232	135.956
JGI_V11_PST130_P488900	678	481.968	97	17.3152
JGI_V11_PST130_P490189	1923	1726.7	108	5.38125
JGI_V11_PST130_P495879	231	67.1484	17.5514	22.488
JGI_V11_PST130_P499155	945	748.696	1392	159.959
JGI_V11_PST130_P489975	198	47.5971	4	7.23027
JGI_V11_PST130_P501324	1542	1345.7	5	0.319667
JGI_V11_PST130_P497431	207	52.5748	13	21.2736
JGI_V11_PST130_P499053	1422	1225.7	832	58.4004
JGI_V11_PST130_P493155	2700	2503.7	0	0
JGI_V11_PST130_P487646	1425	1228.7	470	32.9101
JGI_V11_PST130_P492444	423	230.639	0	0
JGI_V11_PST130_P503273	225	63.3083	119	161.719
JGI_V11_PST130_P499444	732	535.815	50	8.02842
JGI_V11_PST130_P492605	1689	1492.7	437.664	25.2258
JGI_V11_PST130_P495858	1389	1192.7	728	52.5142
JGI_V11_PST130_P499617	3432	3235.7	336	8.93402
JGI_V11_PST130_P504554	339	152.124	8	4.52448
JGI_V11_PST130_P496457	855	658.696	0	0
JGI_V11_PST130_P491752	1416	1219.7	162	11.4272
JGI_V11_PST130_P502800	408	216.307	39	15.5121
JGI_V11_PST130_P492821	1794	1597.7	179	9.63905
JGI_V11_PST130_P487233	1260	1063.7	114	9.22067
JGI_V11_PST130_P489912	1380	1183.7	17	1.23562
JGI_V11_PST130_P499598	1137	940.696	506	46.2782
JGI_V11_PST130_P501049	1137	940.696	124	11.3409
JGI_V11_PST130_P494687	615	419.23	0	0
JGI_V11_PST130_P501376	1515	1318.7	221	14.4186
JGI_V11_PST130_P496069	234	69.1345	104	129.424
JGI_V11_PST130_P503102	4041	3844.7	287	6.42237
JGI_V11_PST130_P494770	960	763.696	43	4.84421
JGI_V11_PST130_P493251	432	239.281	265	95.2823
JGI_V11_PST130_P498696	441	247.963	3	1.0409
JGI_V11_PST130_P494219	600	404.365	109	23.1914
JGI_V11_PST130_P488258	2595	2398.7	1	0.0358674
JGI_V11_PST130_P490248	240	73.1588	0	0
JGI_V11_PST130_P497296	735	538.815	89	14.211
JGI_V11_PST130_P488047	96	21.6745	3	11.9082
JGI_V11_PST130_P492569	453	259.594	0	0
JGI_V11_PST130_P504432	474	280.04	1161	356.687
JGI_V11_PST130_P498081	633	437.13	8	1.57454
JGI_V11_PST130_P492528	237	71.1611	1	1.20902
JGI_V11_PST130_P497744	1188	991.696	473	41.0353
JGI_V11_PST130_P504471	666	469.994	67	12.2647
JGI_V11_PST130_P500064	654	458.053	162	30.4281
JGI_V11_PST130_P504013	783	586.774	1	0.146624
JGI_V11_PST130_P504105	1548	1351.7	149	9.4838
JGI_V11_PST130_P492674	399	207.728	23	9.52596
JGI_V11_PST130_P488521	981	784.696	189	20.7222
JGI_V11_PST130_P494077	330	144.159	0	0
JGI_V11_PST130_P491097	393	202.075	0	0
JGI_V11_PST130_P493933	1260	1063.7	4	0.323532
JGI_V11_PST130_P502315	756	559.78	159	24.4374
JGI_V11_PST130_P496341	462	268.332	0	0
JGI_V11_PST130_P492447	468	274.15	864	271.145
JGI_V11_PST130_P492237	621	425.185	105	21.2465
JGI_V11_PST130_P498925	582	386.504	0	0
JGI_V11_PST130_P491322	1080	883.696	245	23.8528
JGI_V11_PST130_P488698	282	103.857	0	0
JGI_V11_PST130_P487343	339	152.124	0	0
JGI_V11_PST130_P493164	900	703.696	784	95.8532
JGI_V11_PST130_P499772	894	697.696	21	2.58957
JGI_V11_PST130_P488695	1260	1063.7	66	5.33828
JGI_V11_PST130_P503924	402	210.592	6	2.45123
JGI_V11_PST130_P500339	660	464.024	87	16.1307
JGI_V11_PST130_P500415	921	724.696	2	0.237438
JGI_V11_PST130_P497021	975	778.696	0	0
JGI_V11_PST130_P499052	678	481.968	217	38.7361
JGI_V11_PST130_P489817	897	700.696	0	0
JGI_V11_PST130_P493451	2781	2584.7	209	6.95684
JGI_V11_PST130_P503596	669	472.994	99	18.0076
JGI_V11_PST130_P500118	462	268.332	1	0.320629
JGI_V11_PST130_P501171	975	778.696	79	8.7284
JGI_V11_PST130_P494500	198	47.5971	0	0
JGI_V11_PST130_P501677	1455	1258.7	22	1.50376
JGI_V11_PST130_P490538	255	83.5447	4	4.11923
JGI_V11_PST130_P497907	2877	2680.7	174	5.5844
JGI_V11_PST130_P490066	225	63.3083	1.05882	1.43893
JGI_V11_PST130_P488378	1620	1423.7	169	10.2128
JGI_V11_PST130_P494683	855	658.696	0	0
JGI_V11_PST130_P488945	1389	1192.7	0	0
JGI_V11_PST130_P493936	228	65.1865	1	1.31983
JGI_V11_PST130_P489879	1371	1174.7	0	0
JGI_V11_PST130_P503992	2313	2116.7	23	0.934856
JGI_V11_PST130_P501182	4173	3976.7	677	14.6468
JGI_V11_PST130_P502478	531	336.067	22	5.63212
JGI_V11_PST130_P495219	969	772.696	15	1.67016
JGI_V11_PST130_P490833	1524	1327.7	282	18.2737
JGI_V11_PST130_P490867	672	475.989	16	2.892
JGI_V11_PST130_P487024	309	125.914	0	0
JGI_V11_PST130_P499940	1719	1522.7	293	16.555
JGI_V11_PST130_P499472	1335	1138.7	71	5.36446
JGI_V11_PST130_P502637	1590	1393.7	218	13.4575
JGI_V11_PST130_P497755	558	362.767	0	0
JGI_V11_PST130_P495707	1320	1123.7	128.332	9.82565
JGI_V11_PST130_P492644	372	182.375	0	0
JGI_V11_PST130_P494471	372	182.375	0	0
JGI_V11_PST130_P495557	1218	1021.7	0	0
JGI_V11_PST130_P501513	1971	1774.7	107	5.18722
JGI_V11_PST130_P494697	261	87.8365	0	0
JGI_V11_PST130_P498766	1155	958.696	2	0.179483
JGI_V11_PST130_P498480	654	458.053	68	12.7723
JGI_V11_PST130_P488036	1638	1441.7	537	32.0462
JGI_V11_PST130_P492151	405	213.446	0	0
JGI_V11_PST130_P500500	222	61.4505	0	0
JGI_V11_PST130_P487348	552	356.802	1	0.241128
JGI_V11_PST130_P498824	900	703.696	0	0
JGI_V11_PST130_P494110	2784	2587.7	177	5.88485
JGI_V11_PST130_P491104	651	455.068	34	6.42803
JGI_V11_PST130_P488205	438	245.056	41	14.3944
JGI_V11_PST130_P490802	1977	1780.7	193	9.32487
JGI_V11_PST130_P504509	207	52.5748	3	4.90929
JGI_V11_PST130_P504485	354	165.782	0	0
JGI_V11_PST130_P494241	1410	1213.7	74	5.24562
JGI_V11_PST130_P491968	426	233.492	12	4.42165
JGI_V11_PST130_P489936	2061	1864.7	96	4.42933
JGI_V11_PST130_P497749	1194	997.696	75	6.46753
JGI_V11_PST130_P486795	213	55.9912	0	0
JGI_V11_PST130_P504130	3096	2899.7	268	7.95166
JGI_V11_PST130_P501994	639	443.125	0	0
JGI_V11_PST130_P500760	483	288.846	46	13.7015
JGI_V11_PST130_P502737	1986	1789.7	48	2.30748
JGI_V11_PST130_P500325	1224	1027.7	0	0
JGI_V11_PST130_P504468	1257	1060.7	2	0.162224
JGI_V11_PST130_P504128	2481	2284.7	116	4.36822
JGI_V11_PST130_P496175	1104	907.696	0	0
JGI_V11_PST130_P502580	612	416.261	60	12.4011
JGI_V11_PST130_P492987	114	18.4252	1	4.66941
JGI_V11_PST130_P487067	1191	994.696	7	0.605457
JGI_V11_PST130_P497078	297	115.897	0	0
JGI_V11_PST130_P497483	213	55.9912	0	0
JGI_V11_PST130_P490570	264	90.0121	4	3.82327
JGI_V11_PST130_P488186	1299	1102.7	64	4.99344
JGI_V11_PST130_P493736	687	490.927	6	1.0515
JGI_V11_PST130_P502792	369	179.588	20	9.58137
JGI_V11_PST130_P504234	975	778.696	15	1.65729
JGI_V11_PST130_P489375	546	350.884	0	0
JGI_V11_PST130_P504613	1530	1333.7	386	24.9004
JGI_V11_PST130_P501833	1293	1096.7	5907	463.4
JGI_V11_PST130_P487276	1032	835.696	209	21.5166
JGI_V11_PST130_P489521	276	99.1462	0	0
JGI_V11_PST130_P498989	570	374.63	30	6.8896
JGI_V11_PST130_P491011	294	113.405	0	0
JGI_V11_PST130_P501107	2226	2029.7	154	6.52777
JGI_V11_PST130_P488464	1599	1402.7	1	0.0613355
JGI_V11_PST130_P500697	597	401.4	0	0
JGI_V11_PST130_P487226	942	745.696	4	0.461502
JGI_V11_PST130_P494160	1278	1081.7	0	0
JGI_V11_PST130_P493213	2928	2731.7	480	15.1176
JGI_V11_PST130_P499046	909	712.696	3	0.362153
JGI_V11_PST130_P490517	1329	1132.7	9	0.683604
JGI_V11_PST130_P493752	873	676.696	36	4.57704
JGI_V11_PST130_P497468	351	163.018	0	0
JGI_V11_PST130_P500145	789	592.768	165	23.9483
JGI_V11_PST130_P502333	2694	2497.7	157	5.40798
JGI_V11_PST130_P491342	372	182.375	30	14.1524
JGI_V11_PST130_P501003	975	778.696	38	4.19847
JGI_V11_PST130_P491314	2967	2770.7	4	0.124207
JGI_V11_PST130_P488252	888	691.696	1	0.124383
JGI_V11_PST130_P503238	516	321.298	88	23.5641
JGI_V11_PST130_P504556	1530	1333.7	210	13.5468
JGI_V11_PST130_P497785	1380	1183.7	208	15.1181
JGI_V11_PST130_P499274	321	136.255	13	8.20855
JGI_V11_PST130_P490059	264	90.0121	0	0
JGI_V11_PST130_P493665	1872	1675.7	408	20.9479
JGI_V11_PST130_P491970	888	691.696	60	7.46297
JGI_V11_PST130_P486735	1497	1300.7	101	6.68068
JGI_V11_PST130_P488163	207	52.5748	1	1.63643
JGI_V11_PST130_P500550	1491	1294.7	29	1.92711
JGI_V11_PST130_P496702	720	523.821	0	0
JGI_V11_PST130_P487239	453	259.594	13	4.30847
JGI_V11_PST130_P493319	1146	949.696	3	0.271777
JGI_V11_PST130_P499749	987	790.696	961	104.566
JGI_V11_PST130_P492200	771	574.78	0	0
JGI_V11_PST130_P496997	372	182.375	0	0
JGI_V11_PST130_P501126	438	245.056	0	0
JGI_V11_PST130_P495263	753	556.786	0	0
JGI_V11_PST130_P496864	1158	961.696	44	3.93632
JGI_V11_PST130_P502830	855	658.696	124	16.1962
JGI_V11_PST130_P493143	345	157.535	0	0
JGI_V11_PST130_P501627	525	330.149	1095	285.351
JGI_V11_PST130_P504563	753	556.786	1	0.154521
JGI_V11_PST130_P493533	693	496.906	0	0
JGI_V11_PST130_P500024	1218	1021.7	1	0.0842081
JGI_V11_PST130_P503798	303	120.826	11	7.83265
JGI_V11_PST130_P501726	384	193.576	10	4.4445
JGI_V11_PST130_P499906	990	793.696	323	35.0125
JGI_V11_PST130_P498781	1068	871.696	0	0
JGI_V11_PST130_P492101	1044	847.696	56	5.6836
JGI_V11_PST130_P497788	1968	1771.7	38	1.84531
JGI_V11_PST130_P503791	513	318.383	0	0
JGI_V11_PST130_P502590	996	799.696	290	31.1996
JGI_V11_PST130_P491336	345	157.535	232	126.703
JGI_V11_PST130_P499699	1140	943.696	266	24.2507
JGI_V11_PST130_P492333	225	63.3083	0	0
JGI_V11_PST130_P497807	1635	1438.7	120	7.17608
JGI_V11_PST130_P487728	312	128.488	0	0
JGI_V11_PST130_P490255	402	210.592	28	11.4391
JGI_V11_PST130_P501947	417	224.908	0	0
JGI_V11_PST130_P501314	3264	3067.7	90	2.52409
JGI_V11_PST130_P504097	525	330.149	12	3.12714
JGI_V11_PST130_P489428	192	44.4728	22	42.5602
