target_id	length	eff_length	est_counts	tpm
JGI_V11_PST130_P496900	741	564.454	0	0
JGI_V11_PST130_P494460	1602	1425.44	0	0
JGI_V11_PST130_P487409	459	282.764	0	0
JGI_V11_PST130_P498777	384	208.293	0	0
JGI_V11_PST130_P502392	1503	1326.44	0	0
JGI_V11_PST130_P497532	306	132.906	0	0
JGI_V11_PST130_P487727	654	477.461	171	29.4885
JGI_V11_PST130_P488299	1011	834.439	0	0
JGI_V11_PST130_P491334	240	77.0329	0	0
JGI_V11_PST130_P497313	642	465.466	37	6.54497
JGI_V11_PST130_P489001	1788	1611.44	0	0
JGI_V11_PST130_P504390	1446	1269.44	0	0
JGI_V11_PST130_P500016	1002	825.439	34	3.39147
JGI_V11_PST130_P493008	1122	945.439	183	15.9372
JGI_V11_PST130_P494101	1206	1029.44	710	56.7873
JGI_V11_PST130_P501742	1038	861.439	27	2.58067
JGI_V11_PST130_P496689	801	624.447	299	39.4248
JGI_V11_PST130_P502088	1269	1092.44	378	28.4897
JGI_V11_PST130_P492731	681	504.461	412	67.2456
JGI_V11_PST130_P501567	762	585.454	5582	785.038
JGI_V11_PST130_P504570	1290	1113.44	254	18.7828
JGI_V11_PST130_P487885	1113	936.439	34	2.98946
JGI_V11_PST130_P494206	534	357.575	3	0.690793
JGI_V11_PST130_P501964	639	462.466	11754	2092.66
JGI_V11_PST130_P486792	2010	1833.44	0	0
JGI_V11_PST130_P489455	480	303.688	0	0
JGI_V11_PST130_P494973	1035	858.439	0	0
JGI_V11_PST130_P493976	936	759.439	0	0
JGI_V11_PST130_P502017	276	106.123	1	0.775858
JGI_V11_PST130_P500300	1596	1419.44	365	21.1724
JGI_V11_PST130_P494435	477	300.705	0	0
JGI_V11_PST130_P491202	369	193.51	16	6.80786
JGI_V11_PST130_P500412	1203	1026.44	36	2.88777
JGI_V11_PST130_P497467	420	243.962	1	0.337498
JGI_V11_PST130_P503043	831	654.447	0	0
JGI_V11_PST130_P492782	849	672.447	6	0.734661
JGI_V11_PST130_P498610	1911	1734.44	61	2.89577
JGI_V11_PST130_P493455	2637	2460.44	0	0
JGI_V11_PST130_P487534	699	522.454	12	1.89115
JGI_V11_PST130_P498631	264	95.9146	10	8.58438
JGI_V11_PST130_P490339	294	121.929	2	1.35056
JGI_V11_PST130_P496873	840	663.447	0	0
JGI_V11_PST130_P487910	354	178.812	0	0
JGI_V11_PST130_P487503	1722	1545.44	197	10.4956
JGI_V11_PST130_P494070	201	50.6027	18	29.2882
JGI_V11_PST130_P493585	1413	1236.44	16332	1087.58
JGI_V11_PST130_P488392	516	339.6	298	72.2508
JGI_V11_PST130_P498851	870	693.439	2	0.237474
JGI_V11_PST130_P492829	117	19.519	0	0
JGI_V11_PST130_P493271	777	600.447	0	0
JGI_V11_PST130_P495613	774	597.447	0	0
JGI_V11_PST130_P493484	378	202.383	0	0
JGI_V11_PST130_P495946	4101	3924.44	162	3.39884
JGI_V11_PST130_P497574	2142	1965.44	0	0
JGI_V11_PST130_P491983	657	480.461	0	0
JGI_V11_PST130_P496195	267	98.4444	0	0
JGI_V11_PST130_P504054	1005	828.439	1	0.0993878
JGI_V11_PST130_P490755	2886	2709.44	789	23.9768
JGI_V11_PST130_P501765	1053	876.439	0	0
JGI_V11_PST130_P501061	633	456.466	55	9.92083
JGI_V11_PST130_P489801	1974	1797.44	23	1.05358
JGI_V11_PST130_P497974	1311	1134.44	115	8.34661
JGI_V11_PST130_P488004	204	52.4407	0	0
JGI_V11_PST130_P490864	735	558.454	12	1.76924
JGI_V11_PST130_P492191	372	196.464	84	35.2039
JGI_V11_PST130_P495805	450	273.797	0	0
JGI_V11_PST130_P488337	399	223.1	32	11.8098
JGI_V11_PST130_P490295	375	199.424	0	0
JGI_V11_PST130_P496430	1320	1143.44	0	0
JGI_V11_PST130_P495878	999	822.439	3	0.300339
JGI_V11_PST130_P499320	3465	3288.44	40	1.00153
JGI_V11_PST130_P496905	825	648.447	191	24.2523
JGI_V11_PST130_P492598	741	564.454	16.2133	2.36503
JGI_V11_PST130_P497826	1191	1014.44	106	8.60347
JGI_V11_PST130_P497736	1356	1179.44	0	0
JGI_V11_PST130_P500991	933	756.439	52	5.66009
JGI_V11_PST130_P503923	459	282.764	2	0.582371
JGI_V11_PST130_P494286	510	333.624	0	0
JGI_V11_PST130_P490282	213	58.1086	1	1.41695
JGI_V11_PST130_P500155	321	147.002	17	9.52181
JGI_V11_PST130_P499954	180	39.0298	0	0
JGI_V11_PST130_P487501	303	130.166	0	0
JGI_V11_PST130_P490087	708	531.454	0	0
JGI_V11_PST130_P493517	588	411.507	0	0
JGI_V11_PST130_P499482	1473	1296.44	36	2.28636
JGI_V11_PST130_P501790	510	333.624	831	205.087
JGI_V11_PST130_P490816	1440	1263.44	428	27.8922
JGI_V11_PST130_P495037	294	121.929	0	0
JGI_V11_PST130_P503937	666	489.461	45	7.56987
JGI_V11_PST130_P492483	975	798.439	23	2.37181
JGI_V11_PST130_P499995	252	86.2445	0	0
JGI_V11_PST130_P501418	228	68.3609	0	0
JGI_V11_PST130_P490694	273	103.514	0	0
JGI_V11_PST130_P503187	969	792.439	0	0
JGI_V11_PST130_P488425	1788	1611.44	320	16.3505
JGI_V11_PST130_P488577	1020	843.439	0	0
JGI_V11_PST130_P488373	831	654.447	1	0.125811
JGI_V11_PST130_P493420	528	351.587	257	60.1857
JGI_V11_PST130_P501922	645	468.466	652	114.594
JGI_V11_PST130_P488108	540	363.553	0	0
JGI_V11_PST130_P498955	1197	1020.44	95	7.66532
JGI_V11_PST130_P494961	324	149.86	0	0
JGI_V11_PST130_P503274	549	372.545	112	24.7533
JGI_V11_PST130_P493657	270	100.98	0	0
JGI_V11_PST130_P498071	2532	2355.44	184	6.43191
JGI_V11_PST130_P486917	567	390.527	0	0
JGI_V11_PST130_P491112	840	663.447	0	0
JGI_V11_PST130_P488279	639	462.466	0	0
JGI_V11_PST130_P491657	624	447.472	0	0
JGI_V11_PST130_P500174	1905	1728.44	277	13.1953
JGI_V11_PST130_P499216	744	567.454	10	1.45098
JGI_V11_PST130_P492935	492	315.651	2	0.521695
JGI_V11_PST130_P497213	279	108.695	5	3.78753
JGI_V11_PST130_P502799	870	693.439	44	5.22442
JGI_V11_PST130_P497805	1563	1386.44	1	0.0593872
JGI_V11_PST130_P503162	276	106.123	25	19.3965
JGI_V11_PST130_P491332	309	135.709	0	0
JGI_V11_PST130_P493716	366	190.553	0	0
JGI_V11_PST130_P503811	753	576.454	0	0
JGI_V11_PST130_P494055	186	42.1835	0	0
JGI_V11_PST130_P494959	222	64.0968	0	0
JGI_V11_PST130_P494283	225	66.193	14	17.4144
JGI_V11_PST130_P504030	210	56.1102	4196	6157.26
JGI_V11_PST130_P499646	243	79.287	23	23.8847
JGI_V11_PST130_P490856	831	654.447	79	9.93908
JGI_V11_PST130_P496405	300	127.411	3	1.93869
JGI_V11_PST130_P496568	591	414.502	50	9.932
JGI_V11_PST130_P502466	3273	3096.44	169	4.49384
JGI_V11_PST130_P487970	2127	1950.44	316	13.3398
JGI_V11_PST130_P501055	351	175.895	17	7.95775
JGI_V11_PST130_P489314	282	111.318	16.4331	12.1548
JGI_V11_PST130_P496994	312	138.499	0	0
JGI_V11_PST130_P503022	3606	3429.44	125	3.0011
JGI_V11_PST130_P488528	666	489.461	9	1.51397
JGI_V11_PST130_P495001	438	261.842	16	5.03124
JGI_V11_PST130_P496402	576	399.527	0	0
JGI_V11_PST130_P490741	954	777.439	50	5.29538
JGI_V11_PST130_P497459	837	660.447	3	0.374004
JGI_V11_PST130_P503353	753	576.454	0	0
JGI_V11_PST130_P495825	405	229.049	32	11.5031
JGI_V11_PST130_P499309	2112	1935.44	78	3.31825
JGI_V11_PST130_P498272	1458	1281.44	135	8.6742
JGI_V11_PST130_P491054	663	486.461	0	0
JGI_V11_PST130_P499174	1221	1044.44	84	6.62201
JGI_V11_PST130_P504617	951	774.439	556	59.1128
JGI_V11_PST130_P504318	1017	840.439	4	0.391875
JGI_V11_PST130_P502332	3492	3315.44	193	4.79303
JGI_V11_PST130_P504051	696	519.454	1	0.158506
JGI_V11_PST130_P495014	477	300.705	8	2.1905
JGI_V11_PST130_P487484	999	822.439	8	0.800903
JGI_V11_PST130_P498299	543	366.549	182	40.8821
JGI_V11_PST130_P488763	408	232.027	0	0
JGI_V11_PST130_P486654	744	567.454	55	7.98042
JGI_V11_PST130_P492592	630	453.472	0	0
JGI_V11_PST130_P489391	315	141.346	34	19.8057
JGI_V11_PST130_P494921	1743	1566.44	64	3.36403
JGI_V11_PST130_P503328	1191	1014.44	60	4.86989
JGI_V11_PST130_P491904	393	217.199	0	0
JGI_V11_PST130_P498420	318	144.15	17	9.71017
JGI_V11_PST130_P499685	918	741.439	133	14.7696
JGI_V11_PST130_P502980	321	147.002	0	0
JGI_V11_PST130_P487811	1530	1353.44	0	0
JGI_V11_PST130_P495797	255	88.613	0	0
JGI_V11_PST130_P489418	228	68.3609	0	0
JGI_V11_PST130_P498926	474	297.713	0	0
JGI_V11_PST130_P501384	1050	873.439	11	1.03694
JGI_V11_PST130_P501252	750	573.454	46	6.60469
JGI_V11_PST130_P499166	1830	1653.44	343	17.0805
JGI_V11_PST130_P489573	2040	1863.44	211	9.32311
JGI_V11_PST130_P488418	252	86.2445	190	181.391
JGI_V11_PST130_P492494	1971	1794.44	482	22.1163
JGI_V11_PST130_P494746	621	444.482	1538	284.902
JGI_V11_PST130_P500964	1380	1203.44	0	0
JGI_V11_PST130_P492927	1122	945.439	260	22.643
JGI_V11_PST130_P492135	213	58.1086	1	1.41695
JGI_V11_PST130_P501183	240	77.0329	0	0
JGI_V11_PST130_P503237	867	690.439	212	25.2816
JGI_V11_PST130_P487564	426	249.927	0	0
JGI_V11_PST130_P499426	2115	1938.44	439	18.6469
JGI_V11_PST130_P494766	2925	2748.44	504	15.0987
JGI_V11_PST130_P500847	1998	1821.44	902	40.7742
JGI_V11_PST130_P504293	240	77.0329	97	103.679
JGI_V11_PST130_P500395	1968	1791.44	43	1.97633
JGI_V11_PST130_P492350	807	630.447	68	8.88084
JGI_V11_PST130_P500023	1149	972.439	0	0
JGI_V11_PST130_P494506	402	226.076	0	0
JGI_V11_PST130_P491735	372	196.464	0	0
JGI_V11_PST130_P496281	1194	1017.44	294	23.7921
JGI_V11_PST130_P487366	1620	1443.44	505	28.8062
JGI_V11_PST130_P488690	1674	1497.44	194	10.6671
JGI_V11_PST130_P495244	303	130.166	13.7867	8.72076
JGI_V11_PST130_P492500	366	190.553	334	144.319
JGI_V11_PST130_P503928	663	486.461	102	17.2642
JGI_V11_PST130_P495509	1191	1014.44	3	0.243494
JGI_V11_PST130_P499313	879	702.439	108	12.6593
JGI_V11_PST130_P488488	618	441.482	2	0.373002
JGI_V11_PST130_P490253	903	726.439	40	4.53372
JGI_V11_PST130_P499811	630	453.472	2	0.36314
JGI_V11_PST130_P499821	786	609.447	319	43.0971
JGI_V11_PST130_P499035	723	546.454	115	17.3276
JGI_V11_PST130_P495821	186	42.1835	0	0
JGI_V11_PST130_P498892	1536	1359.44	1269	76.8592
JGI_V11_PST130_P497450	213	58.1086	0	0
JGI_V11_PST130_P502143	579	402.517	1	0.204555
JGI_V11_PST130_P492511	783	606.447	230	31.2269
JGI_V11_PST130_P490080	924	747.439	31	3.41491
JGI_V11_PST130_P497394	699	522.454	6	0.945576
JGI_V11_PST130_P502263	216	60.0791	0	0
JGI_V11_PST130_P490962	405	229.049	0	0
JGI_V11_PST130_P503201	1404	1227.44	455	30.5214
JGI_V11_PST130_P493196	1023	846.439	0	0
JGI_V11_PST130_P502221	600	423.498	42	8.16568
JGI_V11_PST130_P494323	366	190.553	1	0.432093
JGI_V11_PST130_P498167	1392	1215.44	59	3.9968
JGI_V11_PST130_P486685	777	600.447	48	6.58203
JGI_V11_PST130_P492358	663	486.461	0	0
JGI_V11_PST130_P496149	468	291.727	1	0.282239
JGI_V11_PST130_P487573	624	447.472	56	10.3042
JGI_V11_PST130_P486837	1116	939.439	282	24.7158
JGI_V11_PST130_P487261	606	429.498	1519	291.2
JGI_V11_PST130_P502563	936	759.439	162	17.5637
JGI_V11_PST130_P501173	225	66.193	4	4.97555
JGI_V11_PST130_P493966	1164	987.439	0	0
JGI_V11_PST130_P501424	312	138.499	190	112.954
JGI_V11_PST130_P501539	798	621.447	0	0
JGI_V11_PST130_P499328	909	732.439	93	10.4545
JGI_V11_PST130_P500173	1755	1578.44	182	9.49374
JGI_V11_PST130_P488707	456	279.771	0	0
JGI_V11_PST130_P494277	225	66.193	13	16.1705
JGI_V11_PST130_P502448	294	121.929	54	36.4652
JGI_V11_PST130_P494554	615	438.482	28	5.25775
JGI_V11_PST130_P502596	798	621.447	2536	336
JGI_V11_PST130_P491571	180	39.0298	0	0
JGI_V11_PST130_P495655	942	765.439	221	23.7725
JGI_V11_PST130_P497050	687	510.461	0	0
JGI_V11_PST130_P494801	195	47.1835	0	0
JGI_V11_PST130_P498801	888	711.439	70	8.10129
JGI_V11_PST130_P496827	180	39.0298	1	2.10959
JGI_V11_PST130_P489496	2145	1968.44	63	2.63519
JGI_V11_PST130_P499753	333	158.5	257	133.505
JGI_V11_PST130_P488900	678	501.461	51	8.37389
JGI_V11_PST130_P490189	1923	1746.44	42	1.98011
JGI_V11_PST130_P495879	231	70.4626	42.8287	50.0462
JGI_V11_PST130_P499155	945	768.439	676	72.4321
JGI_V11_PST130_P489975	198	48.8781	4	6.73814
JGI_V11_PST130_P501324	1542	1365.44	2	0.120601
JGI_V11_PST130_P497431	207	54.2672	18	27.3105
JGI_V11_PST130_P499053	1422	1245.44	2835	187.424
JGI_V11_PST130_P493155	2700	2523.44	0	0
JGI_V11_PST130_P487646	1425	1248.44	877	57.8397
JGI_V11_PST130_P492444	423	246.942	0	0
JGI_V11_PST130_P503273	225	66.193	135	167.925
JGI_V11_PST130_P499444	732	555.454	22	3.26113
JGI_V11_PST130_P492605	1689	1512.44	397	21.6126
JGI_V11_PST130_P495858	1389	1212.44	350	23.7685
JGI_V11_PST130_P499617	3432	3255.44	227	5.7413
JGI_V11_PST130_P504554	339	164.259	11	5.51387
JGI_V11_PST130_P496457	855	678.447	0	0
JGI_V11_PST130_P491752	1416	1239.44	103	6.84236
JGI_V11_PST130_P502800	408	232.027	13	4.61316
JGI_V11_PST130_P492821	1794	1617.44	109	5.54871
JGI_V11_PST130_P487233	1260	1083.44	75	5.69968
JGI_V11_PST130_P489912	1380	1203.44	4	0.273672
JGI_V11_PST130_P499598	1137	960.439	588	50.4082
JGI_V11_PST130_P501049	1137	960.439	62	5.31515
JGI_V11_PST130_P494687	615	438.482	0	0
JGI_V11_PST130_P501376	1515	1338.44	262	16.1175
JGI_V11_PST130_P496069	234	72.6225	64	72.5609
JGI_V11_PST130_P503102	4041	3864.44	191	4.0695
JGI_V11_PST130_P494770	960	783.439	27	2.83761
JGI_V11_PST130_P493251	432	255.9	97	31.2101
JGI_V11_PST130_P498696	441	264.839	2	0.621788
JGI_V11_PST130_P494219	600	423.498	64	12.4429
JGI_V11_PST130_P488258	2595	2418.44	0	0
JGI_V11_PST130_P490248	240	77.0329	0	0
JGI_V11_PST130_P497296	735	558.454	64	9.43596
JGI_V11_PST130_P488047	96	23.9983	0	0
JGI_V11_PST130_P492569	453	276.781	0	0
JGI_V11_PST130_P504432	474	297.713	1426	394.381
JGI_V11_PST130_P498081	633	456.466	4	0.721515
JGI_V11_PST130_P492528	237	74.8096	0	0
JGI_V11_PST130_P497744	1188	1011.44	497	40.4586
JGI_V11_PST130_P504471	666	489.461	95	15.9808
JGI_V11_PST130_P500064	654	477.461	86	14.8305
JGI_V11_PST130_P504013	783	606.447	0	0
JGI_V11_PST130_P504105	1548	1371.44	100	6.00368
JGI_V11_PST130_P492674	399	223.1	2	0.738115
JGI_V11_PST130_P488521	981	804.439	147	15.0459
JGI_V11_PST130_P494077	330	155.637	0	0
JGI_V11_PST130_P491097	393	217.199	0	0
JGI_V11_PST130_P493933	1260	1083.44	2	0.151991
JGI_V11_PST130_P502315	756	579.454	99	14.0673
JGI_V11_PST130_P496341	462	285.754	0	0
JGI_V11_PST130_P492447	468	291.727	695	196.156
JGI_V11_PST130_P492237	621	444.482	163	30.1944
JGI_V11_PST130_P498925	582	405.517	0	0
JGI_V11_PST130_P491322	1080	903.439	145	13.2149
JGI_V11_PST130_P488698	282	111.318	0	0
JGI_V11_PST130_P487343	339	164.259	0	0
JGI_V11_PST130_P493164	900	723.439	585	66.5806
JGI_V11_PST130_P499772	894	717.439	18	2.06577
JGI_V11_PST130_P488695	1260	1083.44	55	4.17977
JGI_V11_PST130_P503924	402	226.076	8	2.9136
JGI_V11_PST130_P500339	660	483.461	49	8.34505
JGI_V11_PST130_P500415	921	744.439	0	0
JGI_V11_PST130_P497021	975	798.439	0	0
JGI_V11_PST130_P499052	678	501.461	118	19.3749
JGI_V11_PST130_P489817	897	720.439	0	0
JGI_V11_PST130_P493451	2781	2604.44	93	2.9401
JGI_V11_PST130_P503596	669	492.461	81	13.5428
JGI_V11_PST130_P500118	462	285.754	4	1.15255
JGI_V11_PST130_P501171	975	798.439	33	3.40303
JGI_V11_PST130_P494500	198	48.8781	0	0
JGI_V11_PST130_P501677	1455	1278.44	4	0.257616
JGI_V11_PST130_P490538	255	88.613	2	1.85834
JGI_V11_PST130_P497907	2877	2700.44	114	3.47588
JGI_V11_PST130_P490066	225	66.193	0	0
JGI_V11_PST130_P488378	1620	1443.44	109	6.21759
JGI_V11_PST130_P494683	855	678.447	0	0
JGI_V11_PST130_P488945	1389	1212.44	0	0
JGI_V11_PST130_P493936	228	68.3609	1	1.20444
JGI_V11_PST130_P489879	1371	1194.44	0	0
JGI_V11_PST130_P503992	2313	2136.44	23	0.886403
JGI_V11_PST130_P501182	4173	3996.44	260	5.35666
JGI_V11_PST130_P502478	531	354.587	12	2.78645
JGI_V11_PST130_P495219	969	792.439	7	0.72732
JGI_V11_PST130_P490833	1524	1347.44	272	16.6209
JGI_V11_PST130_P490867	672	495.461	15	2.49273
JGI_V11_PST130_P487024	309	135.709	0	0
JGI_V11_PST130_P499940	1719	1542.44	229	12.2242
JGI_V11_PST130_P499472	1335	1158.44	27	1.91904
JGI_V11_PST130_P502637	1590	1413.44	137	7.98063
JGI_V11_PST130_P497755	558	381.536	0	0
JGI_V11_PST130_P495707	1320	1143.44	78.2115	5.63186
JGI_V11_PST130_P492644	372	196.464	0	0
JGI_V11_PST130_P494471	372	196.464	0	0
JGI_V11_PST130_P495557	1218	1041.44	0	0
JGI_V11_PST130_P501513	1971	1794.44	51	2.3401
JGI_V11_PST130_P494697	261	93.4531	0	0
JGI_V11_PST130_P498766	1155	978.439	0	0
JGI_V11_PST130_P498480	654	477.461	51	8.79481
JGI_V11_PST130_P488036	1638	1461.44	609	34.3108
JGI_V11_PST130_P492151	405	229.049	0	0
JGI_V11_PST130_P500500	222	64.0968	1	1.28457
JGI_V11_PST130_P487348	552	375.545	0	0
JGI_V11_PST130_P498824	900	723.439	0	0
JGI_V11_PST130_P494110	2784	2607.44	121	3.82089
JGI_V11_PST130_P491104	651	474.466	23	3.99132
JGI_V11_PST130_P488205	438	261.842	26	8.17576
JGI_V11_PST130_P490802	1977	1800.44	101	4.61888
JGI_V11_PST130_P504509	207	54.2672	1	1.51725
JGI_V11_PST130_P504485	354	178.812	0	0
JGI_V11_PST130_P494241	1410	1233.44	48	3.20418
JGI_V11_PST130_P491968	426	249.927	3	0.98833
JGI_V11_PST130_P489936	2061	1884.44	41	1.79141
JGI_V11_PST130_P497749	1194	1017.44	54	4.36998
JGI_V11_PST130_P486795	213	58.1086	0	0
JGI_V11_PST130_P504130	3096	2919.44	299	8.43268
JGI_V11_PST130_P501994	639	462.466	0	0
JGI_V11_PST130_P500760	483	306.673	22	5.90665
JGI_V11_PST130_P502737	1986	1809.44	13	0.591552
JGI_V11_PST130_P500325	1224	1047.44	0	0
JGI_V11_PST130_P504468	1257	1080.44	0	0
JGI_V11_PST130_P504128	2481	2304.44	31	1.10762
JGI_V11_PST130_P496175	1104	927.439	0	0
JGI_V11_PST130_P502580	612	435.487	76	14.3692
JGI_V11_PST130_P492987	114	19.5662	0	0
JGI_V11_PST130_P487067	1191	1014.44	4	0.324659
JGI_V11_PST130_P497078	297	124.65	0	0
JGI_V11_PST130_P497483	213	58.1086	0	0
JGI_V11_PST130_P490570	264	95.9146	6	5.15063
JGI_V11_PST130_P488186	1299	1122.44	47	3.44769
JGI_V11_PST130_P493736	687	510.461	0	0
JGI_V11_PST130_P502792	369	193.51	7	2.97844
JGI_V11_PST130_P504234	975	798.439	8	0.824977
JGI_V11_PST130_P489375	546	369.549	0	0
JGI_V11_PST130_P504613	1530	1353.44	193	11.7412
JGI_V11_PST130_P501833	1293	1116.44	8194	604.303
JGI_V11_PST130_P487276	1032	855.439	138	13.2826
JGI_V11_PST130_P489521	276	106.123	0	0
JGI_V11_PST130_P498989	570	393.527	11	2.30151
JGI_V11_PST130_P491011	294	121.929	0	0
JGI_V11_PST130_P501107	2226	2049.44	78	3.13367
JGI_V11_PST130_P488464	1599	1422.44	0	0
JGI_V11_PST130_P500697	597	420.498	0	0
JGI_V11_PST130_P487226	942	765.439	2	0.215136
JGI_V11_PST130_P494160	1278	1101.44	0	0
JGI_V11_PST130_P493213	2928	2751.44	341	10.2044
JGI_V11_PST130_P499046	909	732.439	1	0.112414
JGI_V11_PST130_P490517	1329	1152.44	6	0.428674
JGI_V11_PST130_P493752	873	696.439	7	0.827577
JGI_V11_PST130_P497468	351	175.895	0	0
JGI_V11_PST130_P500145	789	612.447	89	11.9651
JGI_V11_PST130_P502333	2694	2517.44	93	3.04171
JGI_V11_PST130_P491342	372	196.464	19	7.96279
JGI_V11_PST130_P501003	975	798.439	37	3.81552
JGI_V11_PST130_P491314	2967	2790.44	0	0
JGI_V11_PST130_P488252	888	711.439	0	0
JGI_V11_PST130_P503238	516	339.6	40	9.69809
JGI_V11_PST130_P504556	1530	1353.44	129	7.84774
JGI_V11_PST130_P497785	1380	1203.44	154	10.5364
JGI_V11_PST130_P499274	321	147.002	8	4.48085
JGI_V11_PST130_P490059	264	95.9146	0	0
JGI_V11_PST130_P493665	1872	1695.44	184	8.93572
JGI_V11_PST130_P491970	888	711.439	33	3.81918
JGI_V11_PST130_P486735	1497	1320.44	63	3.9284
JGI_V11_PST130_P488163	207	54.2672	0	0
JGI_V11_PST130_P500550	1491	1314.44	35	2.19241
JGI_V11_PST130_P496702	720	543.454	0	0
JGI_V11_PST130_P487239	453	276.781	10	2.9748
JGI_V11_PST130_P493319	1146	969.439	1	0.0849324
JGI_V11_PST130_P499749	987	810.439	691	70.2023
JGI_V11_PST130_P492200	771	594.447	0	0
JGI_V11_PST130_P496997	372	196.464	0	0
JGI_V11_PST130_P501126	438	261.842	0	0
JGI_V11_PST130_P495263	753	576.454	0	0
JGI_V11_PST130_P496864	1158	981.439	34	2.85239
JGI_V11_PST130_P502830	855	678.447	74	8.98068
JGI_V11_PST130_P493143	345	170.064	0	0
JGI_V11_PST130_P501627	525	348.596	853	201.475
JGI_V11_PST130_P504563	753	576.454	0	0
JGI_V11_PST130_P493533	693	516.461	1	0.159425
JGI_V11_PST130_P500024	1218	1041.44	1	0.0790605
JGI_V11_PST130_P503798	303	130.166	113	71.4782
JGI_V11_PST130_P501726	384	208.293	11	4.34823
JGI_V11_PST130_P499906	990	813.439	314	31.7832
JGI_V11_PST130_P498781	1068	891.439	0	0
JGI_V11_PST130_P492101	1044	867.439	28	2.65774
JGI_V11_PST130_P497788	1968	1791.44	35	1.60864
JGI_V11_PST130_P503791	513	336.612	0	0
JGI_V11_PST130_P502590	996	819.439	289	29.0385
JGI_V11_PST130_P491336	345	170.064	112	54.225
JGI_V11_PST130_P499699	1140	963.439	368	31.4498
JGI_V11_PST130_P492333	225	66.193	0	0
JGI_V11_PST130_P497807	1635	1458.44	60	3.38732
JGI_V11_PST130_P487728	312	138.499	0	0
JGI_V11_PST130_P490255	402	226.076	16	5.82719
JGI_V11_PST130_P501947	417	240.979	0	0
JGI_V11_PST130_P501314	3264	3087.44	49	1.30675
JGI_V11_PST130_P504097	525	348.596	6	1.41717
JGI_V11_PST130_P489428	192	45.439	9	16.3082
JGI_V11_PST130_P491265	576	399.527	72	14.8382
JGI_V11_PST130_P501442	375	199.424	140	57.8023
JGI_V11_PST130_P488083	255	88.613	12	11.1501
