target_id	length	eff_length	est_counts	tpm
JGI_V11_PST130_P488521	981	797.121	4	2.30513
JGI_V11_PST130_P494077	330	148.161	1	3.10046
JGI_V11_PST130_P491097	393	209.802	0	0
JGI_V11_PST130_P493933	1260	1076.12	0	0
JGI_V11_PST130_P502315	756	572.121	11	8.83211
JGI_V11_PST130_P496341	462	278.338	0	0
JGI_V11_PST130_P492447	468	284.338	52	84.0095
JGI_V11_PST130_P492237	621	437.17	3	3.15232
JGI_V11_PST130_P498925	582	398.17	0	0
JGI_V11_PST130_P491322	1080	896.121	26	13.328
JGI_V11_PST130_P488698	282	103.917	0	0
JGI_V11_PST130_P487343	339	156.882	0	0
JGI_V11_PST130_P493164	900	716.121	142	91.0881
JGI_V11_PST130_P499772	894	710.121	0	0
JGI_V11_PST130_P488695	1260	1076.12	0	0
JGI_V11_PST130_P503924	402	218.728	1	2.10018
JGI_V11_PST130_P500339	660	476.17	3	2.89413
JGI_V11_PST130_P500415	921	737.121	1	0.62319
JGI_V11_PST130_P497021	975	791.121	0	0
JGI_V11_PST130_P499052	678	494.17	22	20.4506
JGI_V11_PST130_P489817	897	713.121	0	0
JGI_V11_PST130_P493451	2781	2597.12	12	2.1225
JGI_V11_PST130_P503596	669	485.17	1	0.946816
JGI_V11_PST130_P500118	462	278.338	2	3.30079
JGI_V11_PST130_P501171	975	791.121	8	4.64522
JGI_V11_PST130_P494500	198	43.0879	0	0
JGI_V11_PST130_P501677	1455	1271.12	3	1.08416
JGI_V11_PST130_P490538	255	81.519	0	0
JGI_V11_PST130_P497907	2877	2693.12	1	0.17057
JGI_V11_PST130_P490066	225	59.7521	0	0
JGI_V11_PST130_P488378	1620	1436.12	5	1.59933
JGI_V11_PST130_P494683	855	671.121	0	0
JGI_V11_PST130_P488945	1389	1205.12	1	0.381179
JGI_V11_PST130_P493936	228	61.8795	0	0
JGI_V11_PST130_P489879	1371	1187.12	0	0
JGI_V11_PST130_P503992	2313	2129.12	4	0.863017
JGI_V11_PST130_P501182	4173	3989.12	14	1.61217
JGI_V11_PST130_P502478	531	347.203	7	9.26135
JGI_V11_PST130_P495219	969	785.121	1	0.58509
JGI_V11_PST130_P490833	1524	1340.12	19	6.51282
JGI_V11_PST130_P490867	672	488.17	8	7.52798
JGI_V11_PST130_P487024	309	128.389	0	0
JGI_V11_PST130_P499940	1719	1535.12	59	17.6551
JGI_V11_PST130_P499472	1335	1151.12	0	0
JGI_V11_PST130_P502637	1590	1406.12	12	3.92029
JGI_V11_PST130_P497755	558	374.203	0	0
JGI_V11_PST130_P495707	1320	1136.12	6	2.42597
JGI_V11_PST130_P492644	372	189.025	0	0
JGI_V11_PST130_P494471	372	189.025	0	0
JGI_V11_PST130_P495557	1218	1034.12	0	0
JGI_V11_PST130_P501513	1971	1787.12	6	1.54226
JGI_V11_PST130_P494697	261	86.2721	0	0
JGI_V11_PST130_P498766	1155	971.121	0	0
JGI_V11_PST130_P498480	654	470.17	26	25.4026
JGI_V11_PST130_P488036	1638	1454.12	34	10.7408
JGI_V11_PST130_P492151	405	221.708	0	0
JGI_V11_PST130_P500500	222	57.5997	0	0
JGI_V11_PST130_P487348	552	368.203	0	0
JGI_V11_PST130_P498824	900	716.121	0	0
JGI_V11_PST130_P494110	2784	2600.12	13	2.29673
JGI_V11_PST130_P491104	651	467.17	6	5.89978
JGI_V11_PST130_P488205	438	254.385	5	9.02897
JGI_V11_PST130_P490802	1977	1793.12	6	1.5371
JGI_V11_PST130_P504509	207	48.2595	1	9.51868
JGI_V11_PST130_P504485	354	171.355	0	0
JGI_V11_PST130_P494241	1410	1226.12	11	4.12115
JGI_V11_PST130_P491968	426	242.449	0	0
JGI_V11_PST130_P489936	2061	1877.12	6	1.46831
JGI_V11_PST130_P497749	1194	1010.12	4	1.81906
JGI_V11_PST130_P486795	213	51.8986	0	0
JGI_V11_PST130_P504130	3096	2912.12	34	5.36326
JGI_V11_PST130_P501994	639	455.17	0	0
JGI_V11_PST130_P500760	483	299.312	8	12.2779
JGI_V11_PST130_P502737	1986	1802.12	0	0
JGI_V11_PST130_P500325	1224	1040.12	0	0
JGI_V11_PST130_P504468	1257	1073.12	0	0
JGI_V11_PST130_P504128	2481	2297.12	6	1.19985
JGI_V11_PST130_P496175	1104	920.121	0	0
JGI_V11_PST130_P502580	612	428.17	54	57.9345
JGI_V11_PST130_P492987	114	20.1238	0	0
JGI_V11_PST130_P487067	1191	1007.12	4	1.82448
JGI_V11_PST130_P497078	297	117.394	0	0
JGI_V11_PST130_P497483	213	51.8986	0	0
JGI_V11_PST130_P490570	264	88.7521	2	10.3517
JGI_V11_PST130_P488186	1299	1115.12	12	4.94332
JGI_V11_PST130_P493736	687	503.17	1	0.912945
JGI_V11_PST130_P502792	369	186.091	1	2.46851
JGI_V11_PST130_P504234	975	791.121	2	1.16131
JGI_V11_PST130_P489375	546	362.203	0	0
JGI_V11_PST130_P504613	1530	1346.12	11	3.75377
JGI_V11_PST130_P501833	1293	1109.12	1065	441.093
JGI_V11_PST130_P487276	1032	848.121	7	3.7914
JGI_V11_PST130_P489521	276	98.7042	0	0
JGI_V11_PST130_P498989	570	386.17	3	3.56863
JGI_V11_PST130_P491011	294	114.674	0	0
JGI_V11_PST130_P501107	2226	2042.12	21	4.72386
JGI_V11_PST130_P488464	1599	1415.12	2	0.649226
JGI_V11_PST130_P500697	597	413.17	0	0
JGI_V11_PST130_P487226	942	758.121	0	0
JGI_V11_PST130_P494160	1278	1094.12	0	0
JGI_V11_PST130_P493213	2928	2744.12	40	6.69601
JGI_V11_PST130_P499046	909	725.121	0	0
JGI_V11_PST130_P490517	1329	1145.12	0	0
JGI_V11_PST130_P493752	873	689.121	23	15.3318
JGI_V11_PST130_P497468	351	168.488	1	2.72641
JGI_V11_PST130_P500145	789	605.121	5	3.79566
JGI_V11_PST130_P502333	2694	2510.12	31	5.67318
JGI_V11_PST130_P491342	372	189.025	0	0
JGI_V11_PST130_P501003	975	791.121	29	16.8389
JGI_V11_PST130_P491314	2967	2783.12	1	0.165055
JGI_V11_PST130_P488252	888	704.121	4	2.60959
JGI_V11_PST130_P503238	516	332.233	0	0
JGI_V11_PST130_P504556	1530	1346.12	32	10.9201
JGI_V11_PST130_P497785	1380	1196.12	4	1.53619
JGI_V11_PST130_P499274	321	139.766	1	3.28669
JGI_V11_PST130_P490059	264	88.7521	0	0
JGI_V11_PST130_P493665	1872	1688.12	16	4.35388
JGI_V11_PST130_P491970	888	704.121	3	1.95719
JGI_V11_PST130_P486735	1497	1313.12	2	0.699656
JGI_V11_PST130_P488163	207	48.2595	0	0
JGI_V11_PST130_P500550	1491	1307.12	3	1.0543
JGI_V11_PST130_P496702	720	536.17	0	0
JGI_V11_PST130_P487239	453	269.385	1	1.70524
JGI_V11_PST130_P493319	1146	962.121	3	1.43236
JGI_V11_PST130_P499749	987	803.121	32	18.3033
JGI_V11_PST130_P492200	771	587.121	0	0
JGI_V11_PST130_P496997	372	189.025	0	0
JGI_V11_PST130_P501126	438	254.385	0	0
JGI_V11_PST130_P495263	753	569.121	0	0
JGI_V11_PST130_P496864	1158	974.121	2	0.943141
JGI_V11_PST130_P502830	855	671.121	13	8.8982
JGI_V11_PST130_P493143	345	162.618	0	0
JGI_V11_PST130_P501627	525	341.233	109	146.736
JGI_V11_PST130_P504563	753	569.121	0	0
JGI_V11_PST130_P493533	693	509.17	0	0
JGI_V11_PST130_P500024	1218	1034.12	0	0
JGI_V11_PST130_P503798	303	122.854	77	287.913
JGI_V11_PST130_P501726	384	200.908	1	2.28646
JGI_V11_PST130_P499906	990	806.121	30	17.0955
JGI_V11_PST130_P498781	1068	884.121	0	0
JGI_V11_PST130_P492101	1044	860.121	1	0.534072
JGI_V11_PST130_P497788	1968	1784.12	2	0.51495
JGI_V11_PST130_P503791	513	329.233	0	0
JGI_V11_PST130_P502590	996	812.121	49	27.7163
JGI_V11_PST130_P491336	345	162.618	77	217.511
JGI_V11_PST130_P499699	1140	956.121	148	71.1064
JGI_V11_PST130_P492333	225	59.7521	0	0
JGI_V11_PST130_P497807	1635	1451.12	9	2.84904
JGI_V11_PST130_P487728	312	131.183	1	3.50172
JGI_V11_PST130_P490255	402	218.728	24	50.4043
JGI_V11_PST130_P501947	417	233.531	0	0
JGI_V11_PST130_P501314	3264	3080.12	4	0.596557
JGI_V11_PST130_P504097	525	341.233	22	29.6164
JGI_V11_PST130_P489428	192	40.0649	0	0
JGI_V11_PST130_P491265	576	392.17	9	10.5421
JGI_V11_PST130_P501442	375	191.943	44	105.303
JGI_V11_PST130_P488083	255	81.519	0	0
JGI_V11_PST130_P500651	1374	1190.12	13	5.01778
JGI_V11_PST130_P488289	942	758.121	66	39.9913
JGI_V11_PST130_P493987	717	533.17	2	1.72315
JGI_V11_PST130_P504310	189	38.4187	0	0
JGI_V11_PST130_P498722	2112	1928.12	13	3.0972
JGI_V11_PST130_P496661	600	416.17	0	0
JGI_V11_PST130_P498404	1992	1808.12	51	12.9569
