target_id	length	eff_length	est_counts	tpm
JGI_V11_PST130_P490339	294	131.258	3	1.68268
JGI_V11_PST130_P496873	840	670.775	0	0
JGI_V11_PST130_P487910	354	187.152	0	0
JGI_V11_PST130_P487503	1722	1552.77	353	16.7368
JGI_V11_PST130_P494070	201	58.2924	35	44.204
JGI_V11_PST130_P493585	1413	1243.77	41299	2444.58
JGI_V11_PST130_P488392	516	347.19	385	81.639
JGI_V11_PST130_P498851	870	700.775	4	0.420229
JGI_V11_PST130_P492829	117	18.4169	0	0
JGI_V11_PST130_P493271	777	607.781	0	0
JGI_V11_PST130_P495613	774	604.781	0	0
JGI_V11_PST130_P493484	378	210.377	0	0
JGI_V11_PST130_P495946	4101	3931.77	172	3.22066
JGI_V11_PST130_P497574	2142	1972.77	0	0
JGI_V11_PST130_P491983	657	487.843	0	0
JGI_V11_PST130_P496195	267	107.888	0	0
JGI_V11_PST130_P504054	1005	835.768	30	2.64265
JGI_V11_PST130_P490755	2886	2716.77	1538	41.6782
JGI_V11_PST130_P501765	1053	883.768	0	0
JGI_V11_PST130_P501061	633	463.862	63	9.99899
JGI_V11_PST130_P489801	1974	1804.77	17	0.693477
JGI_V11_PST130_P497974	1311	1141.77	158	10.1879
JGI_V11_PST130_P488004	204	60.2898	0	0
JGI_V11_PST130_P490864	735	565.781	15	1.95185
JGI_V11_PST130_P492191	372	204.549	246	88.5404
JGI_V11_PST130_P495805	450	281.479	0	0
JGI_V11_PST130_P488337	399	230.98	29	9.24332
JGI_V11_PST130_P490295	375	207.45	3	1.06466
JGI_V11_PST130_P496430	1320	1150.77	0	0
JGI_V11_PST130_P495878	999	829.768	0	0
JGI_V11_PST130_P499320	3465	3295.77	71	1.58601
JGI_V11_PST130_P496905	825	655.775	145	16.2786
JGI_V11_PST130_P492598	741	571.781	47.1353	6.06906
JGI_V11_PST130_P497826	1191	1021.77	203	14.6268
JGI_V11_PST130_P497736	1356	1186.77	0	0
JGI_V11_PST130_P500991	933	763.768	150	14.4589
JGI_V11_PST130_P503923	459	290.442	5	1.26741
JGI_V11_PST130_P494286	510	341.211	0	0
JGI_V11_PST130_P490282	213	66.3941	0	0
JGI_V11_PST130_P500155	321	155.934	10	4.72132
JGI_V11_PST130_P499954	180	45.511	0	0
JGI_V11_PST130_P487501	303	139.333	0	0
JGI_V11_PST130_P490087	708	538.798	0	0
JGI_V11_PST130_P493517	588	418.954	5	0.878634
JGI_V11_PST130_P499482	1473	1303.77	16	0.903492
JGI_V11_PST130_P501790	510	341.211	2402	518.268
JGI_V11_PST130_P490816	1440	1270.77	934	54.111
JGI_V11_PST130_P495037	294	131.258	0	0
JGI_V11_PST130_P503937	666	496.818	132	19.5605
JGI_V11_PST130_P492483	975	805.768	54	4.93388
JGI_V11_PST130_P499995	252	95.5621	2.0113	1.54952
JGI_V11_PST130_P501418	228	77.1447	0	0
JGI_V11_PST130_P490694	273	112.986	0	0
JGI_V11_PST130_P503187	969	799.768	0	0
JGI_V11_PST130_P488425	1788	1618.77	435	19.7838
JGI_V11_PST130_P488577	1020	850.768	0	0
JGI_V11_PST130_P488373	831	661.775	4	0.444994
JGI_V11_PST130_P493420	528	359.141	484	99.2167
JGI_V11_PST130_P501922	645	475.858	969	149.917
JGI_V11_PST130_P488108	540	371.123	0	0
JGI_V11_PST130_P498955	1197	1027.77	145	10.3867
JGI_V11_PST130_P494961	324	158.707	0	0
JGI_V11_PST130_P503274	549	380.074	68	13.1718
JGI_V11_PST130_P493657	270	110.386	0	0
JGI_V11_PST130_P498071	2532	2362.77	301	9.37886
JGI_V11_PST130_P486917	567	398.032	0	0
JGI_V11_PST130_P491112	840	670.775	0	0
JGI_V11_PST130_P488279	639	469.858	0	0
JGI_V11_PST130_P491657	624	454.871	4	0.647405
JGI_V11_PST130_P500174	1905	1735.77	663	28.1207
JGI_V11_PST130_P499216	744	574.781	31	3.97067
JGI_V11_PST130_P492935	492	323.294	3	0.68317
JGI_V11_PST130_P497213	279	118.171	2	1.24602
JGI_V11_PST130_P502799	870	700.775	51	5.35792
JGI_V11_PST130_P497805	1563	1393.77	1	0.0528219
JGI_V11_PST130_P503162	276	115.568	24	15.2889
JGI_V11_PST130_P491332	309	144.821	0	0
JGI_V11_PST130_P493716	366	198.74	0	0
JGI_V11_PST130_P503811	753	583.781	0	0
JGI_V11_PST130_P494055	186	48.9881	0	0
JGI_V11_PST130_P494959	222	72.719	0	0
JGI_V11_PST130_P494283	225	74.911	0	0
JGI_V11_PST130_P504030	210	64.3095	4169	4772.67
JGI_V11_PST130_P499646	243	88.5348	50	41.5777
JGI_V11_PST130_P490856	831	661.775	90	10.0124
JGI_V11_PST130_P496405	300	136.649	0	0
JGI_V11_PST130_P496568	591	421.95	73	12.737
JGI_V11_PST130_P502466	3273	3103.77	263	6.23837
JGI_V11_PST130_P487970	2127	1957.77	448	16.847
JGI_V11_PST130_P501055	351	184.272	29	11.5863
JGI_V11_PST130_P489314	282	120.728	16.0752	9.80286
JGI_V11_PST130_P496994	312	147.592	0	0
JGI_V11_PST130_P503022	3606	3436.77	204	4.37003
JGI_V11_PST130_P488528	666	496.818	5	0.74093
JGI_V11_PST130_P495001	438	269.551	0	0
JGI_V11_PST130_P496402	576	407.004	0	0
JGI_V11_PST130_P490741	954	784.768	97	9.09987
JGI_V11_PST130_P497459	837	667.775	1	0.110249
JGI_V11_PST130_P503353	753	583.781	0	0
JGI_V11_PST130_P495825	405	236.884	54	16.7827
JGI_V11_PST130_P499309	2112	1942.77	145	5.4948
JGI_V11_PST130_P498272	1458	1288.77	387	22.1076
JGI_V11_PST130_P491054	663	493.823	0	0
JGI_V11_PST130_P499174	1221	1051.77	99	6.92979
JGI_V11_PST130_P504617	951	781.768	1188	111.878
JGI_V11_PST130_P504318	1017	847.768	2	0.173683
JGI_V11_PST130_P502332	3492	3322.77	237	5.25113
JGI_V11_PST130_P504051	696	526.798	6	0.838517
JGI_V11_PST130_P495014	477	308.328	7	1.67143
JGI_V11_PST130_P487484	999	829.768	8	0.709803
JGI_V11_PST130_P498299	543	374.104	331	65.1388
JGI_V11_PST130_P488763	408	239.862	0	0
JGI_V11_PST130_P486654	744	574.781	69	8.83794
JGI_V11_PST130_P492592	630	460.867	0	0
JGI_V11_PST130_P489391	315	150.371	33	16.1568
JGI_V11_PST130_P494921	1743	1573.77	70	3.27463
JGI_V11_PST130_P503328	1191	1021.77	55	3.96292
JGI_V11_PST130_P491904	393	225.092	0	0
JGI_V11_PST130_P498420	318	153.132	44	21.1539
JGI_V11_PST130_P499685	918	748.768	152	14.9452
JGI_V11_PST130_P502980	321	155.934	1	0.472132
JGI_V11_PST130_P487811	1530	1360.77	2	0.108206
JGI_V11_PST130_P495797	255	98.0015	0	0
JGI_V11_PST130_P489418	228	77.1447	0	0
JGI_V11_PST130_P498926	474	305.337	0	0
JGI_V11_PST130_P501384	1050	880.768	5	0.417939
JGI_V11_PST130_P501252	750	580.781	40	5.07051
JGI_V11_PST130_P499166	1830	1660.77	531	23.5391
JGI_V11_PST130_P489573	2040	1870.77	293	11.5306
JGI_V11_PST130_P488418	252	95.5621	415	319.718
JGI_V11_PST130_P492494	1971	1801.77	700	28.6025
JGI_V11_PST130_P494746	621	451.876	2016	328.455
JGI_V11_PST130_P500964	1380	1210.77	0	0
JGI_V11_PST130_P492927	1122	952.768	343	26.504
JGI_V11_PST130_P492135	213	66.3941	10	11.0886
JGI_V11_PST130_P501183	240	86.2287	0	0
JGI_V11_PST130_P503237	867	697.775	486	51.2774
JGI_V11_PST130_P487564	426	257.656	0	0
JGI_V11_PST130_P499426	2115	1945.77	464	17.5562
JGI_V11_PST130_P494766	2925	2755.77	558	14.9072
JGI_V11_PST130_P500847	1998	1828.77	1785	71.8595
JGI_V11_PST130_P504293	240	86.2287	103	87.9408
JGI_V11_PST130_P500395	1968	1798.77	192	7.85834
JGI_V11_PST130_P492350	807	637.781	123	14.1984
JGI_V11_PST130_P500023	1149	979.768	0	0
JGI_V11_PST130_P494506	402	233.936	0	0
JGI_V11_PST130_P491735	372	204.549	0	0
JGI_V11_PST130_P496281	1194	1024.77	172	12.3568
JGI_V11_PST130_P487366	1620	1450.77	653	33.1375
JGI_V11_PST130_P488690	1674	1504.77	216	10.5679
JGI_V11_PST130_P495244	303	139.333	18.8647	9.96779
JGI_V11_PST130_P492500	366	198.74	223	82.6085
JGI_V11_PST130_P503928	663	493.823	82	12.2249
JGI_V11_PST130_P495509	1191	1021.77	0	0
JGI_V11_PST130_P499313	879	709.768	151	15.6627
JGI_V11_PST130_P488488	618	448.876	2	0.328026
JGI_V11_PST130_P490253	903	733.768	73	7.32435
JGI_V11_PST130_P499811	630	460.867	0	0
JGI_V11_PST130_P499821	786	616.781	606	72.3346
JGI_V11_PST130_P499035	723	553.793	197	26.1893
JGI_V11_PST130_P495821	186	48.9881	0	0
JGI_V11_PST130_P498892	1536	1366.77	1652	88.9857
JGI_V11_PST130_P497450	213	66.3941	0	0
JGI_V11_PST130_P502143	579	409.987	1	0.17957
JGI_V11_PST130_P492511	783	613.781	367	44.0207
JGI_V11_PST130_P490080	924	754.768	59	5.75497
JGI_V11_PST130_P497394	699	529.798	22	3.05715
JGI_V11_PST130_P502263	216	68.4978	0	0
JGI_V11_PST130_P490962	405	236.884	0	0
JGI_V11_PST130_P503201	1404	1234.77	1029	61.3529
JGI_V11_PST130_P493196	1023	853.768	0	0
JGI_V11_PST130_P502221	600	430.946	100	17.0837
JGI_V11_PST130_P494323	366	198.74	7	2.59309
JGI_V11_PST130_P498167	1392	1222.77	91	5.47901
JGI_V11_PST130_P486685	777	607.781	122	14.7781
JGI_V11_PST130_P492358	663	493.823	0	0
JGI_V11_PST130_P496149	468	299.383	3	0.737733
JGI_V11_PST130_P487573	624	454.871	127	20.5551
JGI_V11_PST130_P486837	1116	946.768	484	37.6363
JGI_V11_PST130_P487261	606	436.907	1182	199.174
JGI_V11_PST130_P502563	936	766.768	310	29.7648
JGI_V11_PST130_P501173	225	74.911	7	6.87951
JGI_V11_PST130_P493966	1164	994.768	2	0.148017
JGI_V11_PST130_P501424	312	147.592	275	137.174
JGI_V11_PST130_P501539	798	628.781	0	0
JGI_V11_PST130_P499328	909	739.768	171	17.0179
JGI_V11_PST130_P500173	1755	1585.77	402	18.6634
JGI_V11_PST130_P488707	456	287.453	0	0
JGI_V11_PST130_P494277	225	74.911	11	10.8107
JGI_V11_PST130_P502448	294	131.258	66	37.0189
JGI_V11_PST130_P494554	615	445.876	36	5.9442
JGI_V11_PST130_P502596	798	628.781	6049	708.253
JGI_V11_PST130_P491571	180	45.511	0	0
JGI_V11_PST130_P495655	942	772.768	298	28.3904
JGI_V11_PST130_P497050	687	517.803	0	0
JGI_V11_PST130_P494801	195	54.4732	0	0
JGI_V11_PST130_P498801	888	718.768	68	6.96506
JGI_V11_PST130_P496827	180	45.511	0	0
JGI_V11_PST130_P489496	2145	1975.77	144	5.36576
JGI_V11_PST130_P499753	333	167.149	322	141.826
JGI_V11_PST130_P488900	678	508.808	37	5.35368
JGI_V11_PST130_P490189	1923	1753.77	64	2.68666
JGI_V11_PST130_P495879	231	79.3548	13.9221	12.9163
JGI_V11_PST130_P499155	945	775.768	634	60.1675
JGI_V11_PST130_P489975	198	56.3712	1	1.30601
JGI_V11_PST130_P501324	1542	1372.77	7	0.37541
JGI_V11_PST130_P497431	207	62.2819	15	17.731
JGI_V11_PST130_P499053	1422	1252.77	1621	95.2614
JGI_V11_PST130_P493155	2700	2530.77	0	0
JGI_V11_PST130_P487646	1425	1255.77	1043	61.1476
JGI_V11_PST130_P492444	423	254.697	0	0
JGI_V11_PST130_P503273	225	74.911	75	73.709
JGI_V11_PST130_P499444	732	562.787	17	2.22387
JGI_V11_PST130_P492605	1689	1519.77	381	18.4566
JGI_V11_PST130_P495858	1389	1219.77	989	59.6931
JGI_V11_PST130_P499617	3432	3262.77	417	9.40924
JGI_V11_PST130_P504554	339	172.826	9	3.83387
JGI_V11_PST130_P496457	855	685.775	0	0
JGI_V11_PST130_P491752	1416	1246.77	160	9.44798
JGI_V11_PST130_P502800	408	239.862	50	15.3466
JGI_V11_PST130_P492821	1794	1624.77	167	7.56711
JGI_V11_PST130_P487233	1260	1090.77	116	7.82943
JGI_V11_PST130_P489912	1380	1210.77	12	0.729668
JGI_V11_PST130_P499598	1137	967.768	777	59.1091
JGI_V11_PST130_P501049	1137	967.768	92	6.99876
JGI_V11_PST130_P494687	615	445.876	0	0
JGI_V11_PST130_P501376	1515	1345.77	547	29.9242
JGI_V11_PST130_P496069	234	81.6012	82	73.9813
JGI_V11_PST130_P503102	4041	3871.77	289	5.49532
JGI_V11_PST130_P494770	960	790.768	27	2.51373
JGI_V11_PST130_P493251	432	263.591	366	102.225
JGI_V11_PST130_P498696	441	272.532	2	0.540279
JGI_V11_PST130_P494219	600	430.946	96	16.4004
JGI_V11_PST130_P488258	2595	2425.77	0	0
JGI_V11_PST130_P490248	240	86.2287	0	0
JGI_V11_PST130_P497296	735	565.781	82	10.6701
JGI_V11_PST130_P488047	96	16.6549	0	0
JGI_V11_PST130_P492569	453	284.47	0	0
JGI_V11_PST130_P504432	474	305.337	866	208.806
JGI_V11_PST130_P498081	633	463.862	5	0.793571
JGI_V11_PST130_P492528	237	83.9173	0	0
JGI_V11_PST130_P497744	1188	1018.77	832	60.1247
JGI_V11_PST130_P504471	666	496.818	172	25.488
JGI_V11_PST130_P500064	654	484.843	127	19.2844
JGI_V11_PST130_P504013	783	613.781	0	0
JGI_V11_PST130_P504105	1548	1378.77	171	9.13082
JGI_V11_PST130_P492674	399	230.98	13	4.14356
JGI_V11_PST130_P488521	981	811.768	429	38.9072
JGI_V11_PST130_P494077	330	164.32	0	0
JGI_V11_PST130_P491097	393	225.092	0	0
JGI_V11_PST130_P493933	1260	1090.77	11	0.742446
JGI_V11_PST130_P502315	756	586.781	188.547	23.6564
JGI_V11_PST130_P496341	462	293.43	0	0
JGI_V11_PST130_P492447	468	299.383	1455	357.8
JGI_V11_PST130_P492237	621	451.876	124	20.2026
JGI_V11_PST130_P498925	582	412.971	0	0
JGI_V11_PST130_P491322	1080	910.768	211	17.0561
JGI_V11_PST130_P488698	282	120.728	0	0
JGI_V11_PST130_P487343	339	172.826	0	0
JGI_V11_PST130_P493164	900	730.768	917	92.3835
JGI_V11_PST130_P499772	894	724.768	43	4.36792
JGI_V11_PST130_P488695	1260	1090.77	111	7.49196
JGI_V11_PST130_P503924	402	233.936	1	0.314708
JGI_V11_PST130_P500339	660	490.833	132	19.7991
JGI_V11_PST130_P500415	921	751.768	1	0.0979312
JGI_V11_PST130_P497021	975	805.768	0	0
JGI_V11_PST130_P499052	678	508.808	204	29.5176
JGI_V11_PST130_P489817	897	727.768	0	0
JGI_V11_PST130_P493451	2781	2611.77	316	8.90753
JGI_V11_PST130_P503596	669	499.818	152	22.3891
JGI_V11_PST130_P500118	462	293.43	6	1.5054
JGI_V11_PST130_P501171	975	805.768	87.3291	7.9791
JGI_V11_PST130_P494500	198	56.3712	0	0
JGI_V11_PST130_P501677	1455	1285.77	5	0.286294
JGI_V11_PST130_P490538	255	98.0015	8	6.00983
JGI_V11_PST130_P497907	2877	2707.77	250	6.79725
JGI_V11_PST130_P490066	225	74.911	0	0
JGI_V11_PST130_P488378	1620	1450.77	211	10.7075
JGI_V11_PST130_P494683	855	685.775	0	0
JGI_V11_PST130_P488945	1389	1219.77	0	0
JGI_V11_PST130_P493936	228	77.1447	0	0
JGI_V11_PST130_P489879	1371	1201.77	0	0
JGI_V11_PST130_P503992	2313	2143.77	16	0.549474
JGI_V11_PST130_P501182	4173	4003.77	579	10.6467
JGI_V11_PST130_P502478	531	362.138	12	2.43956
JGI_V11_PST130_P495219	969	799.768	8	0.736429
JGI_V11_PST130_P490833	1524	1354.77	362	19.672
JGI_V11_PST130_P490867	672	502.813	12	1.75703
JGI_V11_PST130_P487024	309	144.821	0	0
JGI_V11_PST130_P499940	1719	1549.77	414	19.667
JGI_V11_PST130_P499472	1335	1165.77	55	3.4734
JGI_V11_PST130_P502637	1590	1420.77	221	11.4518
JGI_V11_PST130_P497755	558	389.051	0	0
JGI_V11_PST130_P495707	1320	1150.77	130.08	8.32199
JGI_V11_PST130_P492644	372	204.549	0	0
JGI_V11_PST130_P494471	372	204.549	0	0
JGI_V11_PST130_P495557	1218	1048.77	0	0
JGI_V11_PST130_P501513	1971	1801.77	106	4.33123
JGI_V11_PST130_P494697	261	102.902	0	0
JGI_V11_PST130_P498766	1155	985.768	1	0.0746844
JGI_V11_PST130_P498480	654	484.843	58	8.80707
JGI_V11_PST130_P488036	1638	1468.77	1291	64.711
JGI_V11_PST130_P492151	405	236.884	0	0
JGI_V11_PST130_P500500	222	72.719	0	0
JGI_V11_PST130_P487348	552	383.063	0	0
JGI_V11_PST130_P498824	900	730.768	0	0
JGI_V11_PST130_P494110	2784	2614.77	216	6.0817
JGI_V11_PST130_P491104	651	481.858	18	2.75016
JGI_V11_PST130_P488205	438	269.551	25	6.82817
JGI_V11_PST130_P490802	1977	1807.77	195	7.94139
JGI_V11_PST130_P504509	207	62.2819	1	1.18207
JGI_V11_PST130_P504485	354	187.152	0	0
JGI_V11_PST130_P494241	1410	1240.77	64	3.79747
JGI_V11_PST130_P491968	426	257.656	7	2.00015
JGI_V11_PST130_P489936	2061	1891.77	72	2.80201
JGI_V11_PST130_P497749	1194	1024.77	58	4.16684
JGI_V11_PST130_P486795	213	66.3941	0	0
JGI_V11_PST130_P504130	3096	2926.77	488	12.2754
JGI_V11_PST130_P501994	639	469.858	0	0
JGI_V11_PST130_P500760	483	314.306	69	16.1622
JGI_V11_PST130_P502737	1986	1816.77	20	0.810467
JGI_V11_PST130_P500325	1224	1054.77	0	0
JGI_V11_PST130_P504468	1257	1087.77	3	0.203044
JGI_V11_PST130_P504128	2481	2311.77	93	2.96172
JGI_V11_PST130_P496175	1104	934.768	0	0
JGI_V11_PST130_P502580	612	442.88	37	6.15064
JGI_V11_PST130_P492987	114	17.7291	1	4.15257
JGI_V11_PST130_P487067	1191	1021.77	7	0.504371
JGI_V11_PST130_P497078	297	133.917	0	0
JGI_V11_PST130_P497483	213	66.3941	0	0
JGI_V11_PST130_P490570	264	105.395	7	4.8897
JGI_V11_PST130_P488186	1299	1129.77	116	7.55916
JGI_V11_PST130_P493736	687	517.803	0	0
JGI_V11_PST130_P502792	369	201.645	6	2.19063
JGI_V11_PST130_P504234	975	805.768	2	0.182736
JGI_V11_PST130_P489375	546	377.082	0	0
JGI_V11_PST130_P504613	1530	1360.77	263	14.2291
JGI_V11_PST130_P501833	1293	1123.77	10547	690.967
JGI_V11_PST130_P487276	1032	862.768	184	15.701
JGI_V11_PST130_P489521	276	115.568	0	0
JGI_V11_PST130_P498989	570	401.016	34	6.24198
JGI_V11_PST130_P491011	294	131.258	0	0
JGI_V11_PST130_P501107	2226	2056.77	151	5.40501
JGI_V11_PST130_P488464	1599	1429.77	1	0.0514919
JGI_V11_PST130_P500697	597	427.946	0	0
JGI_V11_PST130_P487226	942	772.768	3	0.28581
JGI_V11_PST130_P494160	1278	1108.77	0	0
JGI_V11_PST130_P493213	2928	2758.77	474	12.6493
JGI_V11_PST130_P499046	909	739.768	2	0.199039
JGI_V11_PST130_P490517	1329	1159.77	6	0.380877
JGI_V11_PST130_P493752	873	703.775	18	1.88297
JGI_V11_PST130_P497468	351	184.272	0	0
JGI_V11_PST130_P500145	789	619.781	146	17.3428
JGI_V11_PST130_P502333	2694	2524.77	161	4.69471
JGI_V11_PST130_P491342	372	204.549	33	11.8774
JGI_V11_PST130_P501003	975	805.768	31	2.83241
JGI_V11_PST130_P491314	2967	2797.77	0	0
JGI_V11_PST130_P488252	888	718.768	0	0
JGI_V11_PST130_P503238	516	347.19	73	15.4796
JGI_V11_PST130_P504556	1530	1360.77	159	8.60236
JGI_V11_PST130_P497785	1380	1210.77	234	14.2285
JGI_V11_PST130_P499274	321	155.934	5	2.36066
JGI_V11_PST130_P490059	264	105.395	0	0
JGI_V11_PST130_P493665	1872	1702.77	411	17.7701
JGI_V11_PST130_P491970	888	718.768	24	2.45826
JGI_V11_PST130_P486735	1497	1327.77	109	6.04379
JGI_V11_PST130_P488163	207	62.2819	0	0
JGI_V11_PST130_P500550	1491	1321.77	40	2.22797
JGI_V11_PST130_P496702	720	550.798	0	0
JGI_V11_PST130_P487239	453	284.47	17	4.39963
JGI_V11_PST130_P493319	1146	976.768	2	0.150745
JGI_V11_PST130_P499749	987	817.768	1253	112.804
JGI_V11_PST130_P492200	771	601.781	0	0
JGI_V11_PST130_P496997	372	204.549	0	0
JGI_V11_PST130_P501126	438	269.551	0	0
JGI_V11_PST130_P495263	753	583.781	0	0
JGI_V11_PST130_P496864	1158	988.768	48	3.57398
JGI_V11_PST130_P502830	855	685.775	96	10.3061
JGI_V11_PST130_P493143	345	178.532	0	0
JGI_V11_PST130_P501627	525	356.145	1693	349.973
JGI_V11_PST130_P504563	753	583.781	0	0
JGI_V11_PST130_P493533	693	523.798	0	0
JGI_V11_PST130_P500024	1218	1048.77	1	0.0701981
JGI_V11_PST130_P503798	303	139.333	35	18.4934
JGI_V11_PST130_P501726	384	216.253	7	2.38309
JGI_V11_PST130_P499906	990	820.768	538	48.2577
JGI_V11_PST130_P498781	1068	898.768	0	0
JGI_V11_PST130_P492101	1044	874.768	40	3.36645
JGI_V11_PST130_P497788	1968	1798.77	52	2.1283
JGI_V11_PST130_P503791	513	344.204	0	0
JGI_V11_PST130_P502590	996	826.768	494	43.9894
JGI_V11_PST130_P491336	345	178.532	352	145.155
JGI_V11_PST130_P499699	1140	970.768	491	37.2367
JGI_V11_PST130_P492333	225	74.911	0	0
JGI_V11_PST130_P497807	1635	1465.77	78	3.91773
JGI_V11_PST130_P487728	312	147.592	0	0
JGI_V11_PST130_P490255	402	233.936	27	8.49712
JGI_V11_PST130_P501947	417	248.755	0	0
JGI_V11_PST130_P501314	3264	3094.77	41	0.97535
JGI_V11_PST130_P504097	525	356.145	14	2.89405
JGI_V11_PST130_P489428	192	52.5826	6	8.40066
JGI_V11_PST130_P491265	576	407.004	142	25.6859
JGI_V11_PST130_P501442	375	207.45	96	34.0692
JGI_V11_PST130_P488083	255	98.0015	2	1.50246
