target_id	length	eff_length	est_counts	tpm
JGI_V11_PST130_P499685	918	731.919	138	17.0001
JGI_V11_PST130_P502980	321	142.448	0	0
JGI_V11_PST130_P487811	1530	1343.91	4	0.268364
JGI_V11_PST130_P495797	255	86.9074	0	0
JGI_V11_PST130_P489418	228	67.4973	1	1.33582
JGI_V11_PST130_P498926	474	289.373	1	0.311585
JGI_V11_PST130_P501384	1050	863.909	27	2.81793
JGI_V11_PST130_P501252	750	564.026	53	8.4725
JGI_V11_PST130_P499166	1830	1643.91	438	24.0232
JGI_V11_PST130_P489573	2040	1853.91	224	10.8942
JGI_V11_PST130_P488418	252	84.6509	246	262.022
JGI_V11_PST130_P492494	1971	1784.91	497	25.1058
JGI_V11_PST130_P494746	621	435.239	2800	580.049
JGI_V11_PST130_P500964	1380	1193.91	0	0
JGI_V11_PST130_P492927	1122	935.909	378	36.416
JGI_V11_PST130_P492135	213	57.6788	8	12.5057
JGI_V11_PST130_P501183	240	75.8554	0	0
JGI_V11_PST130_P503237	867	680.937	303	40.1208
JGI_V11_PST130_P487564	426	242.21	0	0
JGI_V11_PST130_P499426	2115	1928.91	509	23.7925
JGI_V11_PST130_P494766	2925	2738.91	460	15.1431
JGI_V11_PST130_P500847	1998	1811.91	1016	50.5582
JGI_V11_PST130_P504293	240	75.8554	64	76.0725
JGI_V11_PST130_P500395	1968	1781.91	102	5.16118
JGI_V11_PST130_P492350	807	620.963	95	13.7941
JGI_V11_PST130_P500023	1149	962.909	0	0
JGI_V11_PST130_P494506	402	218.799	0	0
JGI_V11_PST130_P491735	372	189.97	0	0
JGI_V11_PST130_P496281	1194	1007.91	294	26.3003
JGI_V11_PST130_P487366	1620	1433.91	491	30.8741
JGI_V11_PST130_P488690	1674	1487.91	234	14.1799
JGI_V11_PST130_P495244	303	126.461	28	19.9634
JGI_V11_PST130_P492500	366	184.298	348	170.253
JGI_V11_PST130_P503928	663	477.129	75	14.1729
JGI_V11_PST130_P495509	1191	1004.91	6	0.538343
JGI_V11_PST130_P499313	879	692.928	162	21.0795
JGI_V11_PST130_P488488	618	432.245	2	0.417191
JGI_V11_PST130_P490253	903	716.919	78	9.80978
JGI_V11_PST130_P499811	630	444.215	1	0.202974
JGI_V11_PST130_P499821	786	599.979	506	76.0412
JGI_V11_PST130_P499035	723	537.048	124	20.8182
JGI_V11_PST130_P495821	186	42.1581	0	0
JGI_V11_PST130_P498892	1536	1349.91	1323	88.367
JGI_V11_PST130_P497450	213	57.6788	0	0
JGI_V11_PST130_P502143	579	393.425	4	0.916712
JGI_V11_PST130_P492511	783	596.979	598	90.3184
JGI_V11_PST130_P490080	924	737.909	45	5.4985
JGI_V11_PST130_P497394	699	513.062	11	1.93311
JGI_V11_PST130_P502263	216	59.587	0	0
JGI_V11_PST130_P490962	405	221.715	0	0
JGI_V11_PST130_P503201	1404	1217.91	713	52.7848
JGI_V11_PST130_P493196	1023	836.909	2	0.21547
JGI_V11_PST130_P502221	600	414.36	111	24.1535
JGI_V11_PST130_P494323	366	184.298	6	2.93539
JGI_V11_PST130_P498167	1392	1205.91	118	8.82271
JGI_V11_PST130_P486685	777	590.979	82	12.5105
JGI_V11_PST130_P492358	663	477.129	0	0
JGI_V11_PST130_P496149	468	283.454	4	1.27236
JGI_V11_PST130_P487573	624	438.233	70	14.4022
JGI_V11_PST130_P486837	1116	929.909	380	36.8449
JGI_V11_PST130_P487261	606	420.326	652	139.861
JGI_V11_PST130_P502563	936	749.909	156	18.7565
JGI_V11_PST130_P501173	225	65.4945	3	4.13001
JGI_V11_PST130_P493966	1164	977.909	5	0.461006
JGI_V11_PST130_P501424	312	134.434	149	99.9337
JGI_V11_PST130_P501539	798	611.963	0	0
JGI_V11_PST130_P499328	909	722.919	164	20.4545
JGI_V11_PST130_P500173	1755	1568.91	298	17.1259
JGI_V11_PST130_P488707	456	271.664	6	1.99138
JGI_V11_PST130_P494277	225	65.4945	11	15.1434
JGI_V11_PST130_P502448	294	118.569	52	39.5428
JGI_V11_PST130_P494554	615	429.285	430	90.3144
JGI_V11_PST130_P502596	798	611.963	3525	519.36
JGI_V11_PST130_P491571	180	39.1171	0	0
JGI_V11_PST130_P495655	942	755.909	249	29.7005
JGI_V11_PST130_P497050	687	501.083	0	0
JGI_V11_PST130_P494801	195	47.0944	0	0
JGI_V11_PST130_P498801	888	701.928	54	6.93642
JGI_V11_PST130_P496827	180	39.1171	9	20.7448
JGI_V11_PST130_P489496	2145	1958.91	125	5.75348
JGI_V11_PST130_P499753	333	153.457	278	163.34
JGI_V11_PST130_P488900	678	492.089	84	15.3911
JGI_V11_PST130_P490189	1923	1736.91	99	5.13917
JGI_V11_PST130_P495879	231	69.5576	17.8078	23.0835
JGI_V11_PST130_P499155	945	758.909	1225	145.54
JGI_V11_PST130_P489975	198	48.736	0	0
JGI_V11_PST130_P501324	1542	1355.91	25	1.66243
JGI_V11_PST130_P497431	207	54.0249	17	28.372
JGI_V11_PST130_P499053	1422	1235.91	1127	82.219
JGI_V11_PST130_P493155	2700	2513.91	0	0
JGI_V11_PST130_P487646	1425	1238.91	527	38.3536
JGI_V11_PST130_P492444	423	239.272	0	0
JGI_V11_PST130_P503273	225	65.4945	93	128.03
JGI_V11_PST130_P499444	732	546.033	126	20.8059
JGI_V11_PST130_P492605	1689	1502.91	384.321	23.0566
JGI_V11_PST130_P495858	1389	1202.91	696	52.1688
JGI_V11_PST130_P499617	3432	3245.91	329	9.1389
JGI_V11_PST130_P504554	339	158.972	14	7.9404
JGI_V11_PST130_P496457	855	668.937	0	0
JGI_V11_PST130_P491752	1416	1229.91	185	13.5623
JGI_V11_PST130_P502800	408	224.64	35	14.048
JGI_V11_PST130_P492821	1794	1607.91	176	9.86929
JGI_V11_PST130_P487233	1260	1073.91	157	13.1816
JGI_V11_PST130_P489912	1380	1193.91	14	1.05728
JGI_V11_PST130_P499598	1137	950.909	408	38.6862
JGI_V11_PST130_P501049	1137	950.909	74	7.01661
JGI_V11_PST130_P494687	615	429.285	0	0
JGI_V11_PST130_P501376	1515	1328.91	261	17.7084
JGI_V11_PST130_P496069	234	71.655	66	83.0485
JGI_V11_PST130_P503102	4041	3854.91	272	6.36194
JGI_V11_PST130_P494770	960	773.909	28	3.26214
JGI_V11_PST130_P493251	432	248.103	171	62.1438
JGI_V11_PST130_P498696	441	256.943	0	0
JGI_V11_PST130_P494219	600	414.36	90	19.5839
JGI_V11_PST130_P488258	2595	2408.91	0	0
JGI_V11_PST130_P490248	240	75.8554	0	0
JGI_V11_PST130_P497296	735	549.033	68	11.1672
JGI_V11_PST130_P488047	96	21.6415	3	12.4988
JGI_V11_PST130_P492569	453	268.723	1	0.335529
JGI_V11_PST130_P504432	474	289.373	1116	347.729
JGI_V11_PST130_P498081	633	447.203	10	2.01618
JGI_V11_PST130_P492528	237	73.7423	1	1.22269
JGI_V11_PST130_P497744	1188	1001.91	629	56.6053
JGI_V11_PST130_P504471	666	480.129	146	27.4176
JGI_V11_PST130_P500064	654	468.141	171	32.9347
JGI_V11_PST130_P504013	783	596.979	0	0
JGI_V11_PST130_P504105	1548	1361.91	128	8.47416
JGI_V11_PST130_P492674	399	215.908	22	9.1873
JGI_V11_PST130_P488521	981	794.909	121	13.7247
JGI_V11_PST130_P494077	330	150.701	0	0
JGI_V11_PST130_P491097	393	210.097	0	0
JGI_V11_PST130_P493933	1260	1073.91	8	0.671672
JGI_V11_PST130_P502315	756	570.01	133	21.0379
JGI_V11_PST130_P496341	462	277.556	0	0
JGI_V11_PST130_P492447	468	283.454	927	294.871
JGI_V11_PST130_P492237	621	435.239	81	16.78
JGI_V11_PST130_P498925	582	396.414	0	0
JGI_V11_PST130_P491322	1080	893.909	195	19.6687
JGI_V11_PST130_P488698	282	108.411	0	0
JGI_V11_PST130_P487343	339	158.972	0	0
JGI_V11_PST130_P493164	900	713.919	812	102.551
JGI_V11_PST130_P499772	894	707.919	13	1.65575
JGI_V11_PST130_P488695	1260	1073.91	48	4.03003
JGI_V11_PST130_P503924	402	218.799	13	5.35713
JGI_V11_PST130_P500339	660	474.129	57	10.8396
JGI_V11_PST130_P500415	921	734.909	0	0
JGI_V11_PST130_P497021	975	788.909	0	0
JGI_V11_PST130_P499052	678	492.089	212	38.8442
JGI_V11_PST130_P489817	897	710.919	0	0
JGI_V11_PST130_P493451	2781	2594.91	303	10.5282
JGI_V11_PST130_P503596	669	483.122	99	18.4762
JGI_V11_PST130_P500118	462	277.556	3	0.974551
JGI_V11_PST130_P501171	975	788.909	73	8.34316
JGI_V11_PST130_P494500	198	48.736	0	0
JGI_V11_PST130_P501677	1455	1268.91	15	1.06585
JGI_V11_PST130_P490538	255	86.9074	3	3.11243
JGI_V11_PST130_P497907	2877	2690.91	172	5.7632
JGI_V11_PST130_P490066	225	65.4945	0	0
JGI_V11_PST130_P488378	1620	1433.91	173	10.8783
JGI_V11_PST130_P494683	855	668.937	0	0
JGI_V11_PST130_P488945	1389	1202.91	0	0
JGI_V11_PST130_P493936	228	67.4973	0	0
JGI_V11_PST130_P489879	1371	1184.91	1	0.0760939
JGI_V11_PST130_P503992	2313	2126.91	27	1.14459
JGI_V11_PST130_P501182	4173	3986.91	469	10.6065
JGI_V11_PST130_P502478	531	345.757	62	16.1679
JGI_V11_PST130_P495219	969	782.909	6	0.690994
JGI_V11_PST130_P490833	1524	1337.91	331	22.3067
JGI_V11_PST130_P490867	672	486.116	14	2.59671
JGI_V11_PST130_P487024	309	131.742	0	0
JGI_V11_PST130_P499940	1719	1532.91	328	19.2927
JGI_V11_PST130_P499472	1335	1148.91	49	3.84543
JGI_V11_PST130_P502637	1590	1403.91	192	12.331
JGI_V11_PST130_P497755	558	372.559	0	0
JGI_V11_PST130_P495707	1320	1133.91	145.841	11.5967
JGI_V11_PST130_P492644	372	189.97	0	0
JGI_V11_PST130_P494471	372	189.97	0	0
JGI_V11_PST130_P495557	1218	1031.91	0	0
JGI_V11_PST130_P501513	1971	1784.91	107	5.40508
JGI_V11_PST130_P494697	261	91.5295	1	0.985084
JGI_V11_PST130_P498766	1155	968.909	6	0.558345
JGI_V11_PST130_P498480	654	468.141	87	16.7562
JGI_V11_PST130_P488036	1638	1451.91	838	52.0402
JGI_V11_PST130_P492151	405	221.715	0	0
JGI_V11_PST130_P500500	222	63.4515	0	0
JGI_V11_PST130_P487348	552	366.589	0	0
JGI_V11_PST130_P498824	900	713.919	0	0
JGI_V11_PST130_P494110	2784	2597.91	156	5.41421
JGI_V11_PST130_P491104	651	465.154	22	4.26442
JGI_V11_PST130_P488205	438	254.005	16	5.67953
JGI_V11_PST130_P490802	1977	1790.91	158	7.9546
JGI_V11_PST130_P504509	207	54.0249	1	1.66894
JGI_V11_PST130_P504485	354	172.98	0	0
JGI_V11_PST130_P494241	1410	1223.91	92	6.77756
JGI_V11_PST130_P491968	426	242.21	4	1.48903
JGI_V11_PST130_P489936	2061	1874.91	84	4.03956
JGI_V11_PST130_P497749	1194	1007.91	69	6.17252
JGI_V11_PST130_P486795	213	57.6788	0	0
JGI_V11_PST130_P504130	3096	2909.91	268	8.30405
JGI_V11_PST130_P501994	639	453.185	0	0
JGI_V11_PST130_P500760	483	298.242	33	9.97652
JGI_V11_PST130_P502737	1986	1799.91	17	0.851595
JGI_V11_PST130_P500325	1224	1037.91	0	0
JGI_V11_PST130_P504468	1257	1070.91	1	0.0841942
JGI_V11_PST130_P504128	2481	2294.91	85	3.33955
JGI_V11_PST130_P496175	1104	917.909	0	0
JGI_V11_PST130_P502580	612	426.303	158	33.4175
JGI_V11_PST130_P492987	114	18.5848	0	0
JGI_V11_PST130_P487067	1191	1004.91	29.0557	2.60698
JGI_V11_PST130_P497078	297	121.192	0	0
JGI_V11_PST130_P497483	213	57.6788	0	0
JGI_V11_PST130_P490570	264	93.8627	6	5.76358
JGI_V11_PST130_P488186	1299	1112.91	78	6.31931
JGI_V11_PST130_P493736	687	501.083	6	1.07963
JGI_V11_PST130_P502792	369	187.133	18	8.67277
JGI_V11_PST130_P504234	975	788.909	13	1.48577
JGI_V11_PST130_P489375	546	360.638	0	0
JGI_V11_PST130_P504613	1530	1343.91	336	22.5426
JGI_V11_PST130_P501833	1293	1106.91	7068	575.73
JGI_V11_PST130_P487276	1032	845.909	208	22.1704
JGI_V11_PST130_P489521	276	103.527	0	0
JGI_V11_PST130_P498989	570	384.503	27	6.33138
JGI_V11_PST130_P491011	294	118.569	0	0
JGI_V11_PST130_P501107	2226	2039.91	162	7.16042
JGI_V11_PST130_P488464	1599	1412.91	7	0.446703
JGI_V11_PST130_P500697	597	411.36	0	0
JGI_V11_PST130_P487226	942	755.909	6	0.715676
JGI_V11_PST130_P494160	1278	1091.91	0	0
JGI_V11_PST130_P493213	2928	2741.91	457	15.0279
JGI_V11_PST130_P499046	909	722.919	5	0.623613
JGI_V11_PST130_P490517	1329	1142.91	19	1.49891
JGI_V11_PST130_P493752	873	686.937	29	3.80641
JGI_V11_PST130_P497468	351	170.121	0	0
JGI_V11_PST130_P500145	789	602.971	131	19.5889
JGI_V11_PST130_P502333	2694	2507.91	150	5.3928
JGI_V11_PST130_P491342	372	189.97	35	16.6118
JGI_V11_PST130_P501003	975	788.909	79	9.0289
JGI_V11_PST130_P491314	2967	2780.91	8	0.259381
JGI_V11_PST130_P488252	888	701.928	6	0.770714
JGI_V11_PST130_P503238	516	330.917	59	16.0756
JGI_V11_PST130_P504556	1530	1343.91	162	10.8688
JGI_V11_PST130_P497785	1380	1193.91	190	14.3488
JGI_V11_PST130_P499274	321	142.448	8	5.06372
JGI_V11_PST130_P490059	264	93.8627	0	0
JGI_V11_PST130_P493665	1872	1685.91	292	15.6165
JGI_V11_PST130_P491970	888	701.928	31	3.98202
JGI_V11_PST130_P486735	1497	1310.91	90	6.1902
JGI_V11_PST130_P488163	207	54.0249	1	1.66894
JGI_V11_PST130_P500550	1491	1304.91	34	2.34927
JGI_V11_PST130_P496702	720	534.048	0	0
JGI_V11_PST130_P487239	453	268.723	28	9.39482
JGI_V11_PST130_P493319	1146	959.909	4	0.37572
JGI_V11_PST130_P499749	987	800.909	954	107.399
JGI_V11_PST130_P492200	771	584.987	0	0
JGI_V11_PST130_P496997	372	189.97	0	0
JGI_V11_PST130_P501126	438	254.005	0	0
JGI_V11_PST130_P495263	753	567.018	0	0
JGI_V11_PST130_P496864	1158	971.909	41	3.80358
JGI_V11_PST130_P502830	855	668.937	125	16.8484
JGI_V11_PST130_P493143	345	164.517	0	0
JGI_V11_PST130_P501627	525	339.818	1149	304.866
JGI_V11_PST130_P504563	753	567.018	0	0
JGI_V11_PST130_P493533	693	507.083	0	0
JGI_V11_PST130_P500024	1218	1031.91	0	0
JGI_V11_PST130_P503798	303	126.461	43	30.6581
JGI_V11_PST130_P501726	384	201.422	11	4.92403
JGI_V11_PST130_P499906	990	803.909	336	37.6849
JGI_V11_PST130_P498781	1068	881.909	0	0
JGI_V11_PST130_P492101	1044	857.909	47	4.93959
JGI_V11_PST130_P497788	1968	1781.91	66	3.33959
JGI_V11_PST130_P503791	513	327.935	0	0
JGI_V11_PST130_P502590	996	809.909	268	29.8355
JGI_V11_PST130_P491336	345	164.517	774	424.195
JGI_V11_PST130_P499699	1140	953.909	446	42.1563
JGI_V11_PST130_P492333	225	65.4945	0	0
JGI_V11_PST130_P497807	1635	1448.91	117	7.2808
JGI_V11_PST130_P487728	312	134.434	0	0
JGI_V11_PST130_P490255	402	218.799	49	20.1923
JGI_V11_PST130_P501947	417	233.41	0	0
JGI_V11_PST130_P501314	3264	3077.91	59	1.72835
JGI_V11_PST130_P504097	525	339.818	32	8.49061
JGI_V11_PST130_P489428	192	45.3801	27	53.6454
JGI_V11_PST130_P491265	576	390.451	73	16.8574
