target_id	length	eff_length	est_counts	tpm
JGI_V11_PST130_P497467	420	242.278	0	0
JGI_V11_PST130_P503043	831	652.051	0	0
JGI_V11_PST130_P492782	849	670.051	3	1.66771
JGI_V11_PST130_P498610	1911	1732.05	41	8.81721
JGI_V11_PST130_P493455	2637	2458.05	0	0
JGI_V11_PST130_P487534	699	520.114	9	6.44544
JGI_V11_PST130_P498631	264	96.0056	3	11.6395
JGI_V11_PST130_P490339	294	121.956	0	0
JGI_V11_PST130_P496873	840	661.051	3	1.69042
JGI_V11_PST130_P487910	354	177.792	0	0
JGI_V11_PST130_P487503	1722	1543.05	81	19.553
JGI_V11_PST130_P494070	201	51.009	4	29.2093
JGI_V11_PST130_P493585	1413	1234.05	5421	1636.27
JGI_V11_PST130_P488392	516	337.623	68	75.0213
JGI_V11_PST130_P498851	870	691.051	1	0.539011
JGI_V11_PST130_P492829	117	17.1026	0	0
JGI_V11_PST130_P493271	777	598.073	0	0
JGI_V11_PST130_P495613	774	595.073	0	0
JGI_V11_PST130_P493484	378	201.071	0	0
JGI_V11_PST130_P495946	4101	3922.05	72	6.83797
JGI_V11_PST130_P497574	2142	1963.05	0	0
JGI_V11_PST130_P491983	657	478.185	4	3.11582
JGI_V11_PST130_P496195	267	98.5177	0	0
JGI_V11_PST130_P504054	1005	826.051	0	0
JGI_V11_PST130_P490755	2886	2707.05	274	37.7018
JGI_V11_PST130_P501765	1053	874.051	0	0
JGI_V11_PST130_P501061	633	454.201	24	19.6821
JGI_V11_PST130_P489801	1974	1795.05	5	1.03753
JGI_V11_PST130_P497974	1311	1132.05	60	19.7421
JGI_V11_PST130_P488004	204	52.8008	0	0
JGI_V11_PST130_P490864	735	556.094	1	0.669823
JGI_V11_PST130_P492191	372	195.193	45	85.8728
JGI_V11_PST130_P495805	450	272.019	1	1.36933
JGI_V11_PST130_P488337	399	221.636	9	15.1255
JGI_V11_PST130_P490295	375	198.144	1	1.87987
JGI_V11_PST130_P496430	1320	1141.05	0	0
JGI_V11_PST130_P495878	999	820.051	1	0.454221
JGI_V11_PST130_P499320	3465	3286.05	72	8.16143
JGI_V11_PST130_P496905	825	646.051	73	42.0886
JGI_V11_PST130_P492598	741	562.094	16.5243	10.9502
JGI_V11_PST130_P497826	1191	1012.05	31	11.4095
JGI_V11_PST130_P497736	1356	1177.05	0	0
JGI_V11_PST130_P500991	933	754.051	9	4.4458
JGI_V11_PST130_P503923	459	280.989	3	3.97686
JGI_V11_PST130_P494286	510	331.671	0	0
JGI_V11_PST130_P490282	213	58.5148	0	0
JGI_V11_PST130_P500155	321	146.406	5	12.7209
JGI_V11_PST130_P499954	180	39.3498	0	0
JGI_V11_PST130_P487501	303	130.021	0	0
JGI_V11_PST130_P490087	708	529.114	2	1.40796
JGI_V11_PST130_P493517	588	409.293	1	0.910068
JGI_V11_PST130_P499482	1473	1294.05	10	2.87844
JGI_V11_PST130_P501790	510	331.671	226	253.81
JGI_V11_PST130_P490816	1440	1261.05	239	70.5949
JGI_V11_PST130_P495037	294	121.956	0	0
JGI_V11_PST130_P503937	666	487.167	39	29.8191
JGI_V11_PST130_P492483	975	796.051	7	3.27541
JGI_V11_PST130_P499995	252	86.4171	3.04418	13.1214
JGI_V11_PST130_P501418	228	68.6704	0	0
JGI_V11_PST130_P490694	273	103.617	0	0
JGI_V11_PST130_P503187	969	790.051	1	0.471469
JGI_V11_PST130_P488425	1788	1609.05	63	14.5841
JGI_V11_PST130_P488577	1020	841.051	0	0
JGI_V11_PST130_P488373	831	652.051	0	0
JGI_V11_PST130_P493420	528	349.573	75	79.9156
JGI_V11_PST130_P501922	645	466.201	189	151.007
JGI_V11_PST130_P488108	540	361.484	5	5.15216
JGI_V11_PST130_P498955	1197	1018.05	37	13.5376
JGI_V11_PST130_P494961	324	149.212	0	0
JGI_V11_PST130_P503274	549	370.418	30	30.1673
JGI_V11_PST130_P493657	270	101.024	0	0
JGI_V11_PST130_P498071	2532	2353.05	83	13.1388
JGI_V11_PST130_P486917	567	388.336	0	0
JGI_V11_PST130_P491112	840	661.051	0	0
JGI_V11_PST130_P488279	639	460.201	0	0
JGI_V11_PST130_P491657	624	445.201	0	0
JGI_V11_PST130_P500174	1905	1726.05	89	19.2063
JGI_V11_PST130_P499216	744	565.094	73	48.1183
JGI_V11_PST130_P492935	492	313.822	1	1.18693
JGI_V11_PST130_P497213	279	108.785	2	6.84808
JGI_V11_PST130_P502799	870	691.051	63	33.9577
JGI_V11_PST130_P497805	1563	1384.05	5	1.34563
JGI_V11_PST130_P503162	276	106.193	2	7.01524
JGI_V11_PST130_P491332	309	135.417	0	0
JGI_V11_PST130_P493716	366	189.367	0	0
JGI_V11_PST130_P503811	753	574.094	0	0
JGI_V11_PST130_P494055	186	42.4424	0	0
JGI_V11_PST130_P494959	222	64.6051	0	0
JGI_V11_PST130_P494283	225	66.5879	10	55.9387
JGI_V11_PST130_P504030	210	56.5493	106	698.211
JGI_V11_PST130_P499646	243	79.599	0	0
JGI_V11_PST130_P490856	831	652.051	17	9.71125
JGI_V11_PST130_P496405	300	127.312	1	2.92576
JGI_V11_PST130_P496568	591	412.293	50	45.1723
JGI_V11_PST130_P502466	3273	3094.05	72	8.66789
JGI_V11_PST130_P487970	2127	1948.05	123	23.5187
JGI_V11_PST130_P501055	351	174.965	10	21.2891
JGI_V11_PST130_P489314	282	111.39	4.19658	14.0332
JGI_V11_PST130_P496994	312	138.12	0	0
JGI_V11_PST130_P503022	3606	3427.05	54	5.86923
JGI_V11_PST130_P488528	666	487.167	7	5.35215
JGI_V11_PST130_P495001	438	260.115	1	1.432
JGI_V11_PST130_P496402	576	397.336	0	0
JGI_V11_PST130_P490741	954	775.051	20	9.61187
JGI_V11_PST130_P497459	837	658.051	10	5.66042
JGI_V11_PST130_P503353	753	574.094	0	0
JGI_V11_PST130_P495825	405	227.515	14	22.9207
JGI_V11_PST130_P499309	2112	1933.05	46	8.86386
JGI_V11_PST130_P498272	1458	1279.05	17	4.95073
JGI_V11_PST130_P491054	663	484.167	0	0
JGI_V11_PST130_P499174	1221	1042.05	30	10.7236
JGI_V11_PST130_P504617	951	772.051	204	98.422
JGI_V11_PST130_P504318	1017	838.051	3	1.3334
JGI_V11_PST130_P502332	3492	3313.05	142	15.965
JGI_V11_PST130_P504051	696	517.114	4	2.88126
JGI_V11_PST130_P495014	477	298.855	3	3.73912
JGI_V11_PST130_P487484	999	820.051	10	4.54221
JGI_V11_PST130_P498299	543	364.458	69	70.5196
JGI_V11_PST130_P488763	408	230.465	0	0
JGI_V11_PST130_P486654	744	565.094	21	13.8422
JGI_V11_PST130_P492592	630	451.201	0	0
JGI_V11_PST130_P489391	315	140.869	18	47.5955
JGI_V11_PST130_P494921	1743	1564.05	17	4.04861
JGI_V11_PST130_P503328	1191	1012.05	29	10.6734
JGI_V11_PST130_P491904	393	215.778	0	0
JGI_V11_PST130_P498420	318	143.603	18	46.6894
JGI_V11_PST130_P499685	918	739.051	47	23.6882
JGI_V11_PST130_P502980	321	146.406	0	0
JGI_V11_PST130_P487811	1530	1351.05	1	0.2757
JGI_V11_PST130_P495797	255	88.7689	0	0
JGI_V11_PST130_P489418	228	68.6704	0	0
JGI_V11_PST130_P498926	474	295.865	0	0
JGI_V11_PST130_P501384	1050	871.051	28	11.9735
JGI_V11_PST130_P501252	750	571.094	29	18.9147
JGI_V11_PST130_P499166	1830	1651.05	40	9.02418
JGI_V11_PST130_P489573	2040	1861.05	54	10.808
JGI_V11_PST130_P488418	252	86.4171	52	224.136
JGI_V11_PST130_P492494	1971	1792.05	148	30.7623
JGI_V11_PST130_P494746	621	442.201	2573	2167.34
JGI_V11_PST130_P500964	1380	1201.05	0	0
JGI_V11_PST130_P492927	1122	943.051	95	37.5229
JGI_V11_PST130_P492135	213	58.5148	3	19.0969
JGI_V11_PST130_P501183	240	77.3511	0	0
JGI_V11_PST130_P503237	867	688.051	99	53.5948
JGI_V11_PST130_P487564	426	248.234	0	0
JGI_V11_PST130_P499426	2115	1936.05	133	25.5884
JGI_V11_PST130_P494766	2925	2746.05	42	5.69703
JGI_V11_PST130_P500847	1998	1819.05	287	58.7686
JGI_V11_PST130_P504293	240	77.3511	26	125.203
JGI_V11_PST130_P500395	1968	1789.05	17	3.53944
JGI_V11_PST130_P492350	807	628.051	14	8.30312
JGI_V11_PST130_P500023	1149	970.051	0	0
JGI_V11_PST130_P494506	402	224.547	0	0
JGI_V11_PST130_P491735	372	195.193	0	0
JGI_V11_PST130_P496281	1194	1015.05	81	29.7239
JGI_V11_PST130_P487366	1620	1441.05	983	254.087
JGI_V11_PST130_P488690	1674	1495.05	55	13.703
JGI_V11_PST130_P495244	303	130.021	11	31.5128
JGI_V11_PST130_P492500	366	189.367	85	167.195
JGI_V11_PST130_P503928	663	484.167	22	16.9253
JGI_V11_PST130_P495509	1191	1012.05	0	0
JGI_V11_PST130_P499313	879	700.051	16	8.51331
JGI_V11_PST130_P488488	618	439.201	2	1.69619
JGI_V11_PST130_P490253	903	724.051	24	12.3467
JGI_V11_PST130_P499811	630	451.201	1	0.825539
JGI_V11_PST130_P499821	786	607.073	114	69.9475
JGI_V11_PST130_P499035	723	544.094	32	21.9071
JGI_V11_PST130_P495821	186	42.4424	0	0
JGI_V11_PST130_P498892	1536	1357.05	295	80.9718
JGI_V11_PST130_P497450	213	58.5148	0	0
JGI_V11_PST130_P502143	579	400.336	1	0.930429
JGI_V11_PST130_P492511	783	604.073	179	110.375
JGI_V11_PST130_P490080	924	745.051	9	4.4995
JGI_V11_PST130_P497394	699	520.114	6	4.29696
JGI_V11_PST130_P502263	216	60.5282	0	0
JGI_V11_PST130_P490962	405	227.515	0	0
JGI_V11_PST130_P503201	1404	1225.05	158	48.0409
JGI_V11_PST130_P493196	1023	844.051	2	0.882611
JGI_V11_PST130_P502221	600	421.263	9	7.95788
JGI_V11_PST130_P494323	366	189.367	0	0
JGI_V11_PST130_P498167	1392	1213.05	25	7.6766
JGI_V11_PST130_P486685	777	598.073	17	10.5877
JGI_V11_PST130_P492358	663	484.167	0	0
JGI_V11_PST130_P496149	468	289.876	1	1.28498
JGI_V11_PST130_P487573	624	445.201	37	30.9566
JGI_V11_PST130_P486837	1116	937.051	141	56.0485
JGI_V11_PST130_P487261	606	427.248	182	158.672
JGI_V11_PST130_P502563	936	757.051	19	9.34838
JGI_V11_PST130_P501173	225	66.5879	4	22.3755
JGI_V11_PST130_P493966	1164	985.051	0	0
JGI_V11_PST130_P501424	312	138.12	55	148.325
JGI_V11_PST130_P501539	798	619.051	0	0
JGI_V11_PST130_P499328	909	730.051	24	12.2452
JGI_V11_PST130_P500173	1755	1576.05	88	20.798
JGI_V11_PST130_P488707	456	277.989	0	0
JGI_V11_PST130_P494277	225	66.5879	1	5.59387
JGI_V11_PST130_P502448	294	121.956	10	30.5425
JGI_V11_PST130_P494554	615	436.201	849	724.985
JGI_V11_PST130_P502596	798	619.051	757	455.489
JGI_V11_PST130_P491571	180	39.3498	0	0
JGI_V11_PST130_P495655	942	763.051	78	38.0758
JGI_V11_PST130_P497050	687	508.114	0	0
JGI_V11_PST130_P494801	195	47.5062	0	0
JGI_V11_PST130_P498801	888	709.051	17	8.93058
JGI_V11_PST130_P496827	180	39.3498	102	965.531
JGI_V11_PST130_P489496	2145	1966.05	37	7.00995
JGI_V11_PST130_P499753	333	157.696	59	139.36
JGI_V11_PST130_P488900	678	499.132	19	14.179
JGI_V11_PST130_P490189	1923	1744.05	24	5.12578
JGI_V11_PST130_P495879	231	70.8184	10.9607	57.6502
JGI_V11_PST130_P499155	945	766.051	310	150.734
JGI_V11_PST130_P489975	198	49.2487	1	7.56333
JGI_V11_PST130_P501324	1542	1363.05	33	9.01799
JGI_V11_PST130_P497431	207	54.6668	5	34.0686
JGI_V11_PST130_P499053	1422	1243.05	170	50.9411
JGI_V11_PST130_P493155	2700	2521.05	0	0
JGI_V11_PST130_P487646	1425	1246.05	216	64.5693
JGI_V11_PST130_P492444	423	245.252	0	0
JGI_V11_PST130_P503273	225	66.5879	24	134.253
JGI_V11_PST130_P499444	732	553.094	28	18.8568
JGI_V11_PST130_P492605	1689	1510.05	160	39.4672
JGI_V11_PST130_P495858	1389	1210.05	164	50.4834
JGI_V11_PST130_P499617	3432	3253.05	70	8.01522
JGI_V11_PST130_P504554	339	163.491	2	4.55663
JGI_V11_PST130_P496457	855	676.051	0	0
JGI_V11_PST130_P491752	1416	1237.05	41	12.3454
JGI_V11_PST130_P502800	408	230.465	10	16.1623
JGI_V11_PST130_P492821	1794	1615.05	38	8.76406
JGI_V11_PST130_P487233	1260	1081.05	34	11.715
JGI_V11_PST130_P489912	1380	1201.05	2	0.620264
JGI_V11_PST130_P499598	1137	958.051	148	57.5415
JGI_V11_PST130_P501049	1137	958.051	21	8.16467
JGI_V11_PST130_P494687	615	436.201	0	0
JGI_V11_PST130_P501376	1515	1336.05	9	2.50916
JGI_V11_PST130_P496069	234	72.968	26	132.724
JGI_V11_PST130_P503102	4041	3862.05	107	10.3199
JGI_V11_PST130_P494770	960	781.051	15	7.15352
JGI_V11_PST130_P493251	432	254.189	1	1.46539
JGI_V11_PST130_P498696	441	263.077	0	0
JGI_V11_PST130_P494219	600	421.263	35	30.9473
JGI_V11_PST130_P488258	2595	2416.05	0	0
JGI_V11_PST130_P490248	240	77.3511	0	0
JGI_V11_PST130_P497296	735	556.094	40	26.7929
JGI_V11_PST130_P488047	96	19.238	3	58.0859
JGI_V11_PST130_P492569	453	275.009	3	4.06333
JGI_V11_PST130_P504432	474	295.865	298	375.172
JGI_V11_PST130_P498081	633	454.201	1	0.820087
JGI_V11_PST130_P492528	237	75.1878	0	0
JGI_V11_PST130_P497744	1188	1009.05	300	110.743
JGI_V11_PST130_P504471	666	487.167	47	35.9359
JGI_V11_PST130_P500064	654	475.185	47	36.842
JGI_V11_PST130_P504013	783	604.073	0	0
JGI_V11_PST130_P504105	1548	1369.05	43	11.6992
JGI_V11_PST130_P492674	399	221.636	14	23.5286
JGI_V11_PST130_P488521	981	802.051	3	1.39324
JGI_V11_PST130_P494077	330	154.873	0	0
JGI_V11_PST130_P491097	393	215.778	0	0
JGI_V11_PST130_P493933	1260	1081.05	2	0.689115
JGI_V11_PST130_P502315	756	577.094	44	28.3997
JGI_V11_PST130_P496341	462	283.959	0	0
JGI_V11_PST130_P492447	468	289.876	268	344.374
JGI_V11_PST130_P492237	621	442.201	12	10.1081
JGI_V11_PST130_P498925	582	403.307	0	0
JGI_V11_PST130_P491322	1080	901.051	41	16.9489
JGI_V11_PST130_P488698	282	111.39	0	0
JGI_V11_PST130_P487343	339	163.491	0	0
JGI_V11_PST130_P493164	900	721.051	245	126.563
JGI_V11_PST130_P499772	894	715.051	2	1.04184
JGI_V11_PST130_P488695	1260	1081.05	0	0
JGI_V11_PST130_P503924	402	224.547	2	3.31765
JGI_V11_PST130_P500339	660	481.185	4	3.0964
JGI_V11_PST130_P500415	921	742.051	0	0
JGI_V11_PST130_P497021	975	796.051	0	0
JGI_V11_PST130_P499052	678	499.132	48	35.8207
JGI_V11_PST130_P489817	897	718.051	0	0
JGI_V11_PST130_P493451	2781	2602.05	65	9.30477
JGI_V11_PST130_P503596	669	490.167	29	22.0375
JGI_V11_PST130_P500118	462	283.959	2	2.62351
JGI_V11_PST130_P501171	975	796.051	22	10.2941
JGI_V11_PST130_P494500	198	49.2487	0	0
JGI_V11_PST130_P501677	1455	1276.05	10	2.91904
JGI_V11_PST130_P490538	255	88.7689	0	0
JGI_V11_PST130_P497907	2877	2698.05	42	5.79839
JGI_V11_PST130_P490066	225	66.5879	0	0
JGI_V11_PST130_P488378	1620	1441.05	29	7.49595
JGI_V11_PST130_P494683	855	676.051	1	0.550971
JGI_V11_PST130_P488945	1389	1210.05	0	0
JGI_V11_PST130_P493936	228	68.6704	1	5.42424
JGI_V11_PST130_P489879	1371	1192.05	0	0
JGI_V11_PST130_P503992	2313	2134.05	6	1.04726
JGI_V11_PST130_P501182	4173	3994.05	140	13.0564
JGI_V11_PST130_P502478	531	352.548	6	6.3393
JGI_V11_PST130_P495219	969	790.051	7	3.30028
JGI_V11_PST130_P490833	1524	1345.05	85	23.539
JGI_V11_PST130_P490867	672	493.15	15	11.3298
JGI_V11_PST130_P487024	309	135.417	0	0
JGI_V11_PST130_P499940	1719	1540.05	158	38.2147
JGI_V11_PST130_P499472	1335	1156.05	9	2.89984
JGI_V11_PST130_P502637	1590	1411.05	41	10.823
JGI_V11_PST130_P497755	558	379.391	0	0
JGI_V11_PST130_P495707	1320	1141.05	25	8.16099
JGI_V11_PST130_P492644	372	195.193	0	0
JGI_V11_PST130_P494471	372	195.193	0	0
JGI_V11_PST130_P495557	1218	1039.05	0	0
JGI_V11_PST130_P501513	1971	1792.05	71	14.7576
JGI_V11_PST130_P494697	261	93.5273	0	0
JGI_V11_PST130_P498766	1155	976.051	7	2.67137
JGI_V11_PST130_P498480	654	475.185	9	7.05486
JGI_V11_PST130_P488036	1638	1459.05	198	50.5479
JGI_V11_PST130_P492151	405	227.515	0	0
JGI_V11_PST130_P500500	222	64.6051	0	0
JGI_V11_PST130_P487348	552	373.405	0	0
JGI_V11_PST130_P498824	900	721.051	0	0
JGI_V11_PST130_P494110	2784	2605.05	36	5.14748
JGI_V11_PST130_P491104	651	472.185	14	11.044
JGI_V11_PST130_P488205	438	260.115	12	17.184
JGI_V11_PST130_P490802	1977	1798.05	42	8.70072
JGI_V11_PST130_P504509	207	54.6668	5	34.0686
JGI_V11_PST130_P504485	354	177.792	0	0
JGI_V11_PST130_P494241	1410	1231.05	21	6.35406
JGI_V11_PST130_P491968	426	248.234	4	6.00215
JGI_V11_PST130_P489936	2061	1882.05	17	3.36454
JGI_V11_PST130_P497749	1194	1015.05	15	5.50442
JGI_V11_PST130_P486795	213	58.5148	0	0
JGI_V11_PST130_P504130	3096	2917.05	64	8.1723
JGI_V11_PST130_P501994	639	460.201	0	0
JGI_V11_PST130_P500760	483	304.844	3	3.66566
JGI_V11_PST130_P502737	1986	1807.05	10	2.06128
JGI_V11_PST130_P500325	1224	1045.05	0	0
JGI_V11_PST130_P504468	1257	1078.05	0	0
JGI_V11_PST130_P504128	2481	2302.05	20	3.23611
JGI_V11_PST130_P496175	1104	925.051	0	0
JGI_V11_PST130_P502580	612	433.201	51	43.8519
JGI_V11_PST130_P492987	114	16.9239	0	0
JGI_V11_PST130_P487067	1191	1012.05	18	6.62488
JGI_V11_PST130_P497078	297	124.607	0	0
JGI_V11_PST130_P497483	213	58.5148	0	0
JGI_V11_PST130_P490570	264	96.0056	0	0
JGI_V11_PST130_P488186	1299	1120.05	43	14.3001
JGI_V11_PST130_P493736	687	508.114	10	7.33073
JGI_V11_PST130_P502792	369	192.27	3	5.81189
JGI_V11_PST130_P504234	975	796.051	3	1.40375
JGI_V11_PST130_P489375	546	367.431	0	0
JGI_V11_PST130_P504613	1530	1351.05	80	22.056
JGI_V11_PST130_P501833	1293	1114.05	2329	778.704
JGI_V11_PST130_P487276	1032	853.051	57	24.889
JGI_V11_PST130_P489521	276	106.193	0	0
JGI_V11_PST130_P498989	570	391.336	6	5.71096
JGI_V11_PST130_P491011	294	121.956	0	0
JGI_V11_PST130_P501107	2226	2047.05	46	8.37023
JGI_V11_PST130_P488464	1599	1420.05	4	1.04921
JGI_V11_PST130_P500697	597	418.278	0	0
JGI_V11_PST130_P487226	942	763.051	0	0
JGI_V11_PST130_P494160	1278	1099.05	0	0
JGI_V11_PST130_P493213	2928	2749.05	104	14.0915
JGI_V11_PST130_P499046	909	730.051	0	0
JGI_V11_PST130_P490517	1329	1150.05	13	4.21051
JGI_V11_PST130_P493752	873	694.051	38	20.3939
JGI_V11_PST130_P497468	351	174.965	1	2.12891
JGI_V11_PST130_P500145	789	610.073	21	12.8217
JGI_V11_PST130_P502333	2694	2515.05	30	4.44306
JGI_V11_PST130_P491342	372	195.193	7	13.358
JGI_V11_PST130_P501003	975	796.051	39	18.2487
JGI_V11_PST130_P491314	2967	2788.05	0	0
JGI_V11_PST130_P488252	888	709.051	1	0.525328
JGI_V11_PST130_P503238	516	337.623	30	33.0977
JGI_V11_PST130_P504556	1530	1351.05	51	14.0607
JGI_V11_PST130_P497785	1380	1201.05	58	17.9877
JGI_V11_PST130_P499274	321	146.406	0	0
JGI_V11_PST130_P490059	264	96.0056	0	0
JGI_V11_PST130_P493665	1872	1693.05	85	18.7007
JGI_V11_PST130_P491970	888	709.051	4	2.10131
JGI_V11_PST130_P486735	1497	1318.05	19	5.36945
JGI_V11_PST130_P488163	207	54.6668	0	0
JGI_V11_PST130_P500550	1491	1312.05	3	0.851684
JGI_V11_PST130_P496702	720	541.094	0	0
JGI_V11_PST130_P487239	453	275.009	10	13.5444
JGI_V11_PST130_P493319	1146	967.051	8	3.0814
JGI_V11_PST130_P499749	987	808.051	198	91.2713
JGI_V11_PST130_P492200	771	592.073	0	0
JGI_V11_PST130_P496997	372	195.193	0	0
JGI_V11_PST130_P501126	438	260.115	0	0
JGI_V11_PST130_P495263	753	574.094	0	0
JGI_V11_PST130_P496864	1158	979.051	10	3.80455
JGI_V11_PST130_P502830	855	676.051	27	14.8762
JGI_V11_PST130_P493143	345	169.189	0	0
JGI_V11_PST130_P501627	525	346.611	303	325.618
JGI_V11_PST130_P504563	753	574.094	0	0
JGI_V11_PST130_P493533	693	514.114	0	0
JGI_V11_PST130_P500024	1218	1039.05	0	0
JGI_V11_PST130_P503798	303	130.021	18	51.5663
JGI_V11_PST130_P501726	384	206.939	3	5.39993
JGI_V11_PST130_P499906	990	811.051	85	39.0372
JGI_V11_PST130_P498781	1068	889.051	0	0
JGI_V11_PST130_P492101	1044	865.051	13	5.5977
JGI_V11_PST130_P497788	1968	1789.05	32	6.66247
JGI_V11_PST130_P503791	513	334.647	0	0
JGI_V11_PST130_P502590	996	817.051	47	21.4268
JGI_V11_PST130_P491336	345	169.189	652	1435.43
JGI_V11_PST130_P499699	1140	961.051	333	129.064
JGI_V11_PST130_P492333	225	66.5879	0	0
JGI_V11_PST130_P497807	1635	1456.05	41	10.4885
JGI_V11_PST130_P487728	312	138.12	0	0
JGI_V11_PST130_P490255	402	224.547	54	89.5765
JGI_V11_PST130_P501947	417	239.322	0	0
JGI_V11_PST130_P501314	3264	3085.05	10	1.20739
JGI_V11_PST130_P504097	525	346.611	17	18.269
JGI_V11_PST130_P489428	192	45.688	13	105.986
JGI_V11_PST130_P491265	576	397.336	9	8.43709
JGI_V11_PST130_P501442	375	198.144	31	58.276
JGI_V11_PST130_P488083	255	88.7689	2	8.39223
JGI_V11_PST130_P500651	1374	1195.05	80	24.9351
JGI_V11_PST130_P488289	942	763.051	111	54.1848
